dataset_id,workflow,model_family,strategy,iteration,sera
DS19,mc.BDES,BDES,baseline,1,0.019996299298945124
DS19,mc.BDES,BDES,baseline,2,0.019643254431787112
DS19,mc.BDES,BDES,baseline,3,0.020083238624489932
DS19,mc.BDES,BDES,baseline,4,0.020681998347689794
DS19,mc.BDES,BDES,baseline,5,0.020799534234990452
DS19,mc.BDES,BDES,baseline,6,0.02076634860436396
DS19,mc.BDES,BDES,baseline,7,0.020707031310118102
DS19,mc.BDES,BDES,baseline,8,0.020905533154534844
DS19,mc.BDES,BDES,baseline,9,0.021034611158273105
DS19,mc.BDES,BDES,baseline,10,0.02067144624095897
DS19,mc.BDES,BDES,baseline,11,0.021388198307809945
DS19,mc.BDES,BDES,baseline,12,0.02124733796491424
DS19,mc.BDES,BDES,baseline,13,0.021192674153967275
DS19,mc.BDES,BDES,baseline,14,0.021185675620969395
DS19,mc.BDES,BDES,baseline,15,0.021455451803466665
DS19,mc.BDES,BDES,baseline,16,0.021736235788851317
DS19,mc.BDES,BDES,baseline,17,0.021526458851980613
DS19,mc.BDES,BDES,baseline,18,0.021975888129842507
DS19,mc.BDES,BDES,baseline,19,0.02208341463747911
DS19,mc.BDES,BDES,baseline,20,0.021393992496264037
DS19,mc.BDES,BDES,baseline,21,0.02121329130828063
DS19,mc.BDES,BDES,baseline,22,0.02162730790840531
DS19,mc.BDES,BDES,baseline,23,0.021590566665129075
DS19,mc.BDES,BDES,baseline,24,0.02172230169033133
DS19,mc.BDES,BDES,baseline,25,0.017014284014800027
DS19,mc.BDES,BDES,baseline,26,0.016233624212493452
DS19,mc.BDES,BDES,baseline,27,0.016056790339501293
DS19,mc.BDES,BDES,baseline,28,0.015032203026370247
DS19,mc.BDES,BDES,baseline,29,0.014848963206853551
DS19,mc.BDES,BDES,baseline,30,0.01434761447766972
DS19,mc.BDES,BDES,baseline,31,0.011747340088369232
DS19,mc.BDES,BDES,baseline,32,0.011615505329152015
DS19,mc.BDES,BDES,baseline,33,0.009667676059133087
DS19,mc.BDES,BDES,baseline,34,0.009574967071395477
DS19,mc.BDES,BDES,baseline,35,0.009487313634465694
DS19,mc.BDES,BDES,baseline,36,0.009544665163989833
DS19,mc.BDES,BDES,baseline,37,0.009096683311512378
DS19,mc.BDES,BDES,baseline,38,0.00906761432067068
DS19,mc.BDES,BDES,baseline,39,0.008701136170480928
DS19,mc.BDES,BDES,baseline,40,0.008763427134109587
DS19,mc.BDES,BDES,baseline,41,0.008482781273282208
DS19,mc.BDES,BDES,baseline,42,0.0071836236664764574
DS19,mc.BDES,BDES,baseline,43,0.005864995647627962
DS19,mc.BDES,BDES,baseline,44,0.005931598741551607
DS19,mc.BDES,BDES,baseline,45,0.005989741019003696
DS19,mc.BDES,BDES,baseline,46,0.00563823501586605
DS19,mc.BDES,BDES,baseline,47,0.005356285350034854
DS19,mc.BDES,BDES,baseline,48,0.005552457903379611
DS19,mc.BDES,BDES,baseline,49,0.004843748564950576
DS19,mc.BDES,BDES,baseline,50,0.0048743710491266435
DS19,mc.arima,arima,baseline,1,0.020682306153086496
DS19,mc.arima,arima,baseline,2,0.02015876953780026
DS19,mc.arima,arima,baseline,3,0.020720303592665263
DS19,mc.arima,arima,baseline,4,0.021571842576403814
DS19,mc.arima,arima,baseline,5,0.021369288472354423
DS19,mc.arima,arima,baseline,6,0.02130968729727007
DS19,mc.arima,arima,baseline,7,0.021272525239507154
DS19,mc.arima,arima,baseline,8,0.021656790385411614
DS19,mc.arima,arima,baseline,9,0.02276937854830609
DS19,mc.arima,arima,baseline,10,0.021751836962684967
DS19,mc.arima,arima,baseline,11,0.021789365080837557
DS19,mc.arima,arima,baseline,12,0.021800945807806026
DS19,mc.arima,arima,baseline,13,0.021910518988567988
DS19,mc.arima,arima,baseline,14,0.02219730414701605
DS19,mc.arima,arima,baseline,15,0.024066572866862222
DS19,mc.arima,arima,baseline,16,0.02306017742676571
DS19,mc.arima,arima,baseline,17,0.022757205056430873
DS19,mc.arima,arima,baseline,18,0.022348817160646652
DS19,mc.arima,arima,baseline,19,0.0221211557432464
DS19,mc.arima,arima,baseline,20,0.022418531177835817
DS19,mc.arima,arima,baseline,21,0.022699026399555122
DS19,mc.arima,arima,baseline,22,0.02294911712165355
DS19,mc.arima,arima,baseline,23,0.022980383079604535
DS19,mc.arima,arima,baseline,24,0.022755147757531142
DS19,mc.arima,arima,baseline,25,0.01882229913981476
DS19,mc.arima,arima,baseline,26,0.017707226451899555
DS19,mc.arima,arima,baseline,27,0.017602903566603496
DS19,mc.arima,arima,baseline,28,0.016368433026468576
DS19,mc.arima,arima,baseline,29,0.015654958727603363
DS19,mc.arima,arima,baseline,30,0.014412115243332272
DS19,mc.arima,arima,baseline,31,0.012224269057733841
DS19,mc.arima,arima,baseline,32,0.012229029031153017
DS19,mc.arima,arima,baseline,33,0.010356951181736329
DS19,mc.arima,arima,baseline,34,0.010426989181521263
DS19,mc.arima,arima,baseline,35,0.010672501116657681
DS19,mc.arima,arima,baseline,36,0.01036003133087361
DS19,mc.arima,arima,baseline,37,0.00987040331377672
DS19,mc.arima,arima,baseline,38,0.009864384079337834
DS19,mc.arima,arima,baseline,39,0.010114757456342351
DS19,mc.arima,arima,baseline,40,0.009536853728371373
DS19,mc.arima,arima,baseline,41,0.009440125727107607
DS19,mc.arima,arima,baseline,42,0.008124696178096413
DS19,mc.arima,arima,baseline,43,0.007415002363494832
DS19,mc.arima,arima,baseline,44,0.008377847930255465
DS19,mc.arima,arima,baseline,45,0.007008616469782905
DS19,mc.arima,arima,baseline,46,0.006595810992588043
DS19,mc.arima,arima,baseline,47,0.00628006596871614
DS19,mc.arima,arima,baseline,48,0.006391015685071865
DS19,mc.arima,arima,baseline,49,0.005765801484841658
DS19,mc.arima,arima,baseline,50,0.005719401931935117
DS19,mc.lm_OVERB,lm,OVERB,1,0.028889186695398684
DS19,mc.lm_OVERB,lm,OVERB,2,0.026123209381095452
DS19,mc.lm_OVERB,lm,OVERB,3,0.02880466057269378
DS19,mc.lm_OVERB,lm,OVERB,4,0.029040940369874924
DS19,mc.lm_OVERB,lm,OVERB,5,0.028845995176174866
DS19,mc.lm_OVERB,lm,OVERB,6,0.03059117684440081
DS19,mc.lm_OVERB,lm,OVERB,7,0.029794049387309264
DS19,mc.lm_OVERB,lm,OVERB,8,0.030610440837752946
DS19,mc.lm_OVERB,lm,OVERB,9,0.031782993118077425
DS19,mc.lm_OVERB,lm,OVERB,10,0.03086482955845229
DS19,mc.lm_OVERB,lm,OVERB,11,0.0309233724738063
DS19,mc.lm_OVERB,lm,OVERB,12,0.03020147642551804
DS19,mc.lm_OVERB,lm,OVERB,13,0.029930936913937004
DS19,mc.lm_OVERB,lm,OVERB,14,0.031211404882539463
DS19,mc.lm_OVERB,lm,OVERB,15,0.030498848626554467
DS19,mc.lm_OVERB,lm,OVERB,16,0.02963960937860381
DS19,mc.lm_OVERB,lm,OVERB,17,0.02889752365869614
DS19,mc.lm_OVERB,lm,OVERB,18,0.029237940544126685
DS19,mc.lm_OVERB,lm,OVERB,19,0.028400427796416675
DS19,mc.lm_OVERB,lm,OVERB,20,0.02504872309561948
DS19,mc.lm_OVERB,lm,OVERB,21,0.024809295145314967
DS19,mc.lm_OVERB,lm,OVERB,22,0.025682555286168987
DS19,mc.lm_OVERB,lm,OVERB,23,0.0266053240337462
DS19,mc.lm_OVERB,lm,OVERB,24,0.026634021661213432
DS19,mc.lm_OVERB,lm,OVERB,25,0.01721626644235641
DS19,mc.lm_OVERB,lm,OVERB,26,0.016033807052982976
DS19,mc.lm_OVERB,lm,OVERB,27,0.015682222582398778
DS19,mc.lm_OVERB,lm,OVERB,28,0.01610619374735028
DS19,mc.lm_OVERB,lm,OVERB,29,0.017215901961201097
DS19,mc.lm_OVERB,lm,OVERB,30,0.018363710874202403
DS19,mc.lm_OVERB,lm,OVERB,31,0.018630168755880673
DS19,mc.lm_OVERB,lm,OVERB,32,0.018846330094746185
DS19,mc.lm_OVERB,lm,OVERB,33,0.014348174658774275
DS19,mc.lm_OVERB,lm,OVERB,34,0.014901987424603068
DS19,mc.lm_OVERB,lm,OVERB,35,0.014813970386085016
DS19,mc.lm_OVERB,lm,OVERB,36,0.014495890928430594
DS19,mc.lm_OVERB,lm,OVERB,37,0.015382419918355488
DS19,mc.lm_OVERB,lm,OVERB,38,0.01454248949135191
DS19,mc.lm_OVERB,lm,OVERB,39,0.01410240665904411
DS19,mc.lm_OVERB,lm,OVERB,40,0.013453957946475676
DS19,mc.lm_OVERB,lm,OVERB,41,0.014405951541578711
DS19,mc.lm_OVERB,lm,OVERB,42,0.01080945522741557
DS19,mc.lm_OVERB,lm,OVERB,43,0.011389632700621205
DS19,mc.lm_OVERB,lm,OVERB,44,0.011982632242159006
DS19,mc.lm_OVERB,lm,OVERB,45,0.012081371016281747
DS19,mc.lm_OVERB,lm,OVERB,46,0.011521772108649903
DS19,mc.lm_OVERB,lm,OVERB,47,0.009920720796361568
DS19,mc.lm_OVERB,lm,OVERB,48,0.010679437367250393
DS19,mc.lm_OVERB,lm,OVERB,49,0.008044507094103709
DS19,mc.lm_OVERB,lm,OVERB,50,0.00885300627963923
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,1,0.029182813921822474
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,2,0.02796265807695577
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,3,0.02413472632458928
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,4,0.02802198194318858
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,5,0.027586977046367846
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,6,0.026416231458720938
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,7,0.025708857673767217
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,8,0.025668287209380747
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,9,0.02702021327538129
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,10,0.027079279847037164
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,11,0.02562772340065876
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,12,0.024626460481810823
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,13,0.025341075862879942
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,14,0.025458693318675837
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,15,0.02598578072269654
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,16,0.026398660263215974
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,17,0.025131318664187215
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,18,0.026741741349488937
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,19,0.02521713190048137
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,20,0.024686331580871242
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,21,0.024843859199045977
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,22,0.025648022991170038
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,23,0.02543566445642229
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,24,0.025587482378852208
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,25,0.019401657360926704
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,26,0.019035941809048218
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,27,0.018567721662569342
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,28,0.01932724662822342
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,29,0.01831959595498004
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,30,0.02079776852062767
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,31,0.019072482540749194
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,32,0.018331714887891978
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,33,0.01694014616131222
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,34,0.015521559687612237
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,35,0.014706379880464245
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,36,0.01623302693097895
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,37,0.01564880198438073
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,38,0.01567562072786222
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,39,0.015180216811378332
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,40,0.014819176840767612
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,41,0.01482592746443071
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,42,0.010860748524648129
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,43,0.01237096313486132
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,44,0.012459727632926737
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,45,0.012727072682599792
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,46,0.011462433364435283
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,47,0.010791326710279511
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,48,0.010873279198701893
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,49,0.008935480659096627
DS19,mc.lm_OVERTPhi,lm,OVERTPhi,50,0.009904567298453012
DS19,mc.lm_OVERT,lm,OVERT,1,0.02917331771892292
DS19,mc.lm_OVERT,lm,OVERT,2,0.027886922662919835
DS19,mc.lm_OVERT,lm,OVERT,3,0.023803620530286326
DS19,mc.lm_OVERT,lm,OVERT,4,0.02741862416473495
DS19,mc.lm_OVERT,lm,OVERT,5,0.027727195020559394
DS19,mc.lm_OVERT,lm,OVERT,6,0.02601388739592336
DS19,mc.lm_OVERT,lm,OVERT,7,0.02556177737912187
DS19,mc.lm_OVERT,lm,OVERT,8,0.025044272147727996
DS19,mc.lm_OVERT,lm,OVERT,9,0.027038566406258922
DS19,mc.lm_OVERT,lm,OVERT,10,0.02723067238861223
DS19,mc.lm_OVERT,lm,OVERT,11,0.02539611086951439
DS19,mc.lm_OVERT,lm,OVERT,12,0.02476193074154328
DS19,mc.lm_OVERT,lm,OVERT,13,0.02514098349167247
DS19,mc.lm_OVERT,lm,OVERT,14,0.025077819494253122
DS19,mc.lm_OVERT,lm,OVERT,15,0.025677548877525415
DS19,mc.lm_OVERT,lm,OVERT,16,0.02601009893992765
DS19,mc.lm_OVERT,lm,OVERT,17,0.025138281866230437
DS19,mc.lm_OVERT,lm,OVERT,18,0.026733990229775746
DS19,mc.lm_OVERT,lm,OVERT,19,0.025090124772377407
DS19,mc.lm_OVERT,lm,OVERT,20,0.024570418905574327
DS19,mc.lm_OVERT,lm,OVERT,21,0.02483290586240235
DS19,mc.lm_OVERT,lm,OVERT,22,0.02563818071888346
DS19,mc.lm_OVERT,lm,OVERT,23,0.025367824051667962
DS19,mc.lm_OVERT,lm,OVERT,24,0.025544623533162482
DS19,mc.lm_OVERT,lm,OVERT,25,0.019375918217603955
DS19,mc.lm_OVERT,lm,OVERT,26,0.019019244315268954
DS19,mc.lm_OVERT,lm,OVERT,27,0.018710210938933273
DS19,mc.lm_OVERT,lm,OVERT,28,0.01938284648874218
DS19,mc.lm_OVERT,lm,OVERT,29,0.018351891344879953
DS19,mc.lm_OVERT,lm,OVERT,30,0.02079485014954798
DS19,mc.lm_OVERT,lm,OVERT,31,0.01884233694580605
DS19,mc.lm_OVERT,lm,OVERT,32,0.018271936229766958
DS19,mc.lm_OVERT,lm,OVERT,33,0.016874157765393395
DS19,mc.lm_OVERT,lm,OVERT,34,0.015447850626021288
DS19,mc.lm_OVERT,lm,OVERT,35,0.014706045235741115
DS19,mc.lm_OVERT,lm,OVERT,36,0.016257905419564234
DS19,mc.lm_OVERT,lm,OVERT,37,0.015592272145076271
DS19,mc.lm_OVERT,lm,OVERT,38,0.015679149385756194
DS19,mc.lm_OVERT,lm,OVERT,39,0.015530007507719459
DS19,mc.lm_OVERT,lm,OVERT,40,0.015024431215251129
DS19,mc.lm_OVERT,lm,OVERT,41,0.014902903948259544
DS19,mc.lm_OVERT,lm,OVERT,42,0.011008344412187935
DS19,mc.lm_OVERT,lm,OVERT,43,0.012271353640503822
DS19,mc.lm_OVERT,lm,OVERT,44,0.012241190390042718
DS19,mc.lm_OVERT,lm,OVERT,45,0.012606430978477932
DS19,mc.lm_OVERT,lm,OVERT,46,0.011431936901221481
DS19,mc.lm_OVERT,lm,OVERT,47,0.010571863789299698
DS19,mc.lm_OVERT,lm,OVERT,48,0.0108603478629284
DS19,mc.lm_OVERT,lm,OVERT,49,0.008812262699507589
DS19,mc.lm_OVERT,lm,OVERT,50,0.010001534538501108
DS19,mc.lm_SMOTEB,lm,SMOTEB,1,0.034884471714151766
DS19,mc.lm_SMOTEB,lm,SMOTEB,2,0.03283555638729119
DS19,mc.lm_SMOTEB,lm,SMOTEB,3,0.03173790081271528
DS19,mc.lm_SMOTEB,lm,SMOTEB,4,0.03042525763474814
DS19,mc.lm_SMOTEB,lm,SMOTEB,5,0.04002811481945534
DS19,mc.lm_SMOTEB,lm,SMOTEB,6,0.04237353577975381
DS19,mc.lm_SMOTEB,lm,SMOTEB,7,0.03456460027670409
DS19,mc.lm_SMOTEB,lm,SMOTEB,8,0.03272667040622253
DS19,mc.lm_SMOTEB,lm,SMOTEB,9,0.03461566142260729
DS19,mc.lm_SMOTEB,lm,SMOTEB,10,0.03596775832171582
DS19,mc.lm_SMOTEB,lm,SMOTEB,11,0.0424713484650862
DS19,mc.lm_SMOTEB,lm,SMOTEB,12,0.04053578483640945
DS19,mc.lm_SMOTEB,lm,SMOTEB,13,0.032780780374480255
DS19,mc.lm_SMOTEB,lm,SMOTEB,14,0.03010743173827042
DS19,mc.lm_SMOTEB,lm,SMOTEB,15,0.043189896229626906
DS19,mc.lm_SMOTEB,lm,SMOTEB,16,0.030463351438705735
DS19,mc.lm_SMOTEB,lm,SMOTEB,17,0.03169693094365705
DS19,mc.lm_SMOTEB,lm,SMOTEB,18,0.036374932309843566
DS19,mc.lm_SMOTEB,lm,SMOTEB,19,0.035346872958727155
DS19,mc.lm_SMOTEB,lm,SMOTEB,20,0.03360769482264901
DS19,mc.lm_SMOTEB,lm,SMOTEB,21,0.031460430562338625
DS19,mc.lm_SMOTEB,lm,SMOTEB,22,0.035375268688519264
DS19,mc.lm_SMOTEB,lm,SMOTEB,23,0.035217942358463504
DS19,mc.lm_SMOTEB,lm,SMOTEB,24,0.03269327557400188
DS19,mc.lm_SMOTEB,lm,SMOTEB,25,0.018733427216781572
DS19,mc.lm_SMOTEB,lm,SMOTEB,26,0.01768365807000931
DS19,mc.lm_SMOTEB,lm,SMOTEB,27,0.01810167570260793
DS19,mc.lm_SMOTEB,lm,SMOTEB,28,0.01642290112554378
DS19,mc.lm_SMOTEB,lm,SMOTEB,29,0.019283844349363585
DS19,mc.lm_SMOTEB,lm,SMOTEB,30,0.018220258830845572
DS19,mc.lm_SMOTEB,lm,SMOTEB,31,0.026528238860702727
DS19,mc.lm_SMOTEB,lm,SMOTEB,32,0.0264177059843123
DS19,mc.lm_SMOTEB,lm,SMOTEB,33,0.0199080097887062
DS19,mc.lm_SMOTEB,lm,SMOTEB,34,0.018491055489666956
DS19,mc.lm_SMOTEB,lm,SMOTEB,35,0.018713634704746875
DS19,mc.lm_SMOTEB,lm,SMOTEB,36,0.019100943324703207
DS19,mc.lm_SMOTEB,lm,SMOTEB,37,0.01811329539552468
DS19,mc.lm_SMOTEB,lm,SMOTEB,38,0.018843918852330072
DS19,mc.lm_SMOTEB,lm,SMOTEB,39,0.017780112772368493
DS19,mc.lm_SMOTEB,lm,SMOTEB,40,0.018872039337233398
DS19,mc.lm_SMOTEB,lm,SMOTEB,41,0.01758141819511659
DS19,mc.lm_SMOTEB,lm,SMOTEB,42,0.01325045112823948
DS19,mc.lm_SMOTEB,lm,SMOTEB,43,0.013819267645850794
DS19,mc.lm_SMOTEB,lm,SMOTEB,44,0.015377920739911738
DS19,mc.lm_SMOTEB,lm,SMOTEB,45,0.01593720327986684
DS19,mc.lm_SMOTEB,lm,SMOTEB,46,0.01457017333291495
DS19,mc.lm_SMOTEB,lm,SMOTEB,47,0.0140894028791161
DS19,mc.lm_SMOTEB,lm,SMOTEB,48,0.014480907430789197
DS19,mc.lm_SMOTEB,lm,SMOTEB,49,0.010543223572372739
DS19,mc.lm_SMOTEB,lm,SMOTEB,50,0.010242748545275812
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,1,0.03647699988262487
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,2,0.03169704166620376
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,3,0.033787554896918044
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,4,0.03777808213384195
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,5,0.03743173719311829
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,6,0.040567987942023376
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,7,0.04249356681480673
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,8,0.037386983589423696
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,9,0.04168351596988186
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,10,0.04348413073342081
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,11,0.03849507688331687
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,12,0.040313691441945236
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,13,0.039698198379274345
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,14,0.04179072777131245
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,15,0.045329786120546216
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,16,0.034767248851278826
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,17,0.037724503761699814
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,18,0.03916803495680853
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,19,0.03759908184421211
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,20,0.03090951151869689
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,21,0.03242572616306385
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,22,0.03154318477446199
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,23,0.03168692877469273
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,24,0.035441188225343145
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,25,0.016341269873229862
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,26,0.01486464825230359
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,27,0.015210447113521132
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,28,0.01523970089886446
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,29,0.016422201393883767
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,30,0.01827781312105338
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,31,0.022994662958586456
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,32,0.023601683570752725
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,33,0.024500681461403804
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,34,0.0213893023233261
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,35,0.023651610836039866
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,36,0.020733064989688164
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,37,0.02214332608168187
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,38,0.026299685481669468
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,39,0.02163660034136671
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,40,0.022539714336917212
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,41,0.023872566437168723
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,42,0.018161542137090283
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,43,0.019933111581469716
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,44,0.02096843188220509
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,45,0.019799789436482813
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,46,0.016408866447031645
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,47,0.014057892655402632
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,48,0.014660103310591425
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,49,0.01734339456515472
DS19,mc.lm_SMOTETPhi,lm,SMOTETPhi,50,0.011985689171858632
DS19,mc.lm_SMOTET,lm,SMOTET,1,0.03550828686661277
DS19,mc.lm_SMOTET,lm,SMOTET,2,0.03439661155984994
DS19,mc.lm_SMOTET,lm,SMOTET,3,0.03256231174571274
DS19,mc.lm_SMOTET,lm,SMOTET,4,0.03785711814313189
DS19,mc.lm_SMOTET,lm,SMOTET,5,0.03638107315934834
DS19,mc.lm_SMOTET,lm,SMOTET,6,0.032907756039982715
DS19,mc.lm_SMOTET,lm,SMOTET,7,0.039595111715378606
DS19,mc.lm_SMOTET,lm,SMOTET,8,0.04069991656985121
DS19,mc.lm_SMOTET,lm,SMOTET,9,0.038447363648483855
DS19,mc.lm_SMOTET,lm,SMOTET,10,0.04222249348540919
DS19,mc.lm_SMOTET,lm,SMOTET,11,0.04228922952201835
DS19,mc.lm_SMOTET,lm,SMOTET,12,0.037675559011003786
DS19,mc.lm_SMOTET,lm,SMOTET,13,0.04220552643771887
DS19,mc.lm_SMOTET,lm,SMOTET,14,0.041911886592779016
DS19,mc.lm_SMOTET,lm,SMOTET,15,0.044515346793440894
