dataset_id,workflow,model_family,strategy,iteration,sera
DS03,mc.BDES,BDES,baseline,1,0.5806090470005341
DS03,mc.BDES,BDES,baseline,2,0.566628074397185
DS03,mc.BDES,BDES,baseline,3,0.5624135792547094
DS03,mc.BDES,BDES,baseline,4,0.4971695387735171
DS03,mc.BDES,BDES,baseline,5,0.45553655343466953
DS03,mc.BDES,BDES,baseline,6,0.4606087711605613
DS03,mc.BDES,BDES,baseline,7,0.4594972286258269
DS03,mc.BDES,BDES,baseline,8,0.46149229533458636
DS03,mc.BDES,BDES,baseline,9,0.46472428454910786
DS03,mc.BDES,BDES,baseline,10,0.48774859320201736
DS03,mc.BDES,BDES,baseline,11,0.46104878855272535
DS03,mc.BDES,BDES,baseline,12,0.4354074639672473
DS03,mc.BDES,BDES,baseline,13,0.44517585710489305
DS03,mc.BDES,BDES,baseline,14,0.44860127920767684
DS03,mc.BDES,BDES,baseline,15,0.44694389287688363
DS03,mc.BDES,BDES,baseline,16,0.4637181048005817
DS03,mc.BDES,BDES,baseline,17,0.46390969610711397
DS03,mc.BDES,BDES,baseline,18,0.4625532964183504
DS03,mc.BDES,BDES,baseline,19,0.4309042342386694
DS03,mc.BDES,BDES,baseline,20,0.37705360796896237
DS03,mc.BDES,BDES,baseline,21,0.38016062283935076
DS03,mc.BDES,BDES,baseline,22,0.37894848798726183
DS03,mc.BDES,BDES,baseline,23,0.40841842885639634
DS03,mc.BDES,BDES,baseline,24,0.4580819917934981
DS03,mc.BDES,BDES,baseline,25,0.4305817489310926
DS03,mc.BDES,BDES,baseline,26,0.4241640835849148
DS03,mc.BDES,BDES,baseline,27,0.4232129523497563
DS03,mc.BDES,BDES,baseline,28,0.397135524988347
DS03,mc.BDES,BDES,baseline,29,0.3953067843499988
DS03,mc.BDES,BDES,baseline,30,0.3916299793295664
DS03,mc.BDES,BDES,baseline,31,0.4016786931619003
DS03,mc.BDES,BDES,baseline,32,0.38545461661652575
DS03,mc.BDES,BDES,baseline,33,0.3748001470606509
DS03,mc.BDES,BDES,baseline,34,0.3763024490951986
DS03,mc.BDES,BDES,baseline,35,0.36121322419096397
DS03,mc.BDES,BDES,baseline,36,0.34067087646448235
DS03,mc.BDES,BDES,baseline,37,0.38120416286415687
DS03,mc.BDES,BDES,baseline,38,0.39050466566543895
DS03,mc.BDES,BDES,baseline,39,0.3886154151478515
DS03,mc.BDES,BDES,baseline,40,0.374043435170687
DS03,mc.BDES,BDES,baseline,41,0.39591773911278044
DS03,mc.BDES,BDES,baseline,42,0.40057695250587166
DS03,mc.BDES,BDES,baseline,43,0.47575062598623435
DS03,mc.BDES,BDES,baseline,44,0.45915053854580173
DS03,mc.BDES,BDES,baseline,45,0.48901789936324824
DS03,mc.BDES,BDES,baseline,46,0.47767498544695264
DS03,mc.BDES,BDES,baseline,47,0.482926847374875
DS03,mc.BDES,BDES,baseline,48,0.5912268983406709
DS03,mc.BDES,BDES,baseline,49,0.5870794212364335
DS03,mc.BDES,BDES,baseline,50,0.616978374129712
DS03,mc.arima,arima,baseline,1,0.5793482228301992
DS03,mc.arima,arima,baseline,2,0.5314457714811975
DS03,mc.arima,arima,baseline,3,0.5308457173353479
DS03,mc.arima,arima,baseline,4,0.48571832378743895
DS03,mc.arima,arima,baseline,5,0.4657350494590007
DS03,mc.arima,arima,baseline,6,0.4587760437838866
DS03,mc.arima,arima,baseline,7,0.45536131995994555
DS03,mc.arima,arima,baseline,8,0.458614065264582
DS03,mc.arima,arima,baseline,9,0.46124938032916535
DS03,mc.arima,arima,baseline,10,0.4629747859541549
DS03,mc.arima,arima,baseline,11,0.4425647774242918
DS03,mc.arima,arima,baseline,12,0.4191113707732
DS03,mc.arima,arima,baseline,13,0.4113937265716111
DS03,mc.arima,arima,baseline,14,0.412766812426667
DS03,mc.arima,arima,baseline,15,0.41847707876564383
DS03,mc.arima,arima,baseline,16,0.4280038601669324
DS03,mc.arima,arima,baseline,17,0.430131971091481
DS03,mc.arima,arima,baseline,18,0.42880424050472116
DS03,mc.arima,arima,baseline,19,0.3888466026845451
DS03,mc.arima,arima,baseline,20,0.3467296138807415
DS03,mc.arima,arima,baseline,21,0.3551606969699591
DS03,mc.arima,arima,baseline,22,0.34781065881461226
DS03,mc.arima,arima,baseline,23,0.3717420249469023
DS03,mc.arima,arima,baseline,24,0.42282902919681764
DS03,mc.arima,arima,baseline,25,0.39172506350475367
DS03,mc.arima,arima,baseline,26,0.3746764699976054
DS03,mc.arima,arima,baseline,27,0.3661233809625859
DS03,mc.arima,arima,baseline,28,0.343974261471958
DS03,mc.arima,arima,baseline,29,0.35275601334704365
DS03,mc.arima,arima,baseline,30,0.3541111739933379
DS03,mc.arima,arima,baseline,31,0.3365066391432727
DS03,mc.arima,arima,baseline,32,0.3499758690359257
DS03,mc.arima,arima,baseline,33,0.3329271703567789
DS03,mc.arima,arima,baseline,34,0.33026226217301324
DS03,mc.arima,arima,baseline,35,0.30649614421053684
DS03,mc.arima,arima,baseline,36,0.2997820644420195
DS03,mc.arima,arima,baseline,37,0.33072668501963776
DS03,mc.arima,arima,baseline,38,0.3342184259094034
DS03,mc.arima,arima,baseline,39,0.3350175850993447
DS03,mc.arima,arima,baseline,40,0.34119214021791505
DS03,mc.arima,arima,baseline,41,0.3478206295480582
DS03,mc.arima,arima,baseline,42,0.36560374175527016
DS03,mc.arima,arima,baseline,43,0.42177573603619445
DS03,mc.arima,arima,baseline,44,0.38911443753200453
DS03,mc.arima,arima,baseline,45,0.40389406174000514
DS03,mc.arima,arima,baseline,46,0.4039368225339439
DS03,mc.arima,arima,baseline,47,0.39295648137290207
DS03,mc.arima,arima,baseline,48,0.4688608216631294
DS03,mc.arima,arima,baseline,49,0.45667150034855813
DS03,mc.arima,arima,baseline,50,0.5024781184799972
DS03,mc.lm_OVERB,lm,OVERB,1,0.6783442491757858
DS03,mc.lm_OVERB,lm,OVERB,2,0.695918894797752
DS03,mc.lm_OVERB,lm,OVERB,3,0.6848768034203833
DS03,mc.lm_OVERB,lm,OVERB,4,0.5878784771197749
DS03,mc.lm_OVERB,lm,OVERB,5,0.5638912754128649
DS03,mc.lm_OVERB,lm,OVERB,6,0.5604162427203638
