dataset_id,workflow,model_family,strategy,iteration,sera
DS12,mc.BDES,BDES,baseline,1,4021.3594086027906
DS12,mc.BDES,BDES,baseline,2,3947.238499813989
DS12,mc.BDES,BDES,baseline,3,3922.777989504814
DS12,mc.BDES,BDES,baseline,4,4727.09776161443
DS12,mc.BDES,BDES,baseline,5,4747.586928326195
DS12,mc.BDES,BDES,baseline,6,4785.8065268094615
DS12,mc.BDES,BDES,baseline,7,5140.3598839995175
DS12,mc.BDES,BDES,baseline,8,5434.492773656191
DS12,mc.BDES,BDES,baseline,9,5704.71726149773
DS12,mc.BDES,BDES,baseline,10,5857.5669403422635
DS12,mc.BDES,BDES,baseline,11,5750.869413297352
DS12,mc.BDES,BDES,baseline,12,5824.5819808547485
DS12,mc.BDES,BDES,baseline,13,5873.189698179854
DS12,mc.BDES,BDES,baseline,14,5777.709624429015
DS12,mc.BDES,BDES,baseline,15,5943.104374210564
DS12,mc.BDES,BDES,baseline,16,5975.870815132932
DS12,mc.BDES,BDES,baseline,17,5934.858987672614
DS12,mc.BDES,BDES,baseline,18,5752.450851994354
DS12,mc.BDES,BDES,baseline,19,5869.847646301346
DS12,mc.BDES,BDES,baseline,20,5869.990538129312
DS12,mc.BDES,BDES,baseline,21,4716.385043635033
DS12,mc.BDES,BDES,baseline,22,4784.129998275557
DS12,mc.BDES,BDES,baseline,23,5012.527916029204
DS12,mc.BDES,BDES,baseline,24,5266.511052796324
DS12,mc.BDES,BDES,baseline,25,5176.82788484493
DS12,mc.BDES,BDES,baseline,26,4811.349427619192
DS12,mc.BDES,BDES,baseline,27,4943.883446489361
DS12,mc.BDES,BDES,baseline,28,5097.147152205058
DS12,mc.BDES,BDES,baseline,29,4964.312050350313
DS12,mc.BDES,BDES,baseline,30,5076.6829688447415
DS12,mc.BDES,BDES,baseline,31,5296.3041216452975
DS12,mc.BDES,BDES,baseline,32,5067.673891412485
DS12,mc.BDES,BDES,baseline,33,5063.677324013244
DS12,mc.BDES,BDES,baseline,34,4945.227933632562
DS12,mc.BDES,BDES,baseline,35,4318.3148913226705
DS12,mc.BDES,BDES,baseline,36,4353.734398248214
DS12,mc.BDES,BDES,baseline,37,4314.449182534009
DS12,mc.BDES,BDES,baseline,38,4296.210116588095
DS12,mc.BDES,BDES,baseline,39,4692.370568065037
DS12,mc.BDES,BDES,baseline,40,4754.636144207014
DS12,mc.BDES,BDES,baseline,41,4854.438516474036
