dataset_id,workflow,model_family,strategy,iteration,sera
DS15,mc.BDES,BDES,baseline,1,0.01566898633846417
DS15,mc.BDES,BDES,baseline,2,0.015422538888403288
DS15,mc.BDES,BDES,baseline,3,0.017534210322694817
DS15,mc.BDES,BDES,baseline,4,0.01804594870889901
DS15,mc.BDES,BDES,baseline,5,0.01792129346181802
DS15,mc.BDES,BDES,baseline,6,0.017802886984605165
DS15,mc.BDES,BDES,baseline,7,0.01794429382122753
DS15,mc.BDES,BDES,baseline,8,0.01789484885948238
DS15,mc.BDES,BDES,baseline,9,0.01798728739273698
DS15,mc.BDES,BDES,baseline,10,0.017941243633420232
DS15,mc.BDES,BDES,baseline,11,0.01827912414580252
DS15,mc.BDES,BDES,baseline,12,0.01775928309844437
DS15,mc.BDES,BDES,baseline,13,0.017795193031570837
DS15,mc.BDES,BDES,baseline,14,0.018105050785268955
DS15,mc.BDES,BDES,baseline,15,0.01807217462639997
DS15,mc.BDES,BDES,baseline,16,0.01806675071120854
DS15,mc.BDES,BDES,baseline,17,0.017763397098572803
DS15,mc.BDES,BDES,baseline,18,0.01805427187898849
DS15,mc.BDES,BDES,baseline,19,0.01763973952545233
DS15,mc.BDES,BDES,baseline,20,0.017736645438147902
DS15,mc.BDES,BDES,baseline,21,0.017766219859407087
DS15,mc.BDES,BDES,baseline,22,0.017741179921925976
DS15,mc.BDES,BDES,baseline,23,0.017989658312839562
DS15,mc.BDES,BDES,baseline,24,0.01846766839626085
DS15,mc.BDES,BDES,baseline,25,0.01738398312107833
DS15,mc.BDES,BDES,baseline,26,0.016421769605196243
DS15,mc.BDES,BDES,baseline,27,0.01639675861495393
DS15,mc.BDES,BDES,baseline,28,0.015613895086424393
DS15,mc.BDES,BDES,baseline,29,0.015563546967143266
DS15,mc.BDES,BDES,baseline,30,0.015265781274287949
DS15,mc.BDES,BDES,baseline,31,0.009794129121539503
DS15,mc.BDES,BDES,baseline,32,0.009518903100406578
DS15,mc.BDES,BDES,baseline,33,0.007991560193152062
DS15,mc.BDES,BDES,baseline,34,0.00821404605868654
