dataset_id,workflow,model_family,strategy,iteration,sera
DS07,mc.BDES,BDES,baseline,1,20.67467834070797
DS07,mc.BDES,BDES,baseline,2,21.111087549491426
DS07,mc.BDES,BDES,baseline,3,21.04316400015313
DS07,mc.BDES,BDES,baseline,4,21.673807935588787
DS07,mc.BDES,BDES,baseline,5,21.80840644290515
DS07,mc.BDES,BDES,baseline,6,21.72076360966794
DS07,mc.BDES,BDES,baseline,7,21.76673299696694
DS07,mc.BDES,BDES,baseline,8,21.72650208337758
DS07,mc.BDES,BDES,baseline,9,21.956369948188257
DS07,mc.BDES,BDES,baseline,10,21.715743902616836
DS07,mc.BDES,BDES,baseline,11,21.718740659340927
DS07,mc.BDES,BDES,baseline,12,21.66588145703937
DS07,mc.BDES,BDES,baseline,13,21.74067264581122
DS07,mc.BDES,BDES,baseline,14,21.74604786241927
DS07,mc.BDES,BDES,baseline,15,21.686437912673277
DS07,mc.BDES,BDES,baseline,16,21.97047798824071
DS07,mc.BDES,BDES,baseline,17,21.974889521766233
DS07,mc.BDES,BDES,baseline,18,21.643491607004236
DS07,mc.BDES,BDES,baseline,19,21.298000607030982
DS07,mc.BDES,BDES,baseline,20,21.27004231270518
DS07,mc.BDES,BDES,baseline,21,21.21145780915137
DS07,mc.BDES,BDES,baseline,22,21.252720006936652
DS07,mc.BDES,BDES,baseline,23,21.1032246858886
DS07,mc.BDES,BDES,baseline,24,20.266308423297573
DS07,mc.BDES,BDES,baseline,25,20.093150909822704
DS07,mc.BDES,BDES,baseline,26,20.153294831440967
DS07,mc.BDES,BDES,baseline,27,20.187377019363772
DS07,mc.BDES,BDES,baseline,28,20.082573216379
DS07,mc.BDES,BDES,baseline,29,19.928489749615164
DS07,mc.BDES,BDES,baseline,30,19.843052949935213
DS07,mc.BDES,BDES,baseline,31,19.760167799336802
DS07,mc.BDES,BDES,baseline,32,20.4057528227066
DS07,mc.BDES,BDES,baseline,33,20.537210224092988
DS07,mc.BDES,BDES,baseline,34,20.312012355093614
DS07,mc.BDES,BDES,baseline,35,20.289466511017874
DS07,mc.BDES,BDES,baseline,36,19.709749168404144
DS07,mc.BDES,BDES,baseline,37,19.731328027832507
DS07,mc.BDES,BDES,baseline,38,19.506766513901674
DS07,mc.BDES,BDES,baseline,39,19.4336595665271
DS07,mc.BDES,BDES,baseline,40,18.924196765520637
DS07,mc.BDES,BDES,baseline,41,18.667650652608064
DS07,mc.BDES,BDES,baseline,42,18.519598847947872
DS07,mc.BDES,BDES,baseline,43,18.88518145475444
DS07,mc.BDES,BDES,baseline,44,18.865358721230425
DS07,mc.BDES,BDES,baseline,45,18.70467385493564
DS07,mc.BDES,BDES,baseline,46,18.68345860446675
DS07,mc.BDES,BDES,baseline,47,18.44188359802928
DS07,mc.BDES,BDES,baseline,48,18.09869253702874
DS07,mc.BDES,BDES,baseline,49,18.092194306137177
DS07,mc.BDES,BDES,baseline,50,19.071359517778614
DS07,mc.arima,arima,baseline,1,20.808135915454233
DS07,mc.arima,arima,baseline,2,21.147666270267408
DS07,mc.arima,arima,baseline,3,21.079700025697214
DS07,mc.arima,arima,baseline,4,22.477497992567635
DS07,mc.arima,arima,baseline,5,22.94861043678476
DS07,mc.arima,arima,baseline,6,22.89688924837683
DS07,mc.arima,arima,baseline,7,21.852752984594265
DS07,mc.arima,arima,baseline,8,22.487766774382965
DS07,mc.arima,arima,baseline,9,21.885037453512144
DS07,mc.arima,arima,baseline,10,21.990078191854042
DS07,mc.arima,arima,baseline,11,21.578032899187154
DS07,mc.arima,arima,baseline,12,22.355217942274173
DS07,mc.arima,arima,baseline,13,21.755150648665946
DS07,mc.arima,arima,baseline,14,21.621044995125786
DS07,mc.arima,arima,baseline,15,22.292085370696714
DS07,mc.arima,arima,baseline,16,22.532764967169452
DS07,mc.arima,arima,baseline,17,21.82631829656131
DS07,mc.arima,arima,baseline,18,21.408713537279624
DS07,mc.arima,arima,baseline,19,21.49626594348621
DS07,mc.arima,arima,baseline,20,21.320442074269423
DS07,mc.arima,arima,baseline,21,21.18811042492312
DS07,mc.arima,arima,baseline,22,21.410505073638443
DS07,mc.arima,arima,baseline,23,21.008593526178124
DS07,mc.arima,arima,baseline,24,20.195374192376374
DS07,mc.arima,arima,baseline,25,21.169451264556848
DS07,mc.arima,arima,baseline,26,20.1272389366852
DS07,mc.arima,arima,baseline,27,20.167327670094814
DS07,mc.arima,arima,baseline,28,21.223839470481387
DS07,mc.arima,arima,baseline,29,21.09919730025812
DS07,mc.arima,arima,baseline,30,19.838034874947166
DS07,mc.arima,arima,baseline,31,19.765181961736527
DS07,mc.arima,arima,baseline,32,21.514428978270303
DS07,mc.arima,arima,baseline,33,20.554982064799887
DS07,mc.arima,arima,baseline,34,20.246477778817603
DS07,mc.arima,arima,baseline,35,20.343327822759672
DS07,mc.arima,arima,baseline,36,20.882590516495775
DS07,mc.arima,arima,baseline,37,20.878826028679004
DS07,mc.arima,arima,baseline,38,20.651739450614087
DS07,mc.arima,arima,baseline,39,19.64318302902244
DS07,mc.arima,arima,baseline,40,19.1158572331408
DS07,mc.arima,arima,baseline,41,18.847707417577393
DS07,mc.arima,arima,baseline,42,19.690056737948204
DS07,mc.arima,arima,baseline,43,20.096966854879486
DS07,mc.arima,arima,baseline,44,18.961127097868722
DS07,mc.arima,arima,baseline,45,18.87482307985528
DS07,mc.arima,arima,baseline,46,18.783200493173393
DS07,mc.arima,arima,baseline,47,18.60174876945718
DS07,mc.arima,arima,baseline,48,19.434830861177556
DS07,mc.arima,arima,baseline,49,18.303842492677273
DS07,mc.arima,arima,baseline,50,19.210132101253578
DS07,mc.lm_OVERB,lm,OVERB,1,20.707442290155747
DS07,mc.lm_OVERB,lm,OVERB,2,21.02411387995708
DS07,mc.lm_OVERB,lm,OVERB,3,20.951668277178797
DS07,mc.lm_OVERB,lm,OVERB,4,21.369547874439803
DS07,mc.lm_OVERB,lm,OVERB,5,21.203923804132586
DS07,mc.lm_OVERB,lm,OVERB,6,21.0393190017745
DS07,mc.lm_OVERB,lm,OVERB,7,21.089199128831613
DS07,mc.lm_OVERB,lm,OVERB,8,21.078782706064448
DS07,mc.lm_OVERB,lm,OVERB,9,21.160926144885945
DS07,mc.lm_OVERB,lm,OVERB,10,20.767992697885102
DS07,mc.lm_OVERB,lm,OVERB,11,20.68979043631893
DS07,mc.lm_OVERB,lm,OVERB,12,20.738032056815204
DS07,mc.lm_OVERB,lm,OVERB,13,20.594049335012507
DS07,mc.lm_OVERB,lm,OVERB,14,20.597094303872893
DS07,mc.lm_OVERB,lm,OVERB,15,20.592180328985677
DS07,mc.lm_OVERB,lm,OVERB,16,20.616410566415865
DS07,mc.lm_OVERB,lm,OVERB,17,20.620582104412563
DS07,mc.lm_OVERB,lm,OVERB,18,20.072713420315203
DS07,mc.lm_OVERB,lm,OVERB,19,19.848258628498353
DS07,mc.lm_OVERB,lm,OVERB,20,19.84450153200008
DS07,mc.lm_OVERB,lm,OVERB,21,19.841815223724435
DS07,mc.lm_OVERB,lm,OVERB,22,19.83324791924614
DS07,mc.lm_OVERB,lm,OVERB,23,19.754397629029064
DS07,mc.lm_OVERB,lm,OVERB,24,19.11010158607735
