dataset_id,workflow,model_family,strategy,iteration,sera
DS02,mc.BDES,BDES,baseline,1,1.6937694616609864
DS02,mc.BDES,BDES,baseline,2,1.6406330691075708
DS02,mc.BDES,BDES,baseline,3,1.637829538147102
DS02,mc.BDES,BDES,baseline,4,1.4736673290278923
DS02,mc.BDES,BDES,baseline,5,1.4726651622089928
DS02,mc.BDES,BDES,baseline,6,1.51054382422819
DS02,mc.BDES,BDES,baseline,7,1.506275681051236
DS02,mc.BDES,BDES,baseline,8,1.4729588532243933
DS02,mc.BDES,BDES,baseline,9,1.406870538874329
DS02,mc.BDES,BDES,baseline,10,1.395066935464252
DS02,mc.BDES,BDES,baseline,11,1.389933169688245
DS02,mc.BDES,BDES,baseline,12,1.4027710444052715
DS02,mc.BDES,BDES,baseline,13,1.3364739312594776
DS02,mc.BDES,BDES,baseline,14,1.3240097917798959
DS02,mc.BDES,BDES,baseline,15,1.3477619687000517
DS02,mc.BDES,BDES,baseline,16,1.3462704003554253
DS02,mc.BDES,BDES,baseline,17,1.338421271313946
DS02,mc.BDES,BDES,baseline,18,1.3443456132949034
DS02,mc.BDES,BDES,baseline,19,1.2822880195640705
DS02,mc.BDES,BDES,baseline,20,1.148265200148258
DS02,mc.BDES,BDES,baseline,21,1.235005564438338
DS02,mc.BDES,BDES,baseline,22,1.226118591264327
DS02,mc.BDES,BDES,baseline,23,1.2024159622273265
DS02,mc.BDES,BDES,baseline,24,1.334903755372059
DS02,mc.BDES,BDES,baseline,25,1.1672313285961184
DS02,mc.BDES,BDES,baseline,26,1.1422758579428194
DS02,mc.BDES,BDES,baseline,27,1.1334843899219076
DS02,mc.BDES,BDES,baseline,28,1.1480523907483278
DS02,mc.BDES,BDES,baseline,29,1.138082308630361
DS02,mc.BDES,BDES,baseline,30,1.1332260876000038
DS02,mc.BDES,BDES,baseline,31,1.1856731843388897
DS02,mc.BDES,BDES,baseline,32,1.2417418034219234
DS02,mc.BDES,BDES,baseline,33,1.1842320004387625
DS02,mc.BDES,BDES,baseline,34,1.053442659391152
DS02,mc.BDES,BDES,baseline,35,0.9606267437982892
DS02,mc.BDES,BDES,baseline,36,0.9435647149261336
DS02,mc.BDES,BDES,baseline,37,0.9520819510280066
DS02,mc.BDES,BDES,baseline,38,0.956155509883075
DS02,mc.BDES,BDES,baseline,39,0.9680639943956506
DS02,mc.BDES,BDES,baseline,40,0.8974973245055442
DS02,mc.BDES,BDES,baseline,41,0.9051617657563209
DS02,mc.BDES,BDES,baseline,42,0.8995970968220992
DS02,mc.BDES,BDES,baseline,43,0.9693531839580466
DS02,mc.BDES,BDES,baseline,44,0.9860364407665766
DS02,mc.BDES,BDES,baseline,45,1.0347916962386234
DS02,mc.BDES,BDES,baseline,46,1.0460716837304946
DS02,mc.BDES,BDES,baseline,47,1.0536042276391655
DS02,mc.BDES,BDES,baseline,48,1.0772830631680874
