dataset_id,workflow,model_family,strategy,iteration,sera
DS22,mc.BDES,BDES,baseline,1,95744621.61991446
DS22,mc.BDES,BDES,baseline,2,50916231.25928838
DS22,mc.BDES,BDES,baseline,3,44652712.04203199
DS22,mc.BDES,BDES,baseline,4,5153530.558295047
DS22,mc.BDES,BDES,baseline,5,347507919.01447004
DS22,mc.BDES,BDES,baseline,6,139497454.72572607
DS22,mc.BDES,BDES,baseline,7,70927765.33999452
DS22,mc.BDES,BDES,baseline,8,60700673.66358088
DS22,mc.BDES,BDES,baseline,9,289185952.63941
DS22,mc.BDES,BDES,baseline,10,266988327.22755486
DS22,mc.BDES,BDES,baseline,11,267461575.06538486
DS22,mc.BDES,BDES,baseline,12,247444603.97783044
DS22,mc.BDES,BDES,baseline,13,252782743.5908952
DS22,mc.BDES,BDES,baseline,14,258245844.93555763
DS22,mc.BDES,BDES,baseline,15,252893934.38102204
DS22,mc.BDES,BDES,baseline,16,328974505.19870454
DS22,mc.BDES,BDES,baseline,17,311601495.32317954
DS22,mc.BDES,BDES,baseline,18,300234549.9360019
DS22,mc.BDES,BDES,baseline,19,298085410.22580296
DS22,mc.BDES,BDES,baseline,20,297884267.3442879
DS22,mc.BDES,BDES,baseline,21,289868824.9410009
DS22,mc.BDES,BDES,baseline,22,286564202.68814933
DS22,mc.BDES,BDES,baseline,23,52628993.55526956
DS22,mc.BDES,BDES,baseline,24,426847058.2276268
DS22,mc.BDES,BDES,baseline,25,152175897.1709573
DS22,mc.BDES,BDES,baseline,26,64826431.82644268
DS22,mc.BDES,BDES,baseline,27,66294870.84902477
DS22,mc.BDES,BDES,baseline,28,61832550.683641806
DS22,mc.BDES,BDES,baseline,29,167943717.41651925
DS22,mc.BDES,BDES,baseline,30,125216117.76758921
DS22,mc.BDES,BDES,baseline,31,539251403.4817375
DS22,mc.BDES,BDES,baseline,32,717573757.4207945
DS22,mc.BDES,BDES,baseline,33,77759895.45724678
DS22,mc.BDES,BDES,baseline,34,77551486.0700399
DS22,mc.BDES,BDES,baseline,35,78650652.8048863
DS22,mc.BDES,BDES,baseline,36,79475387.65505873
DS22,mc.BDES,BDES,baseline,37,15226964.474174112
DS22,mc.BDES,BDES,baseline,38,61234116.88494041
DS22,mc.BDES,BDES,baseline,39,246299103.5920641
DS22,mc.BDES,BDES,baseline,40,301029395.1316576
DS22,mc.BDES,BDES,baseline,41,65456653.3003725
DS22,mc.BDES,BDES,baseline,42,571024795.813339
DS22,mc.BDES,BDES,baseline,43,774608241.9607112
DS22,mc.BDES,BDES,baseline,44,786773094.4711281
DS22,mc.BDES,BDES,baseline,45,233083286.70382223
DS22,mc.BDES,BDES,baseline,46,192661957.21377853
DS22,mc.BDES,BDES,baseline,47,78205019.63811076
DS22,mc.BDES,BDES,baseline,48,418201998.297507
DS22,mc.BDES,BDES,baseline,49,16596319.574044233
DS22,mc.BDES,BDES,baseline,50,2968097.3195730625
DS22,mc.arima,arima,baseline,1,119744301.30025381
DS22,mc.arima,arima,baseline,2,63556500.796629764
DS22,mc.arima,arima,baseline,3,55156354.98115249
DS22,mc.arima,arima,baseline,4,6592896.576644863
DS22,mc.arima,arima,baseline,5,388323388.91920286
DS22,mc.arima,arima,baseline,6,211794476.68569654
DS22,mc.arima,arima,baseline,7,116556596.71139376
DS22,mc.arima,arima,baseline,8,94382262.35530768
DS22,mc.arima,arima,baseline,9,462407617.8040098
DS22,mc.arima,arima,baseline,10,442950989.76441926
DS22,mc.arima,arima,baseline,11,442853368.2561099
DS22,mc.arima,arima,baseline,12,404611917.27286583
DS22,mc.arima,arima,baseline,13,404528027.9442244
DS22,mc.arima,arima,baseline,14,414098925.04393065
DS22,mc.arima,arima,baseline,15,418386525.3711575
DS22,mc.arima,arima,baseline,16,191870426.18358395
DS22,mc.arima,arima,baseline,17,187256847.77196705
DS22,mc.arima,arima,baseline,18,174458810.51881245
DS22,mc.arima,arima,baseline,19,253579454.25195146
DS22,mc.arima,arima,baseline,20,253662495.67240626
DS22,mc.arima,arima,baseline,21,254779571.84847543
DS22,mc.arima,arima,baseline,22,254237139.51039112
DS22,mc.arima,arima,baseline,23,59797224.53607733
DS22,mc.arima,arima,baseline,24,449215709.0002398
DS22,mc.arima,arima,baseline,25,119042082.02429147
DS22,mc.arima,arima,baseline,26,54071255.0956342
DS22,mc.arima,arima,baseline,27,54560978.5119045
DS22,mc.arima,arima,baseline,28,53656333.47898132
DS22,mc.arima,arima,baseline,29,151174908.89469284
DS22,mc.arima,arima,baseline,30,126054161.39945449
DS22,mc.arima,arima,baseline,31,571899210.3064737
DS22,mc.arima,arima,baseline,32,768851466.4828143
DS22,mc.arima,arima,baseline,33,95374386.11098681
DS22,mc.arima,arima,baseline,34,95359105.69698215
DS22,mc.arima,arima,baseline,35,95109398.62820533
DS22,mc.arima,arima,baseline,36,94761051.76179941
DS22,mc.arima,arima,baseline,37,11005974.66458587
DS22,mc.arima,arima,baseline,38,81533558.99519396
DS22,mc.arima,arima,baseline,39,295823146.9444623
DS22,mc.arima,arima,baseline,40,358760108.76801693
DS22,mc.arima,arima,baseline,41,74996576.77274404
DS22,mc.arima,arima,baseline,42,609971938.9269221
DS22,mc.arima,arima,baseline,43,957736769.4756387
DS22,mc.arima,arima,baseline,44,960526593.545488
DS22,mc.arima,arima,baseline,45,265783549.88816357
DS22,mc.arima,arima,baseline,46,231067803.18014368
DS22,mc.arima,arima,baseline,47,77133334.67472166
DS22,mc.arima,arima,baseline,48,405307427.3404048
DS22,mc.arima,arima,baseline,49,11475272.720978845
DS22,mc.arima,arima,baseline,50,425799.47252371866
DS22,mc.lm_OVERB,lm,OVERB,1,131965625.23133144
DS22,mc.lm_OVERB,lm,OVERB,2,65064770.58209704
DS22,mc.lm_OVERB,lm,OVERB,3,55383532.32280638
DS22,mc.lm_OVERB,lm,OVERB,4,6540153.699511561
DS22,mc.lm_OVERB,lm,OVERB,5,391896000.7252841
DS22,mc.lm_OVERB,lm,OVERB,6,213168462.29678547
DS22,mc.lm_OVERB,lm,OVERB,7,102647267.62721798
DS22,mc.lm_OVERB,lm,OVERB,8,88234293.76356357
DS22,mc.lm_OVERB,lm,OVERB,9,333795213.66673607
DS22,mc.lm_OVERB,lm,OVERB,10,317954852.7435676
DS22,mc.lm_OVERB,lm,OVERB,11,318828027.4980952
DS22,mc.lm_OVERB,lm,OVERB,12,285315970.6808928
DS22,mc.lm_OVERB,lm,OVERB,13,283941079.90938944
DS22,mc.lm_OVERB,lm,OVERB,14,292897590.86720055
DS22,mc.lm_OVERB,lm,OVERB,15,298680294.63441986
DS22,mc.lm_OVERB,lm,OVERB,16,226010039.49418917
DS22,mc.lm_OVERB,lm,OVERB,17,205039434.33328035
DS22,mc.lm_OVERB,lm,OVERB,18,202160131.74262434
DS22,mc.lm_OVERB,lm,OVERB,19,203981486.8075293
DS22,mc.lm_OVERB,lm,OVERB,20,217245587.3587431
