dataset_id,workflow,model_family,strategy,iteration,sera
DS24,mc.BDES,BDES,baseline,1,261459.71029524415
DS24,mc.BDES,BDES,baseline,2,229641.80794675995
DS24,mc.BDES,BDES,baseline,3,232876.9130921032
DS24,mc.BDES,BDES,baseline,4,93920.8465010022
DS24,mc.BDES,BDES,baseline,5,197030.2128963461
DS24,mc.BDES,BDES,baseline,6,221243.67945231695
DS24,mc.BDES,BDES,baseline,7,222761.31810502245
DS24,mc.BDES,BDES,baseline,8,295198.59978221677
DS24,mc.BDES,BDES,baseline,9,374248.6796721101
DS24,mc.BDES,BDES,baseline,10,367243.30062144645
DS24,mc.BDES,BDES,baseline,11,365980.0431936264
DS24,mc.BDES,BDES,baseline,12,411254.10920792894
DS24,mc.BDES,BDES,baseline,13,390372.47129076166
DS24,mc.BDES,BDES,baseline,14,380676.2320230491
DS24,mc.BDES,BDES,baseline,15,363714.5061386478
DS24,mc.BDES,BDES,baseline,16,278538.4287979958
DS24,mc.BDES,BDES,baseline,17,261539.8701887897
DS24,mc.BDES,BDES,baseline,18,232001.13795088293
DS24,mc.BDES,BDES,baseline,19,208817.54204339508
DS24,mc.BDES,BDES,baseline,20,202664.08844340872
DS24,mc.BDES,BDES,baseline,21,207007.55500542294
DS24,mc.BDES,BDES,baseline,22,205430.58732668273
DS24,mc.BDES,BDES,baseline,23,252768.20164500558
DS24,mc.BDES,BDES,baseline,24,348961.80534172786
DS24,mc.BDES,BDES,baseline,25,549047.4190423745
DS24,mc.BDES,BDES,baseline,26,510236.9010993666
DS24,mc.BDES,BDES,baseline,27,500717.4603786867
DS24,mc.BDES,BDES,baseline,28,487571.1783057445
DS24,mc.BDES,BDES,baseline,29,494473.35378289176
DS24,mc.BDES,BDES,baseline,30,545266.9686267489
DS24,mc.BDES,BDES,baseline,31,554205.7824953492
DS24,mc.BDES,BDES,baseline,32,916483.2554320134
DS24,mc.BDES,BDES,baseline,33,725241.9611959464
DS24,mc.BDES,BDES,baseline,34,720029.8106728005
DS24,mc.BDES,BDES,baseline,35,714323.9051885693
DS24,mc.BDES,BDES,baseline,36,714778.7904574231
DS24,mc.BDES,BDES,baseline,37,724093.4052020815
DS24,mc.BDES,BDES,baseline,38,749484.7811396257
DS24,mc.BDES,BDES,baseline,39,706156.8668669019
DS24,mc.BDES,BDES,baseline,40,676434.715073379
DS24,mc.BDES,BDES,baseline,41,272817.84540499595
DS24,mc.BDES,BDES,baseline,42,272468.6141863195
DS24,mc.BDES,BDES,baseline,43,249986.430413968
DS24,mc.BDES,BDES,baseline,44,238968.6595456795
DS24,mc.BDES,BDES,baseline,45,227340.853462508
DS24,mc.BDES,BDES,baseline,46,236689.38022363852
DS24,mc.BDES,BDES,baseline,47,256007.51355327285
DS24,mc.BDES,BDES,baseline,48,231711.7317826515
DS24,mc.BDES,BDES,baseline,49,226148.73441777966
DS24,mc.BDES,BDES,baseline,50,206529.5890516708
DS24,mc.arima,arima,baseline,1,303882.41550629266
DS24,mc.arima,arima,baseline,2,281865.31444140035
DS24,mc.arima,arima,baseline,3,274698.45990110806
DS24,mc.arima,arima,baseline,4,96622.93453278701
DS24,mc.arima,arima,baseline,5,191831.6178005411
DS24,mc.arima,arima,baseline,6,220257.34605372493
DS24,mc.arima,arima,baseline,7,213080.85727048735
DS24,mc.arima,arima,baseline,8,274217.20483690134
DS24,mc.arima,arima,baseline,9,295727.8831776235
DS24,mc.arima,arima,baseline,10,287697.42705755477
DS24,mc.arima,arima,baseline,11,277522.4674333167
DS24,mc.arima,arima,baseline,12,314837.3810667462
DS24,mc.arima,arima,baseline,13,297025.20462008246
DS24,mc.arima,arima,baseline,14,285342.9640698925
DS24,mc.arima,arima,baseline,15,276615.40188795025
DS24,mc.arima,arima,baseline,16,198246.96977122786
DS24,mc.arima,arima,baseline,17,185359.65604142813
DS24,mc.arima,arima,baseline,18,178076.70713290153
DS24,mc.arima,arima,baseline,19,171797.87955883855
DS24,mc.arima,arima,baseline,20,162111.618356141
DS24,mc.arima,arima,baseline,21,163550.12495109715
DS24,mc.arima,arima,baseline,22,162738.02627339153
DS24,mc.arima,arima,baseline,23,203383.8360413359
DS24,mc.arima,arima,baseline,24,319053.87516592664
DS24,mc.arima,arima,baseline,25,530780.6443988942
DS24,mc.arima,arima,baseline,26,444289.39168087527
DS24,mc.arima,arima,baseline,27,424684.0245963699
DS24,mc.arima,arima,baseline,28,417849.7495280515
DS24,mc.arima,arima,baseline,29,413369.25524043123
DS24,mc.arima,arima,baseline,30,474239.81739857135
DS24,mc.arima,arima,baseline,31,488645.3512811363
