dataset_id,workflow,model_family,strategy,iteration,sera
DS05,mc.BDES,BDES,baseline,1,1.4931610461135254
DS05,mc.BDES,BDES,baseline,2,1.404950677772632
DS05,mc.BDES,BDES,baseline,3,1.3530527085023292
DS05,mc.BDES,BDES,baseline,4,1.4391005276704245
DS05,mc.BDES,BDES,baseline,5,1.4428762623600004
DS05,mc.BDES,BDES,baseline,6,1.4009366757331896
DS05,mc.BDES,BDES,baseline,7,1.4027886056276437
DS05,mc.BDES,BDES,baseline,8,1.4151390071187824
DS05,mc.BDES,BDES,baseline,9,1.4382648643480458
DS05,mc.BDES,BDES,baseline,10,1.4350578803401235
DS05,mc.BDES,BDES,baseline,11,1.4383582181584598
DS05,mc.BDES,BDES,baseline,12,1.4426004876559726
DS05,mc.BDES,BDES,baseline,13,1.4365514686551082
DS05,mc.BDES,BDES,baseline,14,1.4437596282936347
DS05,mc.BDES,BDES,baseline,15,1.4414410850857644
DS05,mc.BDES,BDES,baseline,16,1.4474019495988366
DS05,mc.BDES,BDES,baseline,17,1.441672999584189
DS05,mc.BDES,BDES,baseline,18,1.4466749361827587
DS05,mc.BDES,BDES,baseline,19,1.448576445171704
DS05,mc.BDES,BDES,baseline,20,1.4488622662681105
DS05,mc.BDES,BDES,baseline,21,1.4449703426190599
DS05,mc.BDES,BDES,baseline,22,1.4394953156754962
DS05,mc.BDES,BDES,baseline,23,1.435716796569671
DS05,mc.BDES,BDES,baseline,24,1.4682002529127813
DS05,mc.BDES,BDES,baseline,25,1.4705118452220907
DS05,mc.BDES,BDES,baseline,26,1.4697471817540668
DS05,mc.BDES,BDES,baseline,27,1.4724908763773632
DS05,mc.BDES,BDES,baseline,28,1.4605155836007926
DS05,mc.BDES,BDES,baseline,29,1.4608158918810277
DS05,mc.BDES,BDES,baseline,30,1.4642891391990058
DS05,mc.BDES,BDES,baseline,31,1.4625221726189412
DS05,mc.BDES,BDES,baseline,32,1.4169900123683448
DS05,mc.BDES,BDES,baseline,33,1.4161740660227982
DS05,mc.BDES,BDES,baseline,34,1.4248738147859783
DS05,mc.BDES,BDES,baseline,35,1.4243841732913225
DS05,mc.BDES,BDES,baseline,36,1.4280948592941605
DS05,mc.BDES,BDES,baseline,37,1.4271314210536465
DS05,mc.BDES,BDES,baseline,38,1.4961470941551638
DS05,mc.BDES,BDES,baseline,39,1.4920598854521556
DS05,mc.BDES,BDES,baseline,40,1.4668789171530414
DS05,mc.BDES,BDES,baseline,41,1.4639753391850174
DS05,mc.BDES,BDES,baseline,42,1.462183426397808
DS05,mc.BDES,BDES,baseline,43,1.469798616706833
DS05,mc.BDES,BDES,baseline,44,1.4674609877948175
DS05,mc.BDES,BDES,baseline,45,1.4114949163280626
DS05,mc.BDES,BDES,baseline,46,1.4035477634507298
DS05,mc.BDES,BDES,baseline,47,1.4317683963060381
DS05,mc.BDES,BDES,baseline,48,1.4172856354141061
DS05,mc.BDES,BDES,baseline,49,1.4119362858634084
DS05,mc.BDES,BDES,baseline,50,1.366751796550997
