dataset_id,workflow,model_family,strategy,iteration,sera
DS14,mc.BDES,BDES,baseline,1,0.016381524892736928
DS14,mc.BDES,BDES,baseline,2,0.0161599230916835
DS14,mc.BDES,BDES,baseline,3,0.01757280489445861
DS14,mc.BDES,BDES,baseline,4,0.018267365729746042
DS14,mc.BDES,BDES,baseline,5,0.01875001904519614
DS14,mc.BDES,BDES,baseline,6,0.018436988825074437
DS14,mc.BDES,BDES,baseline,7,0.018409789862288334
DS14,mc.BDES,BDES,baseline,8,0.0185870217267919
DS14,mc.BDES,BDES,baseline,9,0.018744089788295594
DS14,mc.BDES,BDES,baseline,10,0.01905884240382984
DS14,mc.BDES,BDES,baseline,11,0.019035411568215633
DS14,mc.BDES,BDES,baseline,12,0.019226011227927175
DS14,mc.BDES,BDES,baseline,13,0.018886275122351075
DS14,mc.BDES,BDES,baseline,14,0.019206007278106077
DS14,mc.BDES,BDES,baseline,15,0.019912767200491517
DS14,mc.BDES,BDES,baseline,16,0.020389437198906787
DS14,mc.BDES,BDES,baseline,17,0.01986140312092217
DS14,mc.BDES,BDES,baseline,18,0.02059766177821155
DS14,mc.BDES,BDES,baseline,19,0.020515785540602748
DS14,mc.BDES,BDES,baseline,20,0.02069683669572459
DS14,mc.BDES,BDES,baseline,21,0.0211397939904087
DS14,mc.BDES,BDES,baseline,22,0.021256473000004765
DS14,mc.BDES,BDES,baseline,23,0.02165019506950772
DS14,mc.BDES,BDES,baseline,24,0.021626843200206924
DS14,mc.BDES,BDES,baseline,25,0.021227425167079487
DS14,mc.BDES,BDES,baseline,26,0.021274412996140944
DS14,mc.BDES,BDES,baseline,27,0.021183292842063762
DS14,mc.BDES,BDES,baseline,28,0.01980256152484083
DS14,mc.BDES,BDES,baseline,29,0.019913039420689914
DS14,mc.BDES,BDES,baseline,30,0.01840206423742515
DS14,mc.BDES,BDES,baseline,31,0.014932960202778914
DS14,mc.BDES,BDES,baseline,32,0.014664598169790434
DS14,mc.BDES,BDES,baseline,33,0.012981105829088171
DS14,mc.BDES,BDES,baseline,34,0.013165579206734758
DS14,mc.BDES,BDES,baseline,35,0.012973125807369269
DS14,mc.BDES,BDES,baseline,36,0.012794165568863373
DS14,mc.BDES,BDES,baseline,37,0.011399966431052753
DS14,mc.BDES,BDES,baseline,38,0.010818596239420384
DS14,mc.BDES,BDES,baseline,39,0.010083440183092493
DS14,mc.BDES,BDES,baseline,40,0.010255789755928684
DS14,mc.BDES,BDES,baseline,41,0.009801577513764802
DS14,mc.BDES,BDES,baseline,42,0.008696556639290035
DS14,mc.BDES,BDES,baseline,43,0.008655892238051383
DS14,mc.BDES,BDES,baseline,44,0.007731186245054106
DS14,mc.BDES,BDES,baseline,45,0.007780181786504774
DS14,mc.BDES,BDES,baseline,46,0.007164383303527904
DS14,mc.BDES,BDES,baseline,47,0.006636969473107985
DS14,mc.BDES,BDES,baseline,48,0.006611133500443864
DS14,mc.BDES,BDES,baseline,49,0.006228524166140419
DS14,mc.BDES,BDES,baseline,50,0.00679224937649563
DS14,mc.arima,arima,baseline,1,0.0174941885189585
DS14,mc.arima,arima,baseline,2,0.01683223877519677
DS14,mc.arima,arima,baseline,3,0.018894709644058944
DS14,mc.arima,arima,baseline,4,0.019901078435016754
DS14,mc.arima,arima,baseline,5,0.018927155282767266
DS14,mc.arima,arima,baseline,6,0.019421300187994248
DS14,mc.arima,arima,baseline,7,0.019420789862309957
DS14,mc.arima,arima,baseline,8,0.01927679466859459
DS14,mc.arima,arima,baseline,9,0.019666418513086627
