dataset_id,workflow,model_family,strategy,iteration,sera
DS01,mc.BDES,BDES,baseline,1,0.5858984966917593
DS01,mc.BDES,BDES,baseline,2,0.5446448732002267
DS01,mc.BDES,BDES,baseline,3,0.5106801121287088
DS01,mc.BDES,BDES,baseline,4,0.45579178798266445
DS01,mc.BDES,BDES,baseline,5,0.44375325554168055
DS01,mc.BDES,BDES,baseline,6,0.43764714165330376
DS01,mc.BDES,BDES,baseline,7,0.4332870993188513
DS01,mc.BDES,BDES,baseline,8,0.43725516566127753
DS01,mc.BDES,BDES,baseline,9,0.4389642564040113
DS01,mc.BDES,BDES,baseline,10,0.42581516139023695
DS01,mc.BDES,BDES,baseline,11,0.4278295841481598
DS01,mc.BDES,BDES,baseline,12,0.4070666077914089
DS01,mc.BDES,BDES,baseline,13,0.40047518306255964
DS01,mc.BDES,BDES,baseline,14,0.3988557710872828
DS01,mc.BDES,BDES,baseline,15,0.39598294768212117
DS01,mc.BDES,BDES,baseline,16,0.39852498825228866
DS01,mc.BDES,BDES,baseline,17,0.38867372040673076
DS01,mc.BDES,BDES,baseline,18,0.388748546247234
DS01,mc.BDES,BDES,baseline,19,0.37819801199488484
DS01,mc.BDES,BDES,baseline,20,0.3033729292385582
DS01,mc.BDES,BDES,baseline,21,0.2891943005089637
DS01,mc.BDES,BDES,baseline,22,0.2880653599194497
DS01,mc.BDES,BDES,baseline,23,0.2682676561255985
DS01,mc.BDES,BDES,baseline,24,0.26581353452050516
DS01,mc.BDES,BDES,baseline,25,0.249657958058479
DS01,mc.BDES,BDES,baseline,26,0.21933347475938397
DS01,mc.BDES,BDES,baseline,27,0.22713562769590045
DS01,mc.BDES,BDES,baseline,28,0.2180803255638939
DS01,mc.BDES,BDES,baseline,29,0.22211717787259497
DS01,mc.BDES,BDES,baseline,30,0.21837356491339746
DS01,mc.BDES,BDES,baseline,31,0.2065096116929198
DS01,mc.BDES,BDES,baseline,32,0.1975533356221339
DS01,mc.BDES,BDES,baseline,33,0.18470199435953263
DS01,mc.BDES,BDES,baseline,34,0.18569319241929735
DS01,mc.BDES,BDES,baseline,35,0.1844089017070186
DS01,mc.BDES,BDES,baseline,36,0.18029107961429025
DS01,mc.BDES,BDES,baseline,37,0.17639180840759308
DS01,mc.BDES,BDES,baseline,38,0.16577904230646523
DS01,mc.BDES,BDES,baseline,39,0.16559770623619594
DS01,mc.BDES,BDES,baseline,40,0.1800320128532555
DS01,mc.BDES,BDES,baseline,41,0.18318894236086528
DS01,mc.BDES,BDES,baseline,42,0.18243079477930996
DS01,mc.BDES,BDES,baseline,43,0.19095945683773533
DS01,mc.BDES,BDES,baseline,44,0.19714972447323126
DS01,mc.BDES,BDES,baseline,45,0.2120008088406565
DS01,mc.BDES,BDES,baseline,46,0.22960112377462857
DS01,mc.BDES,BDES,baseline,47,0.209613614977706
DS01,mc.BDES,BDES,baseline,48,0.19267343926600805
DS01,mc.BDES,BDES,baseline,49,0.1919630906837531
DS01,mc.BDES,BDES,baseline,50,0.18265688070555222
DS01,mc.arima,arima,baseline,1,0.5424387221701881
DS01,mc.arima,arima,baseline,2,0.5068123132437797
DS01,mc.arima,arima,baseline,3,0.49509398055402043
DS01,mc.arima,arima,baseline,4,0.4499816894185116
DS01,mc.arima,arima,baseline,5,0.44496254176796063
DS01,mc.arima,arima,baseline,6,0.41719082817380465
DS01,mc.arima,arima,baseline,7,0.4469821460743327
DS01,mc.arima,arima,baseline,8,0.4311740215427742
DS01,mc.arima,arima,baseline,9,0.4170809972976635
DS01,mc.arima,arima,baseline,10,0.41034016400457063
DS01,mc.arima,arima,baseline,11,0.4174032294880018
DS01,mc.arima,arima,baseline,12,0.38868735119689213
DS01,mc.arima,arima,baseline,13,0.38218683321797975
DS01,mc.arima,arima,baseline,14,0.38209851800245154
DS01,mc.arima,arima,baseline,15,0.39616128100210674
DS01,mc.arima,arima,baseline,16,0.38862693677315674
DS01,mc.arima,arima,baseline,17,0.38974342750629476
DS01,mc.arima,arima,baseline,18,0.3899441552010168
DS01,mc.arima,arima,baseline,19,0.36940796722689256
DS01,mc.arima,arima,baseline,20,0.2931225069041
DS01,mc.arima,arima,baseline,21,0.27923924843919407
DS01,mc.arima,arima,baseline,22,0.2819269030420175
DS01,mc.arima,arima,baseline,23,0.26562212302609467
DS01,mc.arima,arima,baseline,24,0.26666260088827554
DS01,mc.arima,arima,baseline,25,0.24653641971741108
DS01,mc.arima,arima,baseline,26,0.22274126357703128
DS01,mc.arima,arima,baseline,27,0.21215090867815675
DS01,mc.arima,arima,baseline,28,0.20769148450246497
DS01,mc.arima,arima,baseline,29,0.21704039881242407
DS01,mc.arima,arima,baseline,30,0.20442687598036438
DS01,mc.arima,arima,baseline,31,0.20900730158083403
DS01,mc.arima,arima,baseline,32,0.18894920715945357
DS01,mc.arima,arima,baseline,33,0.19422282966215176
DS01,mc.arima,arima,baseline,34,0.19110047078496556
DS01,mc.arima,arima,baseline,35,0.1908360517899328
DS01,mc.arima,arima,baseline,36,0.18162442751463526
DS01,mc.arima,arima,baseline,37,0.17971820856727172
DS01,mc.arima,arima,baseline,38,0.16647904671547434
DS01,mc.arima,arima,baseline,39,0.1673400145568245
DS01,mc.arima,arima,baseline,40,0.17652842084969436
DS01,mc.arima,arima,baseline,41,0.1764585835141796
DS01,mc.arima,arima,baseline,42,0.17756107042985556
DS01,mc.arima,arima,baseline,43,0.18587211973161494
DS01,mc.arima,arima,baseline,44,0.19475845251731044
DS01,mc.arima,arima,baseline,45,0.20399346452070585
DS01,mc.arima,arima,baseline,46,0.217432350832956
DS01,mc.arima,arima,baseline,47,0.2006330265264564
DS01,mc.arima,arima,baseline,48,0.19043954741531705
DS01,mc.arima,arima,baseline,49,0.18886853802305703
DS01,mc.arima,arima,baseline,50,0.17928688457994155
DS01,mc.lm_OVERB,lm,OVERB,1,0.5961316644141001
DS01,mc.lm_OVERB,lm,OVERB,2,0.5301121598376398
DS01,mc.lm_OVERB,lm,OVERB,3,0.49613226614330713
DS01,mc.lm_OVERB,lm,OVERB,4,0.47312023843232964
DS01,mc.lm_OVERB,lm,OVERB,5,0.4828358398460687
DS01,mc.lm_OVERB,lm,OVERB,6,0.46879304719963266
DS01,mc.lm_OVERB,lm,OVERB,7,0.476169930491829
DS01,mc.lm_OVERB,lm,OVERB,8,0.46865694117374346
DS01,mc.lm_OVERB,lm,OVERB,9,0.4697539131282334
DS01,mc.lm_OVERB,lm,OVERB,10,0.45284062624149235
DS01,mc.lm_OVERB,lm,OVERB,11,0.49019191514757277
DS01,mc.lm_OVERB,lm,OVERB,12,0.43380031273394626
DS01,mc.lm_OVERB,lm,OVERB,13,0.42908655548599695
DS01,mc.lm_OVERB,lm,OVERB,14,0.4146619948749498
DS01,mc.lm_OVERB,lm,OVERB,15,0.42408818647372587
DS01,mc.lm_OVERB,lm,OVERB,16,0.4170955285250778
DS01,mc.lm_OVERB,lm,OVERB,17,0.44292657883992353
DS01,mc.lm_OVERB,lm,OVERB,18,0.4463801028636024
DS01,mc.lm_OVERB,lm,OVERB,19,0.4108267519209902
DS01,mc.lm_OVERB,lm,OVERB,20,0.36390423664987637
DS01,mc.lm_OVERB,lm,OVERB,21,0.34288739524408546
DS01,mc.lm_OVERB,lm,OVERB,22,0.3367714437160622
DS01,mc.lm_OVERB,lm,OVERB,23,0.3024315804334521
DS01,mc.lm_OVERB,lm,OVERB,24,0.3216838373161991
DS01,mc.lm_OVERB,lm,OVERB,25,0.2872013535164039
DS01,mc.lm_OVERB,lm,OVERB,26,0.26353001630362155
DS01,mc.lm_OVERB,lm,OVERB,27,0.26697016098047843
DS01,mc.lm_OVERB,lm,OVERB,28,0.260688870822149
DS01,mc.lm_OVERB,lm,OVERB,29,0.27296836914469924
DS01,mc.lm_OVERB,lm,OVERB,30,0.2591011702476995
DS01,mc.lm_OVERB,lm,OVERB,31,0.2723475916969188
DS01,mc.lm_OVERB,lm,OVERB,32,0.21263278629096136
DS01,mc.lm_OVERB,lm,OVERB,33,0.21435369789150285
DS01,mc.lm_OVERB,lm,OVERB,34,0.20618059355654145
DS01,mc.lm_OVERB,lm,OVERB,35,0.23582164972584876
DS01,mc.lm_OVERB,lm,OVERB,36,0.2049612691561687
DS01,mc.lm_OVERB,lm,OVERB,37,0.21570573667171658
DS01,mc.lm_OVERB,lm,OVERB,38,0.19702434739587374
DS01,mc.lm_OVERB,lm,OVERB,39,0.19304511488190598
DS01,mc.lm_OVERB,lm,OVERB,40,0.20441690875887195
DS01,mc.lm_OVERB,lm,OVERB,41,0.20145458727070373
DS01,mc.lm_OVERB,lm,OVERB,42,0.21043929666147576
DS01,mc.lm_OVERB,lm,OVERB,43,0.20437761590275824
DS01,mc.lm_OVERB,lm,OVERB,44,0.22087966180465163
DS01,mc.lm_OVERB,lm,OVERB,45,0.22291084209190656
DS01,mc.lm_OVERB,lm,OVERB,46,0.21864141123985711
DS01,mc.lm_OVERB,lm,OVERB,47,0.20474319590017354
DS01,mc.lm_OVERB,lm,OVERB,48,0.19571079534850586
DS01,mc.lm_OVERB,lm,OVERB,49,0.192112630031291
DS01,mc.lm_OVERB,lm,OVERB,50,0.18160503145896517
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,1,0.5694143972039204
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,2,0.5507007821199305
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,3,0.4946744296339945
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,4,0.492987242974145
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,5,0.48286244558240315
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,6,0.4671482759945166
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,7,0.46715655593659333
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,8,0.48632166294686396
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,9,0.47812653138544053
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,10,0.4390329791151106
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,11,0.45057609580763197
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,12,0.4525740446003676
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,13,0.42858267405980854
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,14,0.4316370735549613
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,15,0.43426202799408253
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,16,0.430911308849468
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,17,0.4344106280182751
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,18,0.43598974779218663
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,19,0.4446577902169124
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,20,0.34576094635109644
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,21,0.33472343916037334
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,22,0.3293808621356276
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,23,0.3189916115974148
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,24,0.3190034362193347
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,25,0.2892721785028415
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,26,0.27282070065185826
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,27,0.2925254774799312
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,28,0.2781868976298811
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,29,0.2833738830924475
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,30,0.26791315919746594
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,31,0.3119507968520255
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,32,0.21041561932898453
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,33,0.21892556228942606
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,34,0.2212084807759822
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,35,0.2263429755646895
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,36,0.21562852453371473
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,37,0.2263820495510784
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,38,0.20397142158627937
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,39,0.20589266782402957
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,40,0.22093182682003587
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,41,0.21665604163964255
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,42,0.219060670922715
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,43,0.22026916976877947
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,44,0.2232935865459181
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,45,0.23565648542891252
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,46,0.22368200369036262
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,47,0.21839595231056394
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,48,0.18926858061858715
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,49,0.20102907077698298
DS01,mc.lm_OVERTPhi,lm,OVERTPhi,50,0.1826243735875277
DS01,mc.lm_OVERT,lm,OVERT,1,0.5719621974319591
DS01,mc.lm_OVERT,lm,OVERT,2,0.5499551713242921
DS01,mc.lm_OVERT,lm,OVERT,3,0.49766097118391217
DS01,mc.lm_OVERT,lm,OVERT,4,0.49058092525933206
DS01,mc.lm_OVERT,lm,OVERT,5,0.47795035682197373
DS01,mc.lm_OVERT,lm,OVERT,6,0.4645802453580561
DS01,mc.lm_OVERT,lm,OVERT,7,0.4663160717645558
DS01,mc.lm_OVERT,lm,OVERT,8,0.48560938978514034
DS01,mc.lm_OVERT,lm,OVERT,9,0.4780621501820682
DS01,mc.lm_OVERT,lm,OVERT,10,0.43789541974082197
DS01,mc.lm_OVERT,lm,OVERT,11,0.44879783528854317
DS01,mc.lm_OVERT,lm,OVERT,12,0.45011381470353384
DS01,mc.lm_OVERT,lm,OVERT,13,0.4250254614002928
DS01,mc.lm_OVERT,lm,OVERT,14,0.4311127382826235
DS01,mc.lm_OVERT,lm,OVERT,15,0.43145036200905934
DS01,mc.lm_OVERT,lm,OVERT,16,0.4273710729091376
DS01,mc.lm_OVERT,lm,OVERT,17,0.4315955516311003
DS01,mc.lm_OVERT,lm,OVERT,18,0.43527797682939773
DS01,mc.lm_OVERT,lm,OVERT,19,0.4437782985912416
DS01,mc.lm_OVERT,lm,OVERT,20,0.34446492819446806
DS01,mc.lm_OVERT,lm,OVERT,21,0.33311387315243624
DS01,mc.lm_OVERT,lm,OVERT,22,0.32833719514728515
DS01,mc.lm_OVERT,lm,OVERT,23,0.3148093739037529
DS01,mc.lm_OVERT,lm,OVERT,24,0.3177573987157038
DS01,mc.lm_OVERT,lm,OVERT,25,0.2905781822167251
DS01,mc.lm_OVERT,lm,OVERT,26,0.27059012539225097
DS01,mc.lm_OVERT,lm,OVERT,27,0.2913368931739773
DS01,mc.lm_OVERT,lm,OVERT,28,0.2774497022355371
DS01,mc.lm_OVERT,lm,OVERT,29,0.2827948786090158
DS01,mc.lm_OVERT,lm,OVERT,30,0.2667402919823347
DS01,mc.lm_OVERT,lm,OVERT,31,0.3032237551710733
DS01,mc.lm_OVERT,lm,OVERT,32,0.2102395255729183
DS01,mc.lm_OVERT,lm,OVERT,33,0.21879251538379563
DS01,mc.lm_OVERT,lm,OVERT,34,0.22146080801318022
DS01,mc.lm_OVERT,lm,OVERT,35,0.22325375399983893
DS01,mc.lm_OVERT,lm,OVERT,36,0.21408679880719766
DS01,mc.lm_OVERT,lm,OVERT,37,0.22523545489954122
DS01,mc.lm_OVERT,lm,OVERT,38,0.2043181467504359
DS01,mc.lm_OVERT,lm,OVERT,39,0.2084392003431603
DS01,mc.lm_OVERT,lm,OVERT,40,0.22250304727311004
DS01,mc.lm_OVERT,lm,OVERT,41,0.21730631684967477
DS01,mc.lm_OVERT,lm,OVERT,42,0.21626122534722053
DS01,mc.lm_OVERT,lm,OVERT,43,0.22095071165858626
DS01,mc.lm_OVERT,lm,OVERT,44,0.21876703780225068
DS01,mc.lm_OVERT,lm,OVERT,45,0.23350963914997566
DS01,mc.lm_OVERT,lm,OVERT,46,0.22589527333199513
DS01,mc.lm_OVERT,lm,OVERT,47,0.21831187966609025
DS01,mc.lm_OVERT,lm,OVERT,48,0.1915096086005691
DS01,mc.lm_OVERT,lm,OVERT,49,0.20263481305156114
DS01,mc.lm_OVERT,lm,OVERT,50,0.18704400596938278
DS01,mc.lm_SMOTEB,lm,SMOTEB,1,0.644422259443991
DS01,mc.lm_SMOTEB,lm,SMOTEB,2,0.5956588354365594
DS01,mc.lm_SMOTEB,lm,SMOTEB,3,0.5544788337219781
DS01,mc.lm_SMOTEB,lm,SMOTEB,4,0.4882086169505109
DS01,mc.lm_SMOTEB,lm,SMOTEB,5,0.5145359842508117
DS01,mc.lm_SMOTEB,lm,SMOTEB,6,0.5450065631326486
DS01,mc.lm_SMOTEB,lm,SMOTEB,7,0.5720307374026159
DS01,mc.lm_SMOTEB,lm,SMOTEB,8,0.5483607488796232
DS01,mc.lm_SMOTEB,lm,SMOTEB,9,0.5822165020193253
DS01,mc.lm_SMOTEB,lm,SMOTEB,10,0.5317879880666618
DS01,mc.lm_SMOTEB,lm,SMOTEB,11,0.4894986968891339
DS01,mc.lm_SMOTEB,lm,SMOTEB,12,0.5238366038597027
DS01,mc.lm_SMOTEB,lm,SMOTEB,13,0.4974401700604482
DS01,mc.lm_SMOTEB,lm,SMOTEB,14,0.4730809568762901
DS01,mc.lm_SMOTEB,lm,SMOTEB,15,0.48256644774093405
DS01,mc.lm_SMOTEB,lm,SMOTEB,16,0.4991329448800928
DS01,mc.lm_SMOTEB,lm,SMOTEB,17,0.5168796768057918
DS01,mc.lm_SMOTEB,lm,SMOTEB,18,0.5047947646887414
DS01,mc.lm_SMOTEB,lm,SMOTEB,19,0.502430727596832
DS01,mc.lm_SMOTEB,lm,SMOTEB,20,0.4235905790904631
DS01,mc.lm_SMOTEB,lm,SMOTEB,21,0.35141537006145296
DS01,mc.lm_SMOTEB,lm,SMOTEB,22,0.4057231875050075
DS01,mc.lm_SMOTEB,lm,SMOTEB,23,0.36573485985157533
DS01,mc.lm_SMOTEB,lm,SMOTEB,24,0.37263936585640317
DS01,mc.lm_SMOTEB,lm,SMOTEB,25,0.3317327604949581
DS01,mc.lm_SMOTEB,lm,SMOTEB,26,0.31946864110059614
DS01,mc.lm_SMOTEB,lm,SMOTEB,27,0.3046890590339449
DS01,mc.lm_SMOTEB,lm,SMOTEB,28,0.309821795065872
DS01,mc.lm_SMOTEB,lm,SMOTEB,29,0.32446657000123597
DS01,mc.lm_SMOTEB,lm,SMOTEB,30,0.2970549859411073
DS01,mc.lm_SMOTEB,lm,SMOTEB,31,0.31359667046563644
DS01,mc.lm_SMOTEB,lm,SMOTEB,32,0.2394334159136597
DS01,mc.lm_SMOTEB,lm,SMOTEB,33,0.2585373476375835
DS01,mc.lm_SMOTEB,lm,SMOTEB,34,0.23870001773319452
DS01,mc.lm_SMOTEB,lm,SMOTEB,35,0.24395935666064122
DS01,mc.lm_SMOTEB,lm,SMOTEB,36,0.24729853231314441
DS01,mc.lm_SMOTEB,lm,SMOTEB,37,0.23820349416002445
DS01,mc.lm_SMOTEB,lm,SMOTEB,38,0.20696795481623007
DS01,mc.lm_SMOTEB,lm,SMOTEB,39,0.2123080453972627
DS01,mc.lm_SMOTEB,lm,SMOTEB,40,0.22633765382462423
DS01,mc.lm_SMOTEB,lm,SMOTEB,41,0.21566826840088998
DS01,mc.lm_SMOTEB,lm,SMOTEB,42,0.22867825406468134
DS01,mc.lm_SMOTEB,lm,SMOTEB,43,0.23140073752488227
DS01,mc.lm_SMOTEB,lm,SMOTEB,44,0.2431335088236067
DS01,mc.lm_SMOTEB,lm,SMOTEB,45,0.23380286324529073
DS01,mc.lm_SMOTEB,lm,SMOTEB,46,0.24158836849664056
DS01,mc.lm_SMOTEB,lm,SMOTEB,47,0.22416798383213055
DS01,mc.lm_SMOTEB,lm,SMOTEB,48,0.22562761787069133
DS01,mc.lm_SMOTEB,lm,SMOTEB,49,0.24475279241309006
DS01,mc.lm_SMOTEB,lm,SMOTEB,50,0.20435175250812945
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,1,0.8932637295026016
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,2,0.8609219190653071
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,3,0.7381612400651739
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,4,0.5637879279667664
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,5,0.5529179726778914
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,6,0.6186453995587965
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,7,0.5985520658948118
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,8,0.5620748683397364
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,9,0.6075816050493853
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,10,0.6467741130509816
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,11,0.6582419852332688
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,12,0.6083739165650485
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,13,0.5256765706472325
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,14,0.5392736258474123
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,15,0.5279163172850636
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,16,0.5469165965329423
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,17,0.674742614591766
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,18,0.5718281790377047
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,19,0.515637266541336
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,20,0.370590979434938
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,21,0.34309482049671397
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,22,0.3756793675431645
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,23,0.3441803370323957
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,24,0.3580398951809855
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,25,0.3265488310954035
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,26,0.32188834822910356
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,27,0.3162856350561225
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,28,0.2828935234868591
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,29,0.31677229424936204
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,30,0.270710974934477
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,31,0.31460021604408356
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,32,0.25798701567208604
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,33,0.2459416302750166
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,34,0.249170835599772
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,35,0.24324635068354922
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,36,0.24776359286720206
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,37,0.24096342120613887
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,38,0.21323643665288752
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,39,0.21238389312450542
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,40,0.22596256285211325
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,41,0.23882590491204223
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,42,0.2343986737855267
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,43,0.23393103604007962
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,44,0.24207097342042122
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,45,0.2346482605109945
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,46,0.2475232357607226
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,47,0.20890900120351716
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,48,0.2132379761290808
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,49,0.23275866842832094
DS01,mc.lm_SMOTETPhi,lm,SMOTETPhi,50,0.20087806790950377
DS01,mc.lm_SMOTET,lm,SMOTET,1,0.9238982654015309
DS01,mc.lm_SMOTET,lm,SMOTET,2,0.8235369017116707
DS01,mc.lm_SMOTET,lm,SMOTET,3,0.773065262174488
DS01,mc.lm_SMOTET,lm,SMOTET,4,0.5312512846381536
DS01,mc.lm_SMOTET,lm,SMOTET,5,0.5206592759319659
DS01,mc.lm_SMOTET,lm,SMOTET,6,0.5814588898787247
DS01,mc.lm_SMOTET,lm,SMOTET,7,0.5672914919009268
DS01,mc.lm_SMOTET,lm,SMOTET,8,0.5606473883447946
DS01,mc.lm_SMOTET,lm,SMOTET,9,0.5981961112479691
DS01,mc.lm_SMOTET,lm,SMOTET,10,0.5841339913680708
DS01,mc.lm_SMOTET,lm,SMOTET,11,0.6467204248029659
DS01,mc.lm_SMOTET,lm,SMOTET,12,0.5512037717377991
DS01,mc.lm_SMOTET,lm,SMOTET,13,0.5652382680964952
DS01,mc.lm_SMOTET,lm,SMOTET,14,0.4801910792360815
DS01,mc.lm_SMOTET,lm,SMOTET,15,0.49415251443639335
DS01,mc.lm_SMOTET,lm,SMOTET,16,0.5158578376536901
DS01,mc.lm_SMOTET,lm,SMOTET,17,0.5979207725431281
DS01,mc.lm_SMOTET,lm,SMOTET,18,0.5652055375202196
DS01,mc.lm_SMOTET,lm,SMOTET,19,0.5723851252365277
DS01,mc.lm_SMOTET,lm,SMOTET,20,0.3648673580457045
DS01,mc.lm_SMOTET,lm,SMOTET,21,0.34574666500574436
DS01,mc.lm_SMOTET,lm,SMOTET,22,0.3625492644951678
DS01,mc.lm_SMOTET,lm,SMOTET,23,0.34274171627311384
DS01,mc.lm_SMOTET,lm,SMOTET,24,0.3351453447259439
DS01,mc.lm_SMOTET,lm,SMOTET,25,0.3115371258308403
DS01,mc.lm_SMOTET,lm,SMOTET,26,0.3195057565761478
