dataset_id,workflow,model_family,strategy,iteration,sera
DS09,mc.BDES,BDES,baseline,1,1038.1230305847164
DS09,mc.BDES,BDES,baseline,2,1985.735277017501
DS09,mc.BDES,BDES,baseline,3,2371.4056605827104
DS09,mc.BDES,BDES,baseline,4,2839.4718282925473
DS09,mc.BDES,BDES,baseline,5,2849.5216320680747
DS09,mc.BDES,BDES,baseline,6,2841.1430911153525
DS09,mc.BDES,BDES,baseline,7,2881.3450269127748
DS09,mc.BDES,BDES,baseline,8,2893.2196822441974
DS09,mc.BDES,BDES,baseline,9,2934.504997828085
DS09,mc.BDES,BDES,baseline,10,2893.964314425893
DS09,mc.BDES,BDES,baseline,11,2912.6484814394494
DS09,mc.BDES,BDES,baseline,12,2875.4209864060963
DS09,mc.BDES,BDES,baseline,13,2892.486755845708
DS09,mc.BDES,BDES,baseline,14,2933.345357977454
DS09,mc.BDES,BDES,baseline,15,2929.5907725781353
DS09,mc.BDES,BDES,baseline,16,2910.963491356455
DS09,mc.BDES,BDES,baseline,17,2924.4720365103253
DS09,mc.BDES,BDES,baseline,18,2979.743848566832
DS09,mc.BDES,BDES,baseline,19,2948.017128204167
DS09,mc.BDES,BDES,baseline,20,2988.2629906166026
DS09,mc.BDES,BDES,baseline,21,2988.254574316374
DS09,mc.BDES,BDES,baseline,22,2933.3350718459096
DS09,mc.BDES,BDES,baseline,23,2920.3366336616746
DS09,mc.BDES,BDES,baseline,24,2966.5202296929283
DS09,mc.BDES,BDES,baseline,25,2951.5032717762765
DS09,mc.BDES,BDES,baseline,26,2895.216395193248
DS09,mc.BDES,BDES,baseline,27,2928.4809680977887
DS09,mc.BDES,BDES,baseline,28,2929.1325804688663
DS09,mc.BDES,BDES,baseline,29,2932.9159085176952
DS09,mc.BDES,BDES,baseline,30,2966.1850727692117
DS09,mc.BDES,BDES,baseline,31,2891.1834608032964
DS09,mc.BDES,BDES,baseline,32,2954.006143225574
DS09,mc.BDES,BDES,baseline,33,2925.0817805064394
DS09,mc.BDES,BDES,baseline,34,2970.275940442242
DS09,mc.BDES,BDES,baseline,35,2972.6600781683715
DS09,mc.BDES,BDES,baseline,36,2930.6290560626157
DS09,mc.BDES,BDES,baseline,37,2914.04317553281
DS09,mc.BDES,BDES,baseline,38,2946.038632874465
DS09,mc.BDES,BDES,baseline,39,2925.3120392993974
DS09,mc.BDES,BDES,baseline,40,2949.1262615276305
DS09,mc.BDES,BDES,baseline,41,2975.934011696609
DS09,mc.BDES,BDES,baseline,42,2940.4575060977068
DS09,mc.BDES,BDES,baseline,43,2903.2148063627324
DS09,mc.BDES,BDES,baseline,44,2951.5604153354625
DS09,mc.BDES,BDES,baseline,45,2872.589638275344
DS09,mc.BDES,BDES,baseline,46,2866.048934843185
