dataset_id,workflow,model_family,strategy,iteration,sera
DS20,mc.BDES,BDES,baseline,1,0.006671275506896105
DS20,mc.BDES,BDES,baseline,2,0.005790244948571987
DS20,mc.BDES,BDES,baseline,3,0.0062474229903870925
DS20,mc.BDES,BDES,baseline,4,0.006464266300230388
DS20,mc.BDES,BDES,baseline,5,0.006408515838287239
DS20,mc.BDES,BDES,baseline,6,0.00637346162182092
DS20,mc.BDES,BDES,baseline,7,0.006420682659779395
DS20,mc.BDES,BDES,baseline,8,0.006441108168294905
DS20,mc.BDES,BDES,baseline,9,0.006894123767382401
DS20,mc.BDES,BDES,baseline,10,0.006758162000449571
DS20,mc.BDES,BDES,baseline,11,0.007004550141077406
DS20,mc.BDES,BDES,baseline,12,0.0070596441007672915
DS20,mc.BDES,BDES,baseline,13,0.00724978302076246
DS20,mc.BDES,BDES,baseline,14,0.006992585552731716
DS20,mc.BDES,BDES,baseline,15,0.0071377899968153614
DS20,mc.BDES,BDES,baseline,16,0.007621532835787847
DS20,mc.BDES,BDES,baseline,17,0.007345165425341178
DS20,mc.BDES,BDES,baseline,18,0.007600903000158347
DS20,mc.BDES,BDES,baseline,19,0.007552981511559189
DS20,mc.BDES,BDES,baseline,20,0.0072603645658308865
DS20,mc.BDES,BDES,baseline,21,0.0073576348672239784
DS20,mc.BDES,BDES,baseline,22,0.007402895806925291
DS20,mc.BDES,BDES,baseline,23,0.007255890439414512
DS20,mc.BDES,BDES,baseline,24,0.007361123694482038
DS20,mc.BDES,BDES,baseline,25,0.007199146525178698
DS20,mc.BDES,BDES,baseline,26,0.007074017432307459
DS20,mc.BDES,BDES,baseline,27,0.00709341032077895
DS20,mc.BDES,BDES,baseline,28,0.0068461470028856304
DS20,mc.BDES,BDES,baseline,29,0.006993045596585517
DS20,mc.BDES,BDES,baseline,30,0.006660599234782278
DS20,mc.BDES,BDES,baseline,31,0.004504266694128806
DS20,mc.BDES,BDES,baseline,32,0.0044896180552923244
DS20,mc.BDES,BDES,baseline,33,0.003406511421978944
DS20,mc.BDES,BDES,baseline,34,0.0034151912406778454
DS20,mc.BDES,BDES,baseline,35,0.003439588008472108
DS20,mc.BDES,BDES,baseline,36,0.003142179785670092
DS20,mc.BDES,BDES,baseline,37,0.003035014638397594
DS20,mc.BDES,BDES,baseline,38,0.002722574810669622
DS20,mc.BDES,BDES,baseline,39,0.0026786402132922033
DS20,mc.BDES,BDES,baseline,40,0.002714888437860242
DS20,mc.BDES,BDES,baseline,41,0.0026711204253428026
DS20,mc.BDES,BDES,baseline,42,0.0024293265344183432
DS20,mc.BDES,BDES,baseline,43,0.00207449846769276
DS20,mc.BDES,BDES,baseline,44,0.0021410165340569644
DS20,mc.BDES,BDES,baseline,45,0.0021859738233344205
DS20,mc.BDES,BDES,baseline,46,0.0021997774157550987
DS20,mc.BDES,BDES,baseline,47,0.0021646509589004566
DS20,mc.BDES,BDES,baseline,48,0.0024235900480972152
DS20,mc.BDES,BDES,baseline,49,0.0024410787841116556
DS20,mc.BDES,BDES,baseline,50,0.002429814138653095
DS20,mc.arima,arima,baseline,1,0.007898669569986633
DS20,mc.arima,arima,baseline,2,0.006709802667533953
DS20,mc.arima,arima,baseline,3,0.007226913739268688
DS20,mc.arima,arima,baseline,4,0.007260171885155867
DS20,mc.arima,arima,baseline,5,0.007982524361643567
DS20,mc.arima,arima,baseline,6,0.007495467885836182
DS20,mc.arima,arima,baseline,7,0.007355411766703271
DS20,mc.arima,arima,baseline,8,0.007360477323950158
DS20,mc.arima,arima,baseline,9,0.007637293404424413
DS20,mc.arima,arima,baseline,10,0.007602840135780127
DS20,mc.arima,arima,baseline,11,0.007752288143638451
DS20,mc.arima,arima,baseline,12,0.007723350406566711
DS20,mc.arima,arima,baseline,13,0.007768394279648219
DS20,mc.arima,arima,baseline,14,0.007692061017081266
DS20,mc.arima,arima,baseline,15,0.007658000786868796
DS20,mc.arima,arima,baseline,16,0.007306756332679386
DS20,mc.arima,arima,baseline,17,0.007250273219582124
DS20,mc.arima,arima,baseline,18,0.008047954870494244
DS20,mc.arima,arima,baseline,19,0.007486703599226625
DS20,mc.arima,arima,baseline,20,0.007755757217450318
DS20,mc.arima,arima,baseline,21,0.00768130728216398
DS20,mc.arima,arima,baseline,22,0.0077721141982184765
DS20,mc.arima,arima,baseline,23,0.008086009852188146
DS20,mc.arima,arima,baseline,24,0.007780736290099717
DS20,mc.arima,arima,baseline,25,0.00758439560285757
DS20,mc.arima,arima,baseline,26,0.00742638001710421
DS20,mc.arima,arima,baseline,27,0.007408898582917953
DS20,mc.arima,arima,baseline,28,0.007296055884997164
DS20,mc.arima,arima,baseline,29,0.00725399254984071
DS20,mc.arima,arima,baseline,30,0.007013235609317848
DS20,mc.arima,arima,baseline,31,0.005111201124141851
DS20,mc.arima,arima,baseline,32,0.00488189735866252
DS20,mc.arima,arima,baseline,33,0.0035242249129069387
DS20,mc.arima,arima,baseline,34,0.0035215240301096702
DS20,mc.arima,arima,baseline,35,0.0034109485348009644
DS20,mc.arima,arima,baseline,36,0.0031571115467206004
DS20,mc.arima,arima,baseline,37,0.003146933620603772
DS20,mc.arima,arima,baseline,38,0.00298837263294086
DS20,mc.arima,arima,baseline,39,0.002959855153799451
DS20,mc.arima,arima,baseline,40,0.00292379675336039
DS20,mc.arima,arima,baseline,41,0.002903775657111248
DS20,mc.arima,arima,baseline,42,0.002517275482867979
DS20,mc.arima,arima,baseline,43,0.0022566093727558506
DS20,mc.arima,arima,baseline,44,0.0023881987913270224
DS20,mc.arima,arima,baseline,45,0.002382198136941406
DS20,mc.arima,arima,baseline,46,0.0024110197003259456
DS20,mc.arima,arima,baseline,47,0.002376745973879023
DS20,mc.arima,arima,baseline,48,0.0027414514407794505
DS20,mc.arima,arima,baseline,49,0.0027567930114814933
DS20,mc.arima,arima,baseline,50,0.002755660248052508
DS20,mc.lm_OVERB,lm,OVERB,1,0.007926307982741587
DS20,mc.lm_OVERB,lm,OVERB,2,0.008167565698500483
DS20,mc.lm_OVERB,lm,OVERB,3,0.007687340617265233
DS20,mc.lm_OVERB,lm,OVERB,4,0.007642302877912365
DS20,mc.lm_OVERB,lm,OVERB,5,0.007788408955526466
DS20,mc.lm_OVERB,lm,OVERB,6,0.008328716030667094
DS20,mc.lm_OVERB,lm,OVERB,7,0.008116830526025088
DS20,mc.lm_OVERB,lm,OVERB,8,0.008006127496042594
DS20,mc.lm_OVERB,lm,OVERB,9,0.008720155387428949
DS20,mc.lm_OVERB,lm,OVERB,10,0.007614986459109349
DS20,mc.lm_OVERB,lm,OVERB,11,0.009246332026135826
DS20,mc.lm_OVERB,lm,OVERB,12,0.009762775139617834
DS20,mc.lm_OVERB,lm,OVERB,13,0.008885223478769353
DS20,mc.lm_OVERB,lm,OVERB,14,0.009063551350572392
DS20,mc.lm_OVERB,lm,OVERB,15,0.009120350912371993
DS20,mc.lm_OVERB,lm,OVERB,16,0.009065285870092227
DS20,mc.lm_OVERB,lm,OVERB,17,0.008455340739367607
DS20,mc.lm_OVERB,lm,OVERB,18,0.009420376117921658
DS20,mc.lm_OVERB,lm,OVERB,19,0.008405735190185608
DS20,mc.lm_OVERB,lm,OVERB,20,0.00783569855794949
DS20,mc.lm_OVERB,lm,OVERB,21,0.00901687022277115
DS20,mc.lm_OVERB,lm,OVERB,22,0.008394640470965489
DS20,mc.lm_OVERB,lm,OVERB,23,0.007793736361890233
DS20,mc.lm_OVERB,lm,OVERB,24,0.00849563867793348
DS20,mc.lm_OVERB,lm,OVERB,25,0.008555658293861353
DS20,mc.lm_OVERB,lm,OVERB,26,0.00834157112693767
DS20,mc.lm_OVERB,lm,OVERB,27,0.007479074306920465
DS20,mc.lm_OVERB,lm,OVERB,28,0.00798349134773765
DS20,mc.lm_OVERB,lm,OVERB,29,0.008431639875628666
DS20,mc.lm_OVERB,lm,OVERB,30,0.007929994930144502
DS20,mc.lm_OVERB,lm,OVERB,31,0.009548231942305484
DS20,mc.lm_OVERB,lm,OVERB,32,0.009095758790288773
DS20,mc.lm_OVERB,lm,OVERB,33,0.004573388158702275
DS20,mc.lm_OVERB,lm,OVERB,34,0.004314462493885374
DS20,mc.lm_OVERB,lm,OVERB,35,0.004338623765040981
DS20,mc.lm_OVERB,lm,OVERB,36,0.004261217241296556
DS20,mc.lm_OVERB,lm,OVERB,37,0.0038351870367367338
DS20,mc.lm_OVERB,lm,OVERB,38,0.0038253485308231447
DS20,mc.lm_OVERB,lm,OVERB,39,0.0036563611057688307
DS20,mc.lm_OVERB,lm,OVERB,40,0.0034856342243742683
DS20,mc.lm_OVERB,lm,OVERB,41,0.003612295082115123
DS20,mc.lm_OVERB,lm,OVERB,42,0.00269968137637433
DS20,mc.lm_OVERB,lm,OVERB,43,0.00265221623957848
DS20,mc.lm_OVERB,lm,OVERB,44,0.00266198366343582
DS20,mc.lm_OVERB,lm,OVERB,45,0.002656518447012802
DS20,mc.lm_OVERB,lm,OVERB,46,0.0027382420839950354
DS20,mc.lm_OVERB,lm,OVERB,47,0.0026916669923543
DS20,mc.lm_OVERB,lm,OVERB,48,0.0027399598411574724
DS20,mc.lm_OVERB,lm,OVERB,49,0.002826372545683652
DS20,mc.lm_OVERB,lm,OVERB,50,0.002900806508043345
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,1,0.008312129898004712
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,2,0.007520080513644693
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,3,0.007393564739749153
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,4,0.007704041380977702
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,5,0.007781197549741975
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,6,0.00853463697829977
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,7,0.008013998723511325
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,8,0.007569823724822728
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,9,0.008573150641166193
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,10,0.008965719107920708
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,11,0.009002786584122497
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,12,0.008641747764101012
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,13,0.008914919611750503
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,14,0.008803585707040857
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,15,0.008942205697715679
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,16,0.008671189173665689
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,17,0.007988913810946319
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,18,0.008661541945773657
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,19,0.008604832461202657
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,20,0.008742465847116201
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,21,0.008928818089328092
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,22,0.008915670152348475
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,23,0.009263208746436769
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,24,0.00817865818465089
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,25,0.010113003610802362
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,26,0.009241964042124151
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,27,0.009287716194107542
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,28,0.009903610450201794
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,29,0.010057481177900762
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,30,0.0097706397951945
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,31,0.008196701708670422
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,32,0.00888631660136927
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,33,0.005154335457879083
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,34,0.004524548871241173
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,35,0.004185997931776944
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,36,0.004283593254888781
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,37,0.003941329818137115
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,38,0.003892159660351273
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,39,0.003846324619678248
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,40,0.0034722050848875205
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,41,0.0035120419981396404
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,42,0.0026422016638035467
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,43,0.0025808497506494034
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,44,0.0025390349988738195
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,45,0.0025634870301109577
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,46,0.0026446058782784334
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,47,0.002563375814644372
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,48,0.0027064038467878413
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,49,0.0027506480292028854
DS20,mc.lm_OVERTPhi,lm,OVERTPhi,50,0.0027633565063522455
DS20,mc.lm_OVERT,lm,OVERT,1,0.008394627399956885
DS20,mc.lm_OVERT,lm,OVERT,2,0.007698767260276858
DS20,mc.lm_OVERT,lm,OVERT,3,0.0076291859773596074
DS20,mc.lm_OVERT,lm,OVERT,4,0.007996446866977407
DS20,mc.lm_OVERT,lm,OVERT,5,0.00772834108428624
DS20,mc.lm_OVERT,lm,OVERT,6,0.00865913213050925
DS20,mc.lm_OVERT,lm,OVERT,7,0.008014811909950867
DS20,mc.lm_OVERT,lm,OVERT,8,0.007613208385057617
DS20,mc.lm_OVERT,lm,OVERT,9,0.008526416666709351
DS20,mc.lm_OVERT,lm,OVERT,10,0.009152193230559434
DS20,mc.lm_OVERT,lm,OVERT,11,0.008926937958287163
DS20,mc.lm_OVERT,lm,OVERT,12,0.008812860733858202
DS20,mc.lm_OVERT,lm,OVERT,13,0.008891060871392685
DS20,mc.lm_OVERT,lm,OVERT,14,0.008815180415768122
