dataset_id,workflow,model_family,strategy,iteration,rmse
DS15,mc.lm_OVERB,lm,OVERB,33,0.013112687239758112
DS15,mc.lm_OVERB,lm,OVERB,34,0.013221210799844712
DS15,mc.lm_OVERB,lm,OVERB,35,0.012925172507463565
DS15,mc.lm_OVERB,lm,OVERB,36,0.012821413790153315
DS15,mc.lm_OVERB,lm,OVERB,37,0.01400175595732856
DS15,mc.lm_OVERB,lm,OVERB,38,0.013712506672132108
DS15,mc.lm_OVERB,lm,OVERB,39,0.013897291490478247
DS15,mc.lm_OVERB,lm,OVERB,40,0.013263940307496993
DS15,mc.lm_OVERB,lm,OVERB,41,0.013443377178285478
DS15,mc.lm_OVERB,lm,OVERB,42,0.012860470179668154
DS15,mc.lm_OVERB,lm,OVERB,43,0.01276173842066415
DS15,mc.lm_OVERB,lm,OVERB,44,0.013255570758185113
DS15,mc.lm_OVERB,lm,OVERB,45,0.013028588822331879
DS15,mc.lm_OVERB,lm,OVERB,46,0.01280281684942457
DS15,mc.lm_OVERB,lm,OVERB,47,0.012704851342193726
DS15,mc.lm_OVERB,lm,OVERB,48,0.011689779440465465
DS15,mc.lm_OVERB,lm,OVERB,49,0.010947453734501204
DS15,mc.lm_OVERB,lm,OVERB,50,0.011564567805783773
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,1,0.017016994557932243
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,2,0.017504966294487997
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,3,0.015626665382997642
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,4,0.016077740926045234
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,5,0.016419822387441534
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,6,0.016117627145029005
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,7,0.015541500330712037
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,8,0.015241084908023608
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,9,0.015967540389591542
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,10,0.01626546320542824
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,11,0.015762040210144462
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,12,0.015281425545116946
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,13,0.016010262873390545
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,14,0.01562534978231627
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,15,0.015568141043311425
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,16,0.015900191247595882
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,17,0.015416221869011513
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,18,0.016567089367372133
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,19,0.016143827552885678
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,20,0.016365621972946026
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,21,0.016692681287571183
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,22,0.015967734526283337
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,23,0.016083959370975277
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,24,0.016777119848544228
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,25,0.015572171641349756
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,26,0.014342718758509655
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,27,0.014122350316942419
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,28,0.015235999306786232
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,29,0.014822219122347496
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,30,0.014506777431669898
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,31,0.015967550339131567
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,32,0.014559889170344936
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,33,0.01452477794246003
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,34,0.013763410505627963
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,35,0.01433622606437774
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,36,0.014117635364156889
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,37,0.014271330963539261
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,38,0.014034377055636349
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,39,0.014109837620810554
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,40,0.013912259833175537
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,41,0.014022957321110655
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,42,0.012922198298870436
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,43,0.013439965175282583
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,44,0.012955304079740989
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,45,0.013276591887049482
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,46,0.012983346542899931
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,47,0.01287346587861103
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,48,0.012124311586640466
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,49,0.011557160932480987
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,50,0.01250855719818954
DS15,mc.lm_OVERT,lm,OVERT,1,0.017003472744182832
DS15,mc.lm_OVERT,lm,OVERT,2,0.01743608076217742
DS15,mc.lm_OVERT,lm,OVERT,3,0.0153802994520302
DS15,mc.lm_OVERT,lm,OVERT,4,0.01597583694742842
DS15,mc.lm_OVERT,lm,OVERT,5,0.016355824765835268
DS15,mc.lm_OVERT,lm,OVERT,6,0.01573346850762846
DS15,mc.lm_OVERT,lm,OVERT,7,0.015600215808908191
DS15,mc.lm_OVERT,lm,OVERT,8,0.015479878872741356
DS15,mc.lm_OVERT,lm,OVERT,9,0.016095080813107107
DS15,mc.lm_OVERT,lm,OVERT,10,0.016671990219384956
DS15,mc.lm_OVERT,lm,OVERT,11,0.015597328582750822
DS15,mc.lm_OVERT,lm,OVERT,12,0.015355397717400588
DS15,mc.lm_OVERT,lm,OVERT,13,0.015694900543064272
DS15,mc.lm_OVERT,lm,OVERT,14,0.015652865979165684
DS15,mc.lm_OVERT,lm,OVERT,15,0.01564007944926801
DS15,mc.lm_OVERT,lm,OVERT,16,0.01592057124668554
DS15,mc.lm_OVERT,lm,OVERT,17,0.01536945187299808
DS15,mc.lm_OVERT,lm,OVERT,18,0.016560283237150232
DS15,mc.lm_OVERT,lm,OVERT,19,0.016310940431543287
DS15,mc.lm_OVERT,lm,OVERT,20,0.016495616774207297
DS15,mc.lm_OVERT,lm,OVERT,21,0.01661491022337355
DS15,mc.lm_OVERT,lm,OVERT,22,0.016029459405335206
DS15,mc.lm_OVERT,lm,OVERT,23,0.016094354049891776
DS15,mc.lm_OVERT,lm,OVERT,24,0.016592619862633468
DS15,mc.lm_OVERT,lm,OVERT,25,0.015535574045802587
DS15,mc.lm_OVERT,lm,OVERT,26,0.0142030860704743
DS15,mc.lm_OVERT,lm,OVERT,27,0.014095512889667636
DS15,mc.lm_OVERT,lm,OVERT,28,0.015033066683144835
DS15,mc.lm_OVERT,lm,OVERT,29,0.014684847185498898
DS15,mc.lm_OVERT,lm,OVERT,30,0.014347747056455185
DS15,mc.lm_OVERT,lm,OVERT,31,0.01573757034483357
DS15,mc.lm_OVERT,lm,OVERT,32,0.014556292152767549
DS15,mc.lm_OVERT,lm,OVERT,33,0.014514206045637253
DS15,mc.lm_OVERT,lm,OVERT,34,0.013676739315338762
DS15,mc.lm_OVERT,lm,OVERT,35,0.014350365317630447
DS15,mc.lm_OVERT,lm,OVERT,36,0.014109361284582773
DS15,mc.lm_OVERT,lm,OVERT,37,0.014305656951209673
DS15,mc.lm_OVERT,lm,OVERT,38,0.013985708560669207
DS15,mc.lm_OVERT,lm,OVERT,39,0.01404212801762213
