dataset_id,workflow,model_family,strategy,iteration,rmse
DS09,mc.BDES,BDES,baseline,1,1.9748159408179229
DS09,mc.BDES,BDES,baseline,2,2.720042735851032
DS09,mc.BDES,BDES,baseline,3,2.970587562703536
DS09,mc.BDES,BDES,baseline,4,3.2473609820304246
DS09,mc.BDES,BDES,baseline,5,3.2546426857073993
DS09,mc.BDES,BDES,baseline,6,3.249114459014087
DS09,mc.BDES,BDES,baseline,7,3.271851452455615
DS09,mc.BDES,BDES,baseline,8,3.279099293198361
DS09,mc.BDES,BDES,baseline,9,3.3025083500521446
DS09,mc.BDES,BDES,baseline,10,3.279759540222349
DS09,mc.BDES,BDES,baseline,11,3.2900596228806194
DS09,mc.BDES,BDES,baseline,12,3.269602779155346
DS09,mc.BDES,BDES,baseline,13,3.27958764623294
DS09,mc.BDES,BDES,baseline,14,3.3029790412484465
DS09,mc.BDES,BDES,baseline,15,3.3004454947163095
DS09,mc.BDES,BDES,baseline,16,3.2898844643799676
DS09,mc.BDES,BDES,baseline,17,3.297232928330001
DS09,mc.BDES,BDES,baseline,18,3.326662361827697
DS09,mc.BDES,BDES,baseline,19,3.3090926566810364
DS09,mc.BDES,BDES,baseline,20,3.332685057572047
DS09,mc.BDES,BDES,baseline,21,3.330646858376355
DS09,mc.BDES,BDES,baseline,22,3.299785277945798
DS09,mc.BDES,BDES,baseline,23,3.2927526238487737
DS09,mc.BDES,BDES,baseline,24,3.319409223898731
DS09,mc.BDES,BDES,baseline,25,3.310235279947079
DS09,mc.BDES,BDES,baseline,26,3.2782966031505634
DS09,mc.BDES,BDES,baseline,27,3.29678746744332
DS09,mc.BDES,BDES,baseline,28,3.297156363111791
DS09,mc.BDES,BDES,baseline,29,3.2993510730215747
DS09,mc.BDES,BDES,baseline,30,3.318085638234359
DS09,mc.BDES,BDES,baseline,31,3.2759271253927085
DS09,mc.BDES,BDES,baseline,32,3.311081636058422
DS09,mc.BDES,BDES,baseline,33,3.2951035413193654
DS09,mc.BDES,BDES,baseline,34,3.319680664245538
DS09,mc.BDES,BDES,baseline,35,3.321218240234257
DS09,mc.BDES,BDES,baseline,36,3.2966985517092935
DS09,mc.BDES,BDES,baseline,37,3.2874963768779684
DS09,mc.BDES,BDES,baseline,38,3.305413927816574
DS09,mc.BDES,BDES,baseline,39,3.2947319817795395
DS09,mc.BDES,BDES,baseline,40,3.30823066815177
DS09,mc.BDES,BDES,baseline,41,3.3228173375040018
DS09,mc.BDES,BDES,baseline,42,3.3028553579395212
DS09,mc.BDES,BDES,baseline,43,3.282249503162084
DS09,mc.BDES,BDES,baseline,44,3.3097125842941204
DS09,mc.BDES,BDES,baseline,45,3.2674662695955847
DS09,mc.BDES,BDES,baseline,46,3.26431405317657
DS09,mc.BDES,BDES,baseline,47,3.244045085157697
DS09,mc.BDES,BDES,baseline,48,3.257546923212858
DS09,mc.BDES,BDES,baseline,49,3.2766215712262476
DS09,mc.BDES,BDES,baseline,50,3.2616416519731932
DS09,mc.arima,arima,baseline,1,1.9081896156300497
DS09,mc.arima,arima,baseline,2,2.70008567853132
DS09,mc.arima,arima,baseline,3,3.0383185808259485
DS09,mc.arima,arima,baseline,4,3.332702258084074
DS09,mc.arima,arima,baseline,5,3.2799631463750174
DS09,mc.arima,arima,baseline,6,3.6126733496822627
DS09,mc.arima,arima,baseline,7,3.3922143934647386
DS09,mc.arima,arima,baseline,8,3.3931886317577513
DS09,mc.arima,arima,baseline,9,3.338545710372404
DS09,mc.arima,arima,baseline,10,3.3470846892674224
DS09,mc.arima,arima,baseline,11,3.3470625264871874
DS09,mc.arima,arima,baseline,12,3.3436804131364344
DS09,mc.arima,arima,baseline,13,3.3461808884183464
DS09,mc.arima,arima,baseline,14,3.355227573428228
DS09,mc.arima,arima,baseline,15,3.3549479632288577
DS09,mc.arima,arima,baseline,16,3.3609062542921615
DS09,mc.arima,arima,baseline,17,3.356642809586853
DS09,mc.arima,arima,baseline,18,3.397207355901064
DS09,mc.arima,arima,baseline,19,3.390051001480129
DS09,mc.arima,arima,baseline,20,3.403256539281115
DS09,mc.arima,arima,baseline,21,3.386610781494376
DS09,mc.arima,arima,baseline,22,3.40891858100276
DS09,mc.arima,arima,baseline,23,3.380297209309293
DS09,mc.arima,arima,baseline,24,3.4054531767491416
DS09,mc.arima,arima,baseline,25,3.3866043152460104
DS09,mc.arima,arima,baseline,26,3.386246836492724
DS09,mc.arima,arima,baseline,27,3.38801635153147
DS09,mc.arima,arima,baseline,28,3.418365195920183
DS09,mc.arima,arima,baseline,29,3.3952366763392963
DS09,mc.arima,arima,baseline,30,3.3909970691595976
DS09,mc.arima,arima,baseline,31,3.391406584195835
DS09,mc.arima,arima,baseline,32,3.4789078718671766
DS09,mc.arima,arima,baseline,33,3.3954067820020275
DS09,mc.arima,arima,baseline,34,3.395519946322024
DS09,mc.arima,arima,baseline,35,3.396068220998885
DS09,mc.arima,arima,baseline,36,3.398910938699577
DS09,mc.arima,arima,baseline,37,3.399843383073521
DS09,mc.arima,arima,baseline,38,3.401784910626942
DS09,mc.arima,arima,baseline,39,3.4190107944446493
DS09,mc.arima,arima,baseline,40,3.426763250371933
DS09,mc.arima,arima,baseline,41,3.4156014172765308
DS09,mc.arima,arima,baseline,42,3.417716738040714
DS09,mc.arima,arima,baseline,43,3.412579099094041
DS09,mc.arima,arima,baseline,44,3.3980225016741885
DS09,mc.arima,arima,baseline,45,3.3837372420114855
DS09,mc.arima,arima,baseline,46,3.3838959729867324
DS09,mc.arima,arima,baseline,47,3.384073162346387
DS09,mc.arima,arima,baseline,48,3.384117048520324
DS09,mc.arima,arima,baseline,49,3.4507630139255747
DS09,mc.arima,arima,baseline,50,3.385811166540307
DS09,mc.lm_OVERB,lm,OVERB,1,1.8784584377660625
DS09,mc.lm_OVERB,lm,OVERB,2,2.9983229690675217
DS09,mc.lm_OVERB,lm,OVERB,3,3.359993950376968
DS09,mc.lm_OVERB,lm,OVERB,4,3.6068383751831146
DS09,mc.lm_OVERB,lm,OVERB,5,3.535640253195526
DS09,mc.lm_OVERB,lm,OVERB,6,3.6537577022153287
DS09,mc.lm_OVERB,lm,OVERB,7,3.5906785781371062
DS09,mc.lm_OVERB,lm,OVERB,8,3.7102147073682117
DS09,mc.lm_OVERB,lm,OVERB,9,3.7512026542189085
DS09,mc.lm_OVERB,lm,OVERB,10,3.732343500046168
DS09,mc.lm_OVERB,lm,OVERB,11,3.5471869528451214
DS09,mc.lm_OVERB,lm,OVERB,12,3.6081633558722417
DS09,mc.lm_OVERB,lm,OVERB,13,3.56917687961768
DS09,mc.lm_OVERB,lm,OVERB,14,3.7547590526825094
DS09,mc.lm_OVERB,lm,OVERB,15,3.7101926947182897
DS09,mc.lm_OVERB,lm,OVERB,16,3.8169591092163344
DS09,mc.lm_OVERB,lm,OVERB,17,3.6925696549222162
DS09,mc.lm_OVERB,lm,OVERB,18,3.68391582914236
DS09,mc.lm_OVERB,lm,OVERB,19,3.716978025808788
DS09,mc.lm_OVERB,lm,OVERB,20,3.847994574847752
DS09,mc.lm_OVERB,lm,OVERB,21,3.8103642036371514
DS09,mc.lm_OVERB,lm,OVERB,22,3.7924140985979773
DS09,mc.lm_OVERB,lm,OVERB,23,3.897634879748638
DS09,mc.lm_OVERB,lm,OVERB,24,3.913731154243468
DS09,mc.lm_OVERB,lm,OVERB,25,4.030581425088188
DS09,mc.lm_OVERB,lm,OVERB,26,3.936683308392972
DS09,mc.lm_OVERB,lm,OVERB,27,3.813260258781099
DS09,mc.lm_OVERB,lm,OVERB,28,3.9595626048781716
DS09,mc.lm_OVERB,lm,OVERB,29,3.673684737705398
DS09,mc.lm_OVERB,lm,OVERB,30,3.9512691890623377
DS09,mc.lm_OVERB,lm,OVERB,31,3.764791391204227
DS09,mc.lm_OVERB,lm,OVERB,32,3.9129051562455444
DS09,mc.lm_OVERB,lm,OVERB,33,3.7462679624924706
DS09,mc.lm_OVERB,lm,OVERB,34,3.653042473238501
DS09,mc.lm_OVERB,lm,OVERB,35,3.7281808618424277
DS09,mc.lm_OVERB,lm,OVERB,36,3.7839518770466336
DS09,mc.lm_OVERB,lm,OVERB,37,3.517985093646735
DS09,mc.lm_OVERB,lm,OVERB,38,3.6528902985583787
DS09,mc.lm_OVERB,lm,OVERB,39,3.8392474774216625
DS09,mc.lm_OVERB,lm,OVERB,40,3.7904841849940922
DS09,mc.lm_OVERB,lm,OVERB,41,3.636340757642432
DS09,mc.lm_OVERB,lm,OVERB,42,3.6817095079578843
DS09,mc.lm_OVERB,lm,OVERB,43,3.69714750224303
DS09,mc.lm_OVERB,lm,OVERB,44,3.86992694612693
DS09,mc.lm_OVERB,lm,OVERB,45,3.7391576080442928
DS09,mc.lm_OVERB,lm,OVERB,46,3.498508531976499
DS09,mc.lm_OVERB,lm,OVERB,47,3.689694190268021
DS09,mc.lm_OVERB,lm,OVERB,48,3.7892064052110483
DS09,mc.lm_OVERB,lm,OVERB,49,3.8994885125925167
DS09,mc.lm_OVERB,lm,OVERB,50,3.6897111753223224
DS09,mc.lm_OVERTPhi,lm,OVERTPhi,1,1.8423772509173628
DS09,mc.lm_OVERTPhi,lm,OVERTPhi,2,2.887954467788905
DS09,mc.lm_OVERTPhi,lm,OVERTPhi,3,3.349496243800034
DS09,mc.lm_OVERTPhi,lm,OVERTPhi,4,3.641818506972042
DS09,mc.lm_OVERTPhi,lm,OVERTPhi,5,3.73449683638669
DS09,mc.lm_OVERTPhi,lm,OVERTPhi,6,3.7321108627074353
