dataset_id,workflow,model_family,strategy,iteration,rmse
DS11,mc.BDES,BDES,baseline,1,2.1958581428620336
DS11,mc.BDES,BDES,baseline,2,2.207833154021857
DS11,mc.BDES,BDES,baseline,3,2.2034043878894556
DS11,mc.BDES,BDES,baseline,4,2.191540550138452
DS11,mc.BDES,BDES,baseline,5,2.192949083314738
DS11,mc.BDES,BDES,baseline,6,2.1857405869890303
DS11,mc.BDES,BDES,baseline,7,2.182181185989514
DS11,mc.BDES,BDES,baseline,8,2.170828111618536
DS11,mc.BDES,BDES,baseline,9,2.1428479828228006
DS11,mc.BDES,BDES,baseline,10,2.140614606251947
DS11,mc.BDES,BDES,baseline,11,2.108336162986642
DS11,mc.BDES,BDES,baseline,12,2.0964086811271536
DS11,mc.BDES,BDES,baseline,13,2.1021399979551005
DS11,mc.BDES,BDES,baseline,14,2.0716437093133475
DS11,mc.BDES,BDES,baseline,15,2.060786637119136
DS11,mc.BDES,BDES,baseline,16,2.055436647138844
DS11,mc.BDES,BDES,baseline,17,2.051738335152305
DS11,mc.BDES,BDES,baseline,18,2.0330832130832857
DS11,mc.BDES,BDES,baseline,19,2.0397189844247685
DS11,mc.BDES,BDES,baseline,20,2.0348215172464656
DS11,mc.BDES,BDES,baseline,21,2.0421092129644225
DS11,mc.BDES,BDES,baseline,22,2.0348458306672628
DS11,mc.BDES,BDES,baseline,23,1.9016931637859045
DS11,mc.BDES,BDES,baseline,24,1.9113358264318205
DS11,mc.BDES,BDES,baseline,25,1.968935924910253
DS11,mc.BDES,BDES,baseline,26,1.9757801716724006
DS11,mc.BDES,BDES,baseline,27,1.9281554050410585
DS11,mc.BDES,BDES,baseline,28,1.9319539059637258
DS11,mc.BDES,BDES,baseline,29,1.937878128230493
DS11,mc.BDES,BDES,baseline,30,2.184147609116974
DS11,mc.BDES,BDES,baseline,31,2.147300011091143
DS11,mc.BDES,BDES,baseline,32,2.126611263818201
DS11,mc.BDES,BDES,baseline,33,2.1272912141156968
DS11,mc.BDES,BDES,baseline,34,2.1251881847013503
DS11,mc.BDES,BDES,baseline,35,2.1315838229495316
DS11,mc.BDES,BDES,baseline,36,2.186425439525404
DS11,mc.BDES,BDES,baseline,37,2.250817653478838
DS11,mc.BDES,BDES,baseline,38,2.2579070891220803
DS11,mc.BDES,BDES,baseline,39,2.2607101032746266
DS11,mc.BDES,BDES,baseline,40,2.2264572409487546
DS11,mc.BDES,BDES,baseline,41,2.2558094245965417
DS11,mc.BDES,BDES,baseline,42,2.2800688512305465
DS11,mc.BDES,BDES,baseline,43,2.2886985738245076
DS11,mc.BDES,BDES,baseline,44,2.3117391730049586
DS11,mc.BDES,BDES,baseline,45,2.389328232487345
DS11,mc.BDES,BDES,baseline,46,2.3749787766305834
DS11,mc.BDES,BDES,baseline,47,2.380634459614901
DS11,mc.BDES,BDES,baseline,48,2.3796854333332846
DS11,mc.BDES,BDES,baseline,49,2.394383176263599
DS11,mc.BDES,BDES,baseline,50,2.4042385924275407
DS11,mc.arima,arima,baseline,1,2.338616960548462
DS11,mc.arima,arima,baseline,2,2.3273012740579215
DS11,mc.arima,arima,baseline,3,2.331421678964939
DS11,mc.arima,arima,baseline,4,2.3559441767542135
DS11,mc.arima,arima,baseline,5,2.319972602265796
DS11,mc.arima,arima,baseline,6,2.298802185733711
DS11,mc.arima,arima,baseline,7,2.300323663606901
DS11,mc.arima,arima,baseline,8,2.2744890517634135
DS11,mc.arima,arima,baseline,9,2.2540431891148174
DS11,mc.arima,arima,baseline,10,2.2500462532599794
DS11,mc.arima,arima,baseline,11,2.2231558795411575
DS11,mc.arima,arima,baseline,12,2.211416082947384
DS11,mc.arima,arima,baseline,13,2.2090110981877147
DS11,mc.arima,arima,baseline,14,2.183440071937516
DS11,mc.arima,arima,baseline,15,2.1828705164398583
DS11,mc.arima,arima,baseline,16,2.169576497030068
DS11,mc.arima,arima,baseline,17,2.1687246446233326
DS11,mc.arima,arima,baseline,18,2.158605479472339
DS11,mc.arima,arima,baseline,19,2.15973719361287
