dataset_id,workflow,model_family,strategy,iteration,rmse
DS13,mc.BDES,BDES,baseline,1,9.626431750057293
DS13,mc.BDES,BDES,baseline,2,9.952478551611806
DS13,mc.BDES,BDES,baseline,3,9.88371590552202
DS13,mc.BDES,BDES,baseline,4,9.912231092731075
DS13,mc.BDES,BDES,baseline,5,10.238238508254469
DS13,mc.BDES,BDES,baseline,6,10.325041145483109
DS13,mc.BDES,BDES,baseline,7,10.33092467430768
DS13,mc.BDES,BDES,baseline,8,10.461108991443087
DS13,mc.BDES,BDES,baseline,9,10.482159039628506
DS13,mc.BDES,BDES,baseline,10,10.557944012638623
DS13,mc.BDES,BDES,baseline,11,10.715118911239518
DS13,mc.BDES,BDES,baseline,12,10.793521601910284
DS13,mc.BDES,BDES,baseline,13,10.830403748262315
DS13,mc.BDES,BDES,baseline,14,10.87480903250429
DS13,mc.BDES,BDES,baseline,15,10.930023604272927
DS13,mc.BDES,BDES,baseline,16,11.183123718038422
DS13,mc.BDES,BDES,baseline,17,11.344690733514032
DS13,mc.BDES,BDES,baseline,18,11.410303713578264
DS13,mc.BDES,BDES,baseline,19,11.390154293175623
DS13,mc.BDES,BDES,baseline,20,12.80759391371199
DS13,mc.BDES,BDES,baseline,21,12.882822039344774
DS13,mc.BDES,BDES,baseline,22,13.015580533816179
DS13,mc.BDES,BDES,baseline,23,12.809983627231254
DS13,mc.BDES,BDES,baseline,24,12.83287628080473
DS13,mc.BDES,BDES,baseline,25,12.762409959068567
DS13,mc.BDES,BDES,baseline,26,12.959695421103575
DS13,mc.BDES,BDES,baseline,27,13.033100737767963
DS13,mc.BDES,BDES,baseline,28,13.091068542978954
DS13,mc.BDES,BDES,baseline,29,13.042140967347358
DS13,mc.BDES,BDES,baseline,30,13.226643724542887
DS13,mc.BDES,BDES,baseline,31,13.148892387438757
DS13,mc.BDES,BDES,baseline,32,13.22848886900464
DS13,mc.BDES,BDES,baseline,33,13.237500528254758
DS13,mc.BDES,BDES,baseline,34,13.19957227418345
DS13,mc.BDES,BDES,baseline,35,13.258582138588974
