dataset_id,workflow,model_family,strategy,iteration,rmse
DS06,mc.BDES,BDES,baseline,1,0.06081736562472169
DS06,mc.BDES,BDES,baseline,2,0.06014697482222043
DS06,mc.BDES,BDES,baseline,3,0.059675000324768045
DS06,mc.BDES,BDES,baseline,4,0.060354819493118404
DS06,mc.BDES,BDES,baseline,5,0.05996031873387487
DS06,mc.BDES,BDES,baseline,6,0.05978842814353519
DS06,mc.BDES,BDES,baseline,7,0.05972531609201017
DS06,mc.BDES,BDES,baseline,8,0.05971730481312992
DS06,mc.BDES,BDES,baseline,9,0.05986041555188702
DS06,mc.BDES,BDES,baseline,10,0.05956969536460806
DS06,mc.BDES,BDES,baseline,11,0.05946774445196287
DS06,mc.BDES,BDES,baseline,12,0.05962312152499147
DS06,mc.BDES,BDES,baseline,13,0.05925728199939098
DS06,mc.BDES,BDES,baseline,14,0.05949592892829038
DS06,mc.BDES,BDES,baseline,15,0.05934383978855425
DS06,mc.BDES,BDES,baseline,16,0.05910364543781872
DS06,mc.BDES,BDES,baseline,17,0.058990600306874086
DS06,mc.BDES,BDES,baseline,18,0.058698255921847416
DS06,mc.BDES,BDES,baseline,19,0.05866840239744162
DS06,mc.BDES,BDES,baseline,20,0.05857280634213326
DS06,mc.BDES,BDES,baseline,21,0.05837467613267906
DS06,mc.BDES,BDES,baseline,22,0.058435693509036775
DS06,mc.BDES,BDES,baseline,23,0.05845228462547804
DS06,mc.BDES,BDES,baseline,24,0.058330250467054756
DS06,mc.BDES,BDES,baseline,25,0.058290413695936606
DS06,mc.BDES,BDES,baseline,26,0.058340955537447475
DS06,mc.BDES,BDES,baseline,27,0.058291821436568414
DS06,mc.BDES,BDES,baseline,28,0.058056286893047336
DS06,mc.BDES,BDES,baseline,29,0.05804351245095463
DS06,mc.BDES,BDES,baseline,30,0.05843247294105228
DS06,mc.BDES,BDES,baseline,31,0.058407741254030365
DS06,mc.BDES,BDES,baseline,32,0.05801198860066301
DS06,mc.BDES,BDES,baseline,33,0.05797381737038967
DS06,mc.BDES,BDES,baseline,34,0.05826959475454912
DS06,mc.BDES,BDES,baseline,35,0.058217018220311646
DS06,mc.BDES,BDES,baseline,36,0.05803773447550983
DS06,mc.BDES,BDES,baseline,37,0.0580330456623748
DS06,mc.BDES,BDES,baseline,38,0.05785358346791668
DS06,mc.BDES,BDES,baseline,39,0.05782288666891964
DS06,mc.BDES,BDES,baseline,40,0.057493233586475685
DS06,mc.BDES,BDES,baseline,41,0.05693207728824506
DS06,mc.BDES,BDES,baseline,42,0.05693124243389534
DS06,mc.BDES,BDES,baseline,43,0.05721269668537288
DS06,mc.BDES,BDES,baseline,44,0.057202131609402365
DS06,mc.BDES,BDES,baseline,45,0.057363484628316336
DS06,mc.BDES,BDES,baseline,46,0.05717561482817535
DS06,mc.BDES,BDES,baseline,47,0.05703736224491396
DS06,mc.BDES,BDES,baseline,48,0.05673816155788294
DS06,mc.BDES,BDES,baseline,49,0.05686246413069047
DS06,mc.BDES,BDES,baseline,50,0.05711676553916346
DS06,mc.arima,arima,baseline,1,0.06252359651546055
DS06,mc.arima,arima,baseline,2,0.06185811682038213
DS06,mc.arima,arima,baseline,3,0.06132255388447619
DS06,mc.arima,arima,baseline,4,0.06191559480581337
DS06,mc.arima,arima,baseline,5,0.0614143610405983
DS06,mc.arima,arima,baseline,6,0.061180016943689776
DS06,mc.arima,arima,baseline,7,0.0611630644413994
DS06,mc.arima,arima,baseline,8,0.0611679101761672
DS06,mc.arima,arima,baseline,9,0.057787266338692536
DS06,mc.arima,arima,baseline,10,0.06077636665725687
DS06,mc.arima,arima,baseline,11,0.0585418024727222
DS06,mc.arima,arima,baseline,12,0.057414858799851275
DS06,mc.arima,arima,baseline,13,0.05824254252664746
DS06,mc.arima,arima,baseline,14,0.0606802535657081
DS06,mc.arima,arima,baseline,15,0.06061067577590071
DS06,mc.arima,arima,baseline,16,0.060318768950027635
DS06,mc.arima,arima,baseline,17,0.057986758045177174
DS06,mc.arima,arima,baseline,18,0.05991815966935289
DS06,mc.arima,arima,baseline,19,0.059834912966803516
DS06,mc.arima,arima,baseline,20,0.059794574132423554
DS06,mc.arima,arima,baseline,21,0.0573470926140674
DS06,mc.arima,arima,baseline,22,0.0560354615572732
DS06,mc.arima,arima,baseline,23,0.055680492506338754
DS06,mc.arima,arima,baseline,24,0.05966184149770604
