dataset_id,workflow,model_family,strategy,iteration,rmse
DS24,mc.BDES,BDES,baseline,1,12.438650333891587
DS24,mc.BDES,BDES,baseline,2,11.749123841289057
DS24,mc.BDES,BDES,baseline,3,11.62804057078539
DS24,mc.BDES,BDES,baseline,4,8.83763101357601
DS24,mc.BDES,BDES,baseline,5,9.779933440875078
DS24,mc.BDES,BDES,baseline,6,9.89647446374779
DS24,mc.BDES,BDES,baseline,7,9.925163769586383
DS24,mc.BDES,BDES,baseline,8,10.669338476025045
DS24,mc.BDES,BDES,baseline,9,11.175120715238311
DS24,mc.BDES,BDES,baseline,10,10.873895679439617
DS24,mc.BDES,BDES,baseline,11,10.86461427161475
DS24,mc.BDES,BDES,baseline,12,11.18089172589199
DS24,mc.BDES,BDES,baseline,13,10.838058558549232
DS24,mc.BDES,BDES,baseline,14,10.683596388723451
DS24,mc.BDES,BDES,baseline,15,10.501762743499544
DS24,mc.BDES,BDES,baseline,16,9.57400333149543
DS24,mc.BDES,BDES,baseline,17,9.47755082446907
DS24,mc.BDES,BDES,baseline,18,9.191691533884804
DS24,mc.BDES,BDES,baseline,19,9.061756909362996
DS24,mc.BDES,BDES,baseline,20,8.960836100068361
DS24,mc.BDES,BDES,baseline,21,9.051586996898255
DS24,mc.BDES,BDES,baseline,22,9.06309078563564
DS24,mc.BDES,BDES,baseline,23,9.752734627567829
DS24,mc.BDES,BDES,baseline,24,12.260459653444821
DS24,mc.BDES,BDES,baseline,25,14.018702477045196
DS24,mc.BDES,BDES,baseline,26,13.646634471716984
DS24,mc.BDES,BDES,baseline,27,13.421031149178638
DS24,mc.BDES,BDES,baseline,28,13.22535799969839
DS24,mc.BDES,BDES,baseline,29,13.244189924762605
DS24,mc.BDES,BDES,baseline,30,13.516188900127911
DS24,mc.BDES,BDES,baseline,31,13.537786737842465
DS24,mc.BDES,BDES,baseline,32,15.588609533578515
DS24,mc.BDES,BDES,baseline,33,14.466725534258787
DS24,mc.BDES,BDES,baseline,34,14.410783235294465
DS24,mc.BDES,BDES,baseline,35,14.347178152127153
DS24,mc.BDES,BDES,baseline,36,14.708013094923857
DS24,mc.BDES,BDES,baseline,37,14.842570445068846
DS24,mc.BDES,BDES,baseline,38,15.160821160146249
DS24,mc.BDES,BDES,baseline,39,14.931560370952585
DS24,mc.BDES,BDES,baseline,40,14.81460698993636
DS24,mc.BDES,BDES,baseline,41,11.04413065034296
DS24,mc.BDES,BDES,baseline,42,10.955892303549758
DS24,mc.BDES,BDES,baseline,43,10.471574857075666
DS24,mc.BDES,BDES,baseline,44,10.315911807376478
DS24,mc.BDES,BDES,baseline,45,10.21463656996845
DS24,mc.BDES,BDES,baseline,46,10.374930996162002
DS24,mc.BDES,BDES,baseline,47,11.019689774933864
DS24,mc.BDES,BDES,baseline,48,11.140648693303207
DS24,mc.BDES,BDES,baseline,49,11.069831281825978
DS24,mc.BDES,BDES,baseline,50,10.75418259268768
DS24,mc.arima,arima,baseline,1,12.793580012667901
DS24,mc.arima,arima,baseline,2,11.992360217812466
DS24,mc.arima,arima,baseline,3,11.703071328041315
DS24,mc.arima,arima,baseline,4,8.308816496316084
DS24,mc.arima,arima,baseline,5,9.756201726650477
DS24,mc.arima,arima,baseline,6,9.983972650814804
DS24,mc.arima,arima,baseline,7,9.976811950876556
DS24,mc.arima,arima,baseline,8,10.587142762146765
DS24,mc.arima,arima,baseline,9,10.920938537905217
DS24,mc.arima,arima,baseline,10,10.444981880242073
DS24,mc.arima,arima,baseline,11,10.516771748643682
DS24,mc.arima,arima,baseline,12,10.717945827360536
DS24,mc.arima,arima,baseline,13,10.490374264009084
DS24,mc.arima,arima,baseline,14,10.28721614938966
DS24,mc.arima,arima,baseline,15,10.151289274113303
DS24,mc.arima,arima,baseline,16,8.839889626588715
DS24,mc.arima,arima,baseline,17,8.970239746138684
DS24,mc.arima,arima,baseline,18,8.90070743074022
DS24,mc.arima,arima,baseline,19,8.952694088805671
DS24,mc.arima,arima,baseline,20,8.787041346183194
DS24,mc.arima,arima,baseline,21,8.850429871709473
DS24,mc.arima,arima,baseline,22,8.873662306986866
DS24,mc.arima,arima,baseline,23,9.446138800186167
DS24,mc.arima,arima,baseline,24,11.944622669968776
DS24,mc.arima,arima,baseline,25,13.999010843204749
DS24,mc.arima,arima,baseline,26,13.136260638476786
DS24,mc.arima,arima,baseline,27,12.789704154082607
DS24,mc.arima,arima,baseline,28,12.27335520174229
DS24,mc.arima,arima,baseline,29,12.709567762294286
DS24,mc.arima,arima,baseline,30,12.92167107121808
DS24,mc.arima,arima,baseline,31,13.041401933534832
DS24,mc.arima,arima,baseline,32,17.942786258539346
DS24,mc.arima,arima,baseline,33,16.016937467193813
DS24,mc.arima,arima,baseline,34,15.967428600825007
DS24,mc.arima,arima,baseline,35,15.642629638304669
DS24,mc.arima,arima,baseline,36,16.0960108885658
DS24,mc.arima,arima,baseline,37,16.07559232150383
DS24,mc.arima,arima,baseline,38,16.304982912619547
DS24,mc.arima,arima,baseline,39,16.29708142869174
DS24,mc.arima,arima,baseline,40,16.015935875214794
DS24,mc.arima,arima,baseline,41,11.139666531353447
DS24,mc.arima,arima,baseline,42,11.154254753738227
DS24,mc.arima,arima,baseline,43,11.062362508324282
DS24,mc.arima,arima,baseline,44,11.00179396788631
DS24,mc.arima,arima,baseline,45,10.795920839770902
DS24,mc.arima,arima,baseline,46,10.858491383930758
DS24,mc.arima,arima,baseline,47,11.217600015321329
DS24,mc.arima,arima,baseline,48,10.938398687114319
DS24,mc.arima,arima,baseline,49,10.948347406148462
DS24,mc.arima,arima,baseline,50,10.351693746826243
DS24,mc.lm_OVERB,lm,OVERB,1,18.239754118088747
DS24,mc.lm_OVERB,lm,OVERB,2,21.923327125544514
DS24,mc.lm_OVERB,lm,OVERB,3,18.261839048480354
DS24,mc.lm_OVERB,lm,OVERB,4,17.59682853003454
DS24,mc.lm_OVERB,lm,OVERB,5,16.138419934152374
DS24,mc.lm_OVERB,lm,OVERB,6,13.354753415546625
DS24,mc.lm_OVERB,lm,OVERB,7,13.587473961469287
DS24,mc.lm_OVERB,lm,OVERB,8,13.092749200550902
DS24,mc.lm_OVERB,lm,OVERB,9,12.638202795397032
