dataset_id,workflow,model_family,strategy,iteration,rmse
DS23,mc.BDES,BDES,baseline,1,53.98327682627433
DS23,mc.BDES,BDES,baseline,2,63.83878706876356
DS23,mc.BDES,BDES,baseline,3,65.05007234616812
DS23,mc.BDES,BDES,baseline,4,79.33580708187809
DS23,mc.BDES,BDES,baseline,5,90.23276220585745
DS23,mc.BDES,BDES,baseline,6,87.25725679969712
DS23,mc.BDES,BDES,baseline,7,86.8471542691064
DS23,mc.BDES,BDES,baseline,8,84.81167117074537
DS23,mc.BDES,BDES,baseline,9,83.52067234287466
DS23,mc.BDES,BDES,baseline,10,83.90428088997783
DS23,mc.BDES,BDES,baseline,11,83.8600000768161
DS23,mc.BDES,BDES,baseline,12,85.02419461071258
DS23,mc.BDES,BDES,baseline,13,84.82522572577945
DS23,mc.BDES,BDES,baseline,14,88.1064126496981
DS23,mc.BDES,BDES,baseline,15,88.01713342106108
DS23,mc.BDES,BDES,baseline,16,87.97747123278796
DS23,mc.BDES,BDES,baseline,17,88.00729061056754
DS23,mc.BDES,BDES,baseline,18,84.58504670864801
DS23,mc.BDES,BDES,baseline,19,78.49993023281047
DS23,mc.BDES,BDES,baseline,20,78.34500869441204
DS23,mc.BDES,BDES,baseline,21,77.96633247124386
DS23,mc.BDES,BDES,baseline,22,77.80464129954323
DS23,mc.BDES,BDES,baseline,23,75.60101562621476
DS23,mc.BDES,BDES,baseline,24,74.59430776201407
DS23,mc.BDES,BDES,baseline,25,76.58381187678997
DS23,mc.BDES,BDES,baseline,26,101.54799074278841
DS23,mc.BDES,BDES,baseline,27,113.64294704308992
DS23,mc.BDES,BDES,baseline,28,128.22101747303438
DS23,mc.BDES,BDES,baseline,29,147.1369893077319
DS23,mc.BDES,BDES,baseline,30,176.2462734934414
DS23,mc.BDES,BDES,baseline,31,187.94697240430446
DS23,mc.BDES,BDES,baseline,32,216.38135759637612
DS23,mc.BDES,BDES,baseline,33,226.7271519457285
DS23,mc.BDES,BDES,baseline,34,227.9358564171987
DS23,mc.BDES,BDES,baseline,35,229.56386284167436
DS23,mc.BDES,BDES,baseline,36,239.82256123470333
DS23,mc.BDES,BDES,baseline,37,202.20872179912578
DS23,mc.BDES,BDES,baseline,38,176.88708009385422
DS23,mc.BDES,BDES,baseline,39,169.57537962780688
DS23,mc.BDES,BDES,baseline,40,158.66440859349538
DS23,mc.BDES,BDES,baseline,41,114.33815702078549
DS23,mc.BDES,BDES,baseline,42,110.21317728916561
DS23,mc.BDES,BDES,baseline,43,74.44993140874053
DS23,mc.BDES,BDES,baseline,44,71.01681983407919
DS23,mc.BDES,BDES,baseline,45,46.69812739912025
DS23,mc.BDES,BDES,baseline,46,45.882814064780206
DS23,mc.BDES,BDES,baseline,47,46.09459913298284
DS23,mc.BDES,BDES,baseline,48,47.68118089463738
DS23,mc.BDES,BDES,baseline,49,46.834909407226796
DS23,mc.BDES,BDES,baseline,50,41.08230670547413
DS23,mc.arima,arima,baseline,1,56.823371428867176
DS23,mc.arima,arima,baseline,2,68.72565494593196
DS23,mc.arima,arima,baseline,3,69.65923163777973
DS23,mc.arima,arima,baseline,4,79.61921014142126
DS23,mc.arima,arima,baseline,5,93.91984135072084
DS23,mc.arima,arima,baseline,6,97.92735316223713
DS23,mc.arima,arima,baseline,7,93.55761864424169
DS23,mc.arima,arima,baseline,8,92.48526723840524
DS23,mc.arima,arima,baseline,9,91.69130413575809
