dataset_id,workflow,model_family,strategy,iteration,rmse
DS18,mc.BDES,BDES,baseline,1,0.013807796986323957
DS18,mc.BDES,BDES,baseline,2,0.013189466811571333
DS18,mc.BDES,BDES,baseline,3,0.013287434381783224
DS18,mc.BDES,BDES,baseline,4,0.013539336200179141
DS18,mc.BDES,BDES,baseline,5,0.013467523042951728
DS18,mc.BDES,BDES,baseline,6,0.013442085796986341
DS18,mc.BDES,BDES,baseline,7,0.013408450753711975
DS18,mc.BDES,BDES,baseline,8,0.013388284112975284
DS18,mc.BDES,BDES,baseline,9,0.01346314966302398
DS18,mc.BDES,BDES,baseline,10,0.013474583358178084
DS18,mc.BDES,BDES,baseline,11,0.013483141098024454
DS18,mc.BDES,BDES,baseline,12,0.013547256954583718
DS18,mc.BDES,BDES,baseline,13,0.013587791480573168
DS18,mc.BDES,BDES,baseline,14,0.013552935132392379
DS18,mc.BDES,BDES,baseline,15,0.013572859936222476
DS18,mc.BDES,BDES,baseline,16,0.013704802448946184
DS18,mc.BDES,BDES,baseline,17,0.013695229837336332
DS18,mc.BDES,BDES,baseline,18,0.013899707682701379
DS18,mc.BDES,BDES,baseline,19,0.013882828322926203
DS18,mc.BDES,BDES,baseline,20,0.013869397197729548
DS18,mc.BDES,BDES,baseline,21,0.013795427556122862
DS18,mc.BDES,BDES,baseline,22,0.013803777947819427
DS18,mc.BDES,BDES,baseline,23,0.014031030197361155
DS18,mc.BDES,BDES,baseline,24,0.013917522578197863
DS18,mc.BDES,BDES,baseline,25,0.013853075262710091
DS18,mc.BDES,BDES,baseline,26,0.013644805304325814
DS18,mc.BDES,BDES,baseline,27,0.013569809450025632
DS18,mc.BDES,BDES,baseline,28,0.01321407955497943
DS18,mc.BDES,BDES,baseline,29,0.013221331931181409
DS18,mc.BDES,BDES,baseline,30,0.013022027551588976
DS18,mc.BDES,BDES,baseline,31,0.01219605105098703
DS18,mc.BDES,BDES,baseline,32,0.011836515107997712
DS18,mc.BDES,BDES,baseline,33,0.011403515620846441
DS18,mc.BDES,BDES,baseline,34,0.011372832521042023
DS18,mc.BDES,BDES,baseline,35,0.011424721236796144
DS18,mc.BDES,BDES,baseline,36,0.011232941833304665
DS18,mc.BDES,BDES,baseline,37,0.01110511643041413
DS18,mc.BDES,BDES,baseline,38,0.0112051170892545
DS18,mc.BDES,BDES,baseline,39,0.01076349498864635
DS18,mc.BDES,BDES,baseline,40,0.010777235737933294
