dataset_id,workflow,model_family,strategy,iteration,rmse
DS12,mc.BDES,BDES,baseline,1,6.717133889520301
DS12,mc.BDES,BDES,baseline,2,6.682415816376383
DS12,mc.BDES,BDES,baseline,3,6.646945679295504
DS12,mc.BDES,BDES,baseline,4,6.852424602254623
DS12,mc.BDES,BDES,baseline,5,6.857732501120407
DS12,mc.BDES,BDES,baseline,6,6.894865166765741
DS12,mc.BDES,BDES,baseline,7,7.074063395824136
DS12,mc.BDES,BDES,baseline,8,7.06478199860003
DS12,mc.BDES,BDES,baseline,9,7.203598049900674
DS12,mc.BDES,BDES,baseline,10,7.313861055098633
DS12,mc.BDES,BDES,baseline,11,7.285719654502879
DS12,mc.BDES,BDES,baseline,12,7.321628606291256
DS12,mc.BDES,BDES,baseline,13,7.36833637375611
DS12,mc.BDES,BDES,baseline,14,7.2945868017346625
DS12,mc.BDES,BDES,baseline,15,7.385194713142231
DS12,mc.BDES,BDES,baseline,16,7.388630667056447
DS12,mc.BDES,BDES,baseline,17,7.372318304330582
DS12,mc.BDES,BDES,baseline,18,7.3120383463595084
DS12,mc.BDES,BDES,baseline,19,7.35875501134613
DS12,mc.BDES,BDES,baseline,20,7.354726763136151
DS12,mc.BDES,BDES,baseline,21,6.996182626160064
DS12,mc.BDES,BDES,baseline,22,7.0330568839317715
DS12,mc.BDES,BDES,baseline,23,7.150090960370858
DS12,mc.BDES,BDES,baseline,24,7.252326116031931
DS12,mc.BDES,BDES,baseline,25,7.214224201859342
DS12,mc.BDES,BDES,baseline,26,7.0946596954622025
DS12,mc.BDES,BDES,baseline,27,7.159023892597082
DS12,mc.BDES,BDES,baseline,28,7.2421848137517015
DS12,mc.BDES,BDES,baseline,29,7.167387131428402
DS12,mc.BDES,BDES,baseline,30,7.179500796673733
DS12,mc.BDES,BDES,baseline,31,7.353345064816818
DS12,mc.BDES,BDES,baseline,32,7.1408443375300585
DS12,mc.BDES,BDES,baseline,33,7.149244850997565
DS12,mc.BDES,BDES,baseline,34,7.0888859781686735
DS12,mc.BDES,BDES,baseline,35,7.05137554539349
DS12,mc.BDES,BDES,baseline,36,7.0527299259091905
DS12,mc.BDES,BDES,baseline,37,7.011569184767769
DS12,mc.BDES,BDES,baseline,38,7.015974891807806
DS12,mc.BDES,BDES,baseline,39,6.96658120795327
DS12,mc.BDES,BDES,baseline,40,6.9888921642268995
DS12,mc.BDES,BDES,baseline,41,6.986738256153371
DS12,mc.BDES,BDES,baseline,42,6.950762268888863
