dataset_id,workflow,model_family,strategy,iteration,rmse
DS19,mc.BDES,BDES,baseline,1,0.013856232900231441
DS19,mc.BDES,BDES,baseline,2,0.01374940558750999
DS19,mc.BDES,BDES,baseline,3,0.013855285819099398
DS19,mc.BDES,BDES,baseline,4,0.013931839934386788
DS19,mc.BDES,BDES,baseline,5,0.01396359199287907
DS19,mc.BDES,BDES,baseline,6,0.013960491865217825
DS19,mc.BDES,BDES,baseline,7,0.013916227898536708
DS19,mc.BDES,BDES,baseline,8,0.013996596951932104
DS19,mc.BDES,BDES,baseline,9,0.014050228577002685
DS19,mc.BDES,BDES,baseline,10,0.013915648895491023
DS19,mc.BDES,BDES,baseline,11,0.014143084105991357
DS19,mc.BDES,BDES,baseline,12,0.014087571334053894
DS19,mc.BDES,BDES,baseline,13,0.01408551787985746
DS19,mc.BDES,BDES,baseline,14,0.014089113821002044
DS19,mc.BDES,BDES,baseline,15,0.014111532204244463
DS19,mc.BDES,BDES,baseline,16,0.014244016215084898
DS19,mc.BDES,BDES,baseline,17,0.014129462315513073
DS19,mc.BDES,BDES,baseline,18,0.014261303978095701
DS19,mc.BDES,BDES,baseline,19,0.014282660908284358
DS19,mc.BDES,BDES,baseline,20,0.014108176294398504
DS19,mc.BDES,BDES,baseline,21,0.01397790240316558
DS19,mc.BDES,BDES,baseline,22,0.014052009923199573
DS19,mc.BDES,BDES,baseline,23,0.014013500011964063
DS19,mc.BDES,BDES,baseline,24,0.014037620241145226
DS19,mc.BDES,BDES,baseline,25,0.013791705337542103
DS19,mc.BDES,BDES,baseline,26,0.013556037903282967
DS19,mc.BDES,BDES,baseline,27,0.013504765463105752
DS19,mc.BDES,BDES,baseline,28,0.013331936811885135
DS19,mc.BDES,BDES,baseline,29,0.013346620198958917
DS19,mc.BDES,BDES,baseline,30,0.013340641762570028
DS19,mc.BDES,BDES,baseline,31,0.011133415345038804
DS19,mc.BDES,BDES,baseline,32,0.011025865437752797
DS19,mc.BDES,BDES,baseline,33,0.010349336858596483
DS19,mc.BDES,BDES,baseline,34,0.010295466337279787
DS19,mc.BDES,BDES,baseline,35,0.010269745136446226
DS19,mc.BDES,BDES,baseline,36,0.01029541703845626
DS19,mc.BDES,BDES,baseline,37,0.010144905625729275
DS19,mc.BDES,BDES,baseline,38,0.010084135197772522
DS19,mc.BDES,BDES,baseline,39,0.009847398457934801
DS19,mc.BDES,BDES,baseline,40,0.009919894600953683
DS19,mc.BDES,BDES,baseline,41,0.009785985873126384
DS19,mc.BDES,BDES,baseline,42,0.00915497864328628
DS19,mc.BDES,BDES,baseline,43,0.008638856822197732
DS19,mc.BDES,BDES,baseline,44,0.008665281288849507
DS19,mc.BDES,BDES,baseline,45,0.008668843331897599
DS19,mc.BDES,BDES,baseline,46,0.008437121808793994
DS19,mc.BDES,BDES,baseline,47,0.008318974820317146
DS19,mc.BDES,BDES,baseline,48,0.008347394980016824
DS19,mc.BDES,BDES,baseline,49,0.008010177303523765
DS19,mc.BDES,BDES,baseline,50,0.00799441648113148
DS19,mc.arima,arima,baseline,1,0.01412475198396725
DS19,mc.arima,arima,baseline,2,0.013970820455050824
DS19,mc.arima,arima,baseline,3,0.014113013214888597
DS19,mc.arima,arima,baseline,4,0.014282591525267924
DS19,mc.arima,arima,baseline,5,0.01423158829387107
DS19,mc.arima,arima,baseline,6,0.014205873691579041
DS19,mc.arima,arima,baseline,7,0.014179441238052619
DS19,mc.arima,arima,baseline,8,0.014305081902586385
DS19,mc.arima,arima,baseline,9,0.014693361745889552
DS19,mc.arima,arima,baseline,10,0.014378353414522236
DS19,mc.arima,arima,baseline,11,0.014319024346073864
DS19,mc.arima,arima,baseline,12,0.014326582535921015
DS19,mc.arima,arima,baseline,13,0.014376497795931371
DS19,mc.arima,arima,baseline,14,0.014455989559911961
DS19,mc.arima,arima,baseline,15,0.015096973939901172
DS19,mc.arima,arima,baseline,16,0.014713164571642606
DS19,mc.arima,arima,baseline,17,0.014640862505024362
DS19,mc.arima,arima,baseline,18,0.01446385994137219
DS19,mc.arima,arima,baseline,19,0.014423539294822667
DS19,mc.arima,arima,baseline,20,0.014460004043787411
DS19,mc.arima,arima,baseline,21,0.014468991637693175
DS19,mc.arima,arima,baseline,22,0.014477962379793338
DS19,mc.arima,arima,baseline,23,0.014534017794290203
DS19,mc.arima,arima,baseline,24,0.014442379824690793
DS19,mc.arima,arima,baseline,25,0.014341153166922468
DS19,mc.arima,arima,baseline,26,0.014055829980376773
DS19,mc.arima,arima,baseline,27,0.014012862594419593
DS19,mc.arima,arima,baseline,28,0.013732493639877063
DS19,mc.arima,arima,baseline,29,0.01359151550289143
DS19,mc.arima,arima,baseline,30,0.013330989460377819
DS19,mc.arima,arima,baseline,31,0.011332660822621968
DS19,mc.arima,arima,baseline,32,0.011333048507367858
DS19,mc.arima,arima,baseline,33,0.010675797419260674
DS19,mc.arima,arima,baseline,34,0.010737507275418383
DS19,mc.arima,arima,baseline,35,0.01088200785474296
DS19,mc.arima,arima,baseline,36,0.010688195964070156
DS19,mc.arima,arima,baseline,37,0.010471788780375682
DS19,mc.arima,arima,baseline,38,0.01046074442099813
DS19,mc.arima,arima,baseline,39,0.010551081744932257
DS19,mc.arima,arima,baseline,40,0.010249537374762413
DS19,mc.arima,arima,baseline,41,0.010177248314441383
DS19,mc.arima,arima,baseline,42,0.009880212617724822
DS19,mc.arima,arima,baseline,43,0.009660636399767972
DS19,mc.arima,arima,baseline,44,0.011025957898033192
DS19,mc.arima,arima,baseline,45,0.009251592516145869
DS19,mc.arima,arima,baseline,46,0.009040211269459135
