dataset_id,workflow,model_family,strategy,iteration,rmse
DS03,mc.BDES,BDES,baseline,1,0.0684456824571427
DS03,mc.BDES,BDES,baseline,2,0.06771854469704913
DS03,mc.BDES,BDES,baseline,3,0.06751528235967078
DS03,mc.BDES,BDES,baseline,4,0.06475767423879689
DS03,mc.BDES,BDES,baseline,5,0.06332017725386632
DS03,mc.BDES,BDES,baseline,6,0.06362821236432145
DS03,mc.BDES,BDES,baseline,7,0.06316491875202151
DS03,mc.BDES,BDES,baseline,8,0.06304095832898174
DS03,mc.BDES,BDES,baseline,9,0.06361732014874028
DS03,mc.BDES,BDES,baseline,10,0.06490629344178636
DS03,mc.BDES,BDES,baseline,11,0.06346619766246696
DS03,mc.BDES,BDES,baseline,12,0.062334630321823285
DS03,mc.BDES,BDES,baseline,13,0.062597673780298
DS03,mc.BDES,BDES,baseline,14,0.06283810948995774
DS03,mc.BDES,BDES,baseline,15,0.06274852365008608
DS03,mc.BDES,BDES,baseline,16,0.06348886753634966
DS03,mc.BDES,BDES,baseline,17,0.0634207680124092
DS03,mc.BDES,BDES,baseline,18,0.06338062665091082
DS03,mc.BDES,BDES,baseline,19,0.06181763339596801
DS03,mc.BDES,BDES,baseline,20,0.059902133593342045
DS03,mc.BDES,BDES,baseline,21,0.060063928700890015
DS03,mc.BDES,BDES,baseline,22,0.05993454961829847
DS03,mc.BDES,BDES,baseline,23,0.061295858179557856
DS03,mc.BDES,BDES,baseline,24,0.06369984907173691
DS03,mc.BDES,BDES,baseline,25,0.0628019608384723
DS03,mc.BDES,BDES,baseline,26,0.06325939064541226
DS03,mc.BDES,BDES,baseline,27,0.06346555121165905
DS03,mc.BDES,BDES,baseline,28,0.062250758776482173
DS03,mc.BDES,BDES,baseline,29,0.0620971353101416
DS03,mc.BDES,BDES,baseline,30,0.06211968876506902
DS03,mc.BDES,BDES,baseline,31,0.06222245770911047
DS03,mc.BDES,BDES,baseline,32,0.06052994816400836
DS03,mc.BDES,BDES,baseline,33,0.05978657771047669
DS03,mc.BDES,BDES,baseline,34,0.0596985659186673
DS03,mc.BDES,BDES,baseline,35,0.05914643113363594
DS03,mc.BDES,BDES,baseline,36,0.058210482490563875
DS03,mc.BDES,BDES,baseline,37,0.060071554041896284
DS03,mc.BDES,BDES,baseline,38,0.060821682832845496
DS03,mc.BDES,BDES,baseline,39,0.060805165217427445
DS03,mc.BDES,BDES,baseline,40,0.06054663127073707
DS03,mc.BDES,BDES,baseline,41,0.06167921847001196
DS03,mc.BDES,BDES,baseline,42,0.06179412120678374
DS03,mc.BDES,BDES,baseline,43,0.06591325935294427
DS03,mc.BDES,BDES,baseline,44,0.0658726328659085
DS03,mc.BDES,BDES,baseline,45,0.06671149885652458
DS03,mc.BDES,BDES,baseline,46,0.06705100897503576
DS03,mc.BDES,BDES,baseline,47,0.06730261913103834
DS03,mc.BDES,BDES,baseline,48,0.07107431478176764
DS03,mc.BDES,BDES,baseline,49,0.07076153318468038
DS03,mc.BDES,BDES,baseline,50,0.07199667754406293
DS03,mc.arima,arima,baseline,1,0.07596719058033621
DS03,mc.arima,arima,baseline,2,0.07345078693966448
DS03,mc.arima,arima,baseline,3,0.07348437512276612
DS03,mc.arima,arima,baseline,4,0.06974804555270923
DS03,mc.arima,arima,baseline,5,0.06852692257749333
DS03,mc.arima,arima,baseline,6,0.06868668108049995
DS03,mc.arima,arima,baseline,7,0.06854868566642817
DS03,mc.arima,arima,baseline,8,0.06820781441201962
DS03,mc.arima,arima,baseline,9,0.06848288932368081
DS03,mc.arima,arima,baseline,10,0.06899454672877507
DS03,mc.arima,arima,baseline,11,0.0682937229762426
DS03,mc.arima,arima,baseline,12,0.0668050781760291
DS03,mc.arima,arima,baseline,13,0.0673305882329456
DS03,mc.arima,arima,baseline,14,0.06637729833572083
DS03,mc.arima,arima,baseline,15,0.066354299550635
DS03,mc.arima,arima,baseline,16,0.06640239219955424
DS03,mc.arima,arima,baseline,17,0.06659073933851027
DS03,mc.arima,arima,baseline,18,0.06691023910481826
DS03,mc.arima,arima,baseline,19,0.06524637155065016
DS03,mc.arima,arima,baseline,20,0.06243956673318355
DS03,mc.arima,arima,baseline,21,0.06304877848206068
DS03,mc.arima,arima,baseline,22,0.06274993668658185
DS03,mc.arima,arima,baseline,23,0.06325694323136939
DS03,mc.arima,arima,baseline,24,0.06445741988558212
DS03,mc.arima,arima,baseline,25,0.06363472310516365
DS03,mc.arima,arima,baseline,26,0.06259408718628147
DS03,mc.arima,arima,baseline,27,0.062253161201694884
DS03,mc.arima,arima,baseline,28,0.061980083507369554
DS03,mc.arima,arima,baseline,29,0.06183549115986929
DS03,mc.arima,arima,baseline,30,0.06193446836912288
DS03,mc.arima,arima,baseline,31,0.06141491916046741
DS03,mc.arima,arima,baseline,32,0.06112509215654416
DS03,mc.arima,arima,baseline,33,0.060823680160505156
DS03,mc.arima,arima,baseline,34,0.061011453892855415
DS03,mc.arima,arima,baseline,35,0.060530768498194616
DS03,mc.arima,arima,baseline,36,0.0592836818799282
DS03,mc.arima,arima,baseline,37,0.06433279601016993
DS03,mc.arima,arima,baseline,38,0.06417701539434406
DS03,mc.arima,arima,baseline,39,0.06225551213835344
DS03,mc.arima,arima,baseline,40,0.06211690223667442
DS03,mc.arima,arima,baseline,41,0.06277997005899046
DS03,mc.arima,arima,baseline,42,0.06392692741845707
DS03,mc.arima,arima,baseline,43,0.06641741322045235
DS03,mc.arima,arima,baseline,44,0.06634906199877995
DS03,mc.arima,arima,baseline,45,0.06669574097069798
DS03,mc.arima,arima,baseline,46,0.06727382030243798
DS03,mc.arima,arima,baseline,47,0.06661821914944012
DS03,mc.arima,arima,baseline,48,0.06987319941948741
DS03,mc.arima,arima,baseline,49,0.06892657478488841
DS03,mc.arima,arima,baseline,50,0.0717621345376295
DS03,mc.lm_OVERB,lm,OVERB,1,0.10223019637132721
DS03,mc.lm_OVERB,lm,OVERB,2,0.10316191086674395
DS03,mc.lm_OVERB,lm,OVERB,3,0.10355180982103107
DS03,mc.lm_OVERB,lm,OVERB,4,0.09702481666778648
DS03,mc.lm_OVERB,lm,OVERB,5,0.09445720120307226
DS03,mc.lm_OVERB,lm,OVERB,6,0.09376770378681148
DS03,mc.lm_OVERB,lm,OVERB,7,0.09222906681373576
DS03,mc.lm_OVERB,lm,OVERB,8,0.09293508722183212
DS03,mc.lm_OVERB,lm,OVERB,9,0.09200773232481185
DS03,mc.lm_OVERB,lm,OVERB,10,0.09192507306617685
DS03,mc.lm_OVERB,lm,OVERB,11,0.09353305272643694
DS03,mc.lm_OVERB,lm,OVERB,12,0.09066667406442523
DS03,mc.lm_OVERB,lm,OVERB,13,0.09005843415164651
DS03,mc.lm_OVERB,lm,OVERB,14,0.0895003187648767
DS03,mc.lm_OVERB,lm,OVERB,15,0.08966282502099465
DS03,mc.lm_OVERB,lm,OVERB,16,0.09018280901428719
DS03,mc.lm_OVERB,lm,OVERB,17,0.09103812855124481
DS03,mc.lm_OVERB,lm,OVERB,18,0.09192474895298067
DS03,mc.lm_OVERB,lm,OVERB,19,0.08946642738296182
DS03,mc.lm_OVERB,lm,OVERB,20,0.08888877998168626
DS03,mc.lm_OVERB,lm,OVERB,21,0.08811858583621164
DS03,mc.lm_OVERB,lm,OVERB,22,0.08685800002150998
DS03,mc.lm_OVERB,lm,OVERB,23,0.08173836759164668
DS03,mc.lm_OVERB,lm,OVERB,24,0.08303572115392079
DS03,mc.lm_OVERB,lm,OVERB,25,0.08114874671870863
DS03,mc.lm_OVERB,lm,OVERB,26,0.08032492703695127
DS03,mc.lm_OVERB,lm,OVERB,27,0.08088421906936497
DS03,mc.lm_OVERB,lm,OVERB,28,0.07843113381203087
DS03,mc.lm_OVERB,lm,OVERB,29,0.08095858594605732
DS03,mc.lm_OVERB,lm,OVERB,30,0.08007592049160822
DS03,mc.lm_OVERB,lm,OVERB,31,0.07926331042469995
DS03,mc.lm_OVERB,lm,OVERB,32,0.07867940314376906
DS03,mc.lm_OVERB,lm,OVERB,33,0.07758619555215374
DS03,mc.lm_OVERB,lm,OVERB,34,0.07834297293379333
DS03,mc.lm_OVERB,lm,OVERB,35,0.07892765352385914
DS03,mc.lm_OVERB,lm,OVERB,36,0.07773091366917828
DS03,mc.lm_OVERB,lm,OVERB,37,0.08020621115537242
DS03,mc.lm_OVERB,lm,OVERB,38,0.08010600485789214
DS03,mc.lm_OVERB,lm,OVERB,39,0.08101534337799793
DS03,mc.lm_OVERB,lm,OVERB,40,0.07924443844433482
DS03,mc.lm_OVERB,lm,OVERB,41,0.08068650103701283
DS03,mc.lm_OVERB,lm,OVERB,42,0.08122173492671218
DS03,mc.lm_OVERB,lm,OVERB,43,0.08327183606224707
DS03,mc.lm_OVERB,lm,OVERB,44,0.08741233192833367
DS03,mc.lm_OVERB,lm,OVERB,45,0.08494764933953063
DS03,mc.lm_OVERB,lm,OVERB,46,0.08849707855620888
DS03,mc.lm_OVERB,lm,OVERB,47,0.08644490235937898
DS03,mc.lm_OVERB,lm,OVERB,48,0.08733387102548619
DS03,mc.lm_OVERB,lm,OVERB,49,0.08649867079857627
DS03,mc.lm_OVERB,lm,OVERB,50,0.08828096063464126
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,1,0.10511332814015022
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,2,0.10324832475848772
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,3,0.10280906548449752
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,4,0.09576464261444236
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,5,0.09476320782648404
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,6,0.09319967928546694
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,7,0.09432867101835492
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,8,0.09345949032276189
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,9,0.09254337300102745
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,10,0.09206036441709517
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,11,0.0929283141353483
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,12,0.09000801663985554
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,13,0.09012216266648135
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,14,0.0912778590169308
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,15,0.09102573610430945
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,16,0.09057881943589408
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,17,0.09171049558911873
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,18,0.09206902520979642
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,19,0.09155914887744214
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,20,0.0884934169420392
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,21,0.08940019737557232
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,22,0.08628623434726056
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,23,0.08123255552472661
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,24,0.08154486986972503
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,25,0.08002830238534966
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,26,0.08170050566496587
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,27,0.08091400347901494
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,28,0.08019548516713138
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,29,0.08011591018317614
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,30,0.07924777904998802
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,31,0.0803566162391553
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,32,0.07808427027994473
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,33,0.07865327839743018
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,34,0.07852381959482445
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,35,0.07902639820869105
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,36,0.07643152132584462
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,37,0.07880726809766976
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,38,0.0791488732217396
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,39,0.07850332796551918
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,40,0.0758483949108769
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,41,0.07971482465784942
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,42,0.07924270467576533
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,43,0.08167903413363807
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,44,0.08467950871344211
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,45,0.08340334248354422
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,46,0.08595440895181156
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,47,0.08563123450464001
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,48,0.08440785404421526
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,49,0.08582441089034339
DS03,mc.lm_OVERTPhi,lm,OVERTPhi,50,0.08694066018720588
DS03,mc.lm_OVERT,lm,OVERT,1,0.10511683402794496
DS03,mc.lm_OVERT,lm,OVERT,2,0.10286420334023955
DS03,mc.lm_OVERT,lm,OVERT,3,0.1028512015054454
DS03,mc.lm_OVERT,lm,OVERT,4,0.09539570144058751
DS03,mc.lm_OVERT,lm,OVERT,5,0.09474277426006307
DS03,mc.lm_OVERT,lm,OVERT,6,0.09323675846642222
DS03,mc.lm_OVERT,lm,OVERT,7,0.09386134739678427
DS03,mc.lm_OVERT,lm,OVERT,8,0.09333327422930976
DS03,mc.lm_OVERT,lm,OVERT,9,0.0924809204089008
DS03,mc.lm_OVERT,lm,OVERT,10,0.0922114953010932
DS03,mc.lm_OVERT,lm,OVERT,11,0.09293132258859658
DS03,mc.lm_OVERT,lm,OVERT,12,0.0898601647410371
DS03,mc.lm_OVERT,lm,OVERT,13,0.09015867140156596
DS03,mc.lm_OVERT,lm,OVERT,14,0.09154987981046686
DS03,mc.lm_OVERT,lm,OVERT,15,0.09106921077529524
DS03,mc.lm_OVERT,lm,OVERT,16,0.09053226217344039
DS03,mc.lm_OVERT,lm,OVERT,17,0.09146550067998725
DS03,mc.lm_OVERT,lm,OVERT,18,0.09218698347961639
DS03,mc.lm_OVERT,lm,OVERT,19,0.09133969138446722
DS03,mc.lm_OVERT,lm,OVERT,20,0.08821132300859076
DS03,mc.lm_OVERT,lm,OVERT,21,0.0891111990406366
DS03,mc.lm_OVERT,lm,OVERT,22,0.08596521783489228
DS03,mc.lm_OVERT,lm,OVERT,23,0.081098872550515
DS03,mc.lm_OVERT,lm,OVERT,24,0.08165779390994454
DS03,mc.lm_OVERT,lm,OVERT,25,0.08006780801292245
DS03,mc.lm_OVERT,lm,OVERT,26,0.08153302071558075
DS03,mc.lm_OVERT,lm,OVERT,27,0.08097277161509506
DS03,mc.lm_OVERT,lm,OVERT,28,0.0802200453220518
DS03,mc.lm_OVERT,lm,OVERT,29,0.08011587064992402
DS03,mc.lm_OVERT,lm,OVERT,30,0.07914911521660234
DS03,mc.lm_OVERT,lm,OVERT,31,0.08042566772973046
DS03,mc.lm_OVERT,lm,OVERT,32,0.07821046560814197
DS03,mc.lm_OVERT,lm,OVERT,33,0.0786062489683012
DS03,mc.lm_OVERT,lm,OVERT,34,0.07863301728838215
DS03,mc.lm_OVERT,lm,OVERT,35,0.07904641147221589
DS03,mc.lm_OVERT,lm,OVERT,36,0.07649944069326875
DS03,mc.lm_OVERT,lm,OVERT,37,0.0787838030603951
DS03,mc.lm_OVERT,lm,OVERT,38,0.07906236382132027
DS03,mc.lm_OVERT,lm,OVERT,39,0.07834979510887419
DS03,mc.lm_OVERT,lm,OVERT,40,0.07610934042889506
DS03,mc.lm_OVERT,lm,OVERT,41,0.07904179373455694
DS03,mc.lm_OVERT,lm,OVERT,42,0.07919976516741414
DS03,mc.lm_OVERT,lm,OVERT,43,0.08171670453066096
DS03,mc.lm_OVERT,lm,OVERT,44,0.08474466506283135
DS03,mc.lm_OVERT,lm,OVERT,45,0.0830232139481431
DS03,mc.lm_OVERT,lm,OVERT,46,0.0854523677715347
DS03,mc.lm_OVERT,lm,OVERT,47,0.08559733729839107
DS03,mc.lm_OVERT,lm,OVERT,48,0.08419121296966343
DS03,mc.lm_OVERT,lm,OVERT,49,0.08525745314156645
DS03,mc.lm_OVERT,lm,OVERT,50,0.08679472375616104
DS03,mc.lm_SMOTEB,lm,SMOTEB,1,0.11754388040187658
DS03,mc.lm_SMOTEB,lm,SMOTEB,2,0.11462429775845025
DS03,mc.lm_SMOTEB,lm,SMOTEB,3,0.12238662049909692
DS03,mc.lm_SMOTEB,lm,SMOTEB,4,0.10725134671672275
DS03,mc.lm_SMOTEB,lm,SMOTEB,5,0.10808300634725278
DS03,mc.lm_SMOTEB,lm,SMOTEB,6,0.10567855320873598
DS03,mc.lm_SMOTEB,lm,SMOTEB,7,0.10535810375229772
DS03,mc.lm_SMOTEB,lm,SMOTEB,8,0.10756585065135854
DS03,mc.lm_SMOTEB,lm,SMOTEB,9,0.10234120929109801
DS03,mc.lm_SMOTEB,lm,SMOTEB,10,0.10333320954310275
DS03,mc.lm_SMOTEB,lm,SMOTEB,11,0.10205400668096273
DS03,mc.lm_SMOTEB,lm,SMOTEB,12,0.10256382635949608
DS03,mc.lm_SMOTEB,lm,SMOTEB,13,0.10491700227093624
DS03,mc.lm_SMOTEB,lm,SMOTEB,14,0.10546878533988427
DS03,mc.lm_SMOTEB,lm,SMOTEB,15,0.09943723964093351
DS03,mc.lm_SMOTEB,lm,SMOTEB,16,0.10136514290055268
DS03,mc.lm_SMOTEB,lm,SMOTEB,17,0.10314005659357998
DS03,mc.lm_SMOTEB,lm,SMOTEB,18,0.10156635133228818
DS03,mc.lm_SMOTEB,lm,SMOTEB,19,0.10108715472187922
DS03,mc.lm_SMOTEB,lm,SMOTEB,20,0.10235696617319688
DS03,mc.lm_SMOTEB,lm,SMOTEB,21,0.10232765684173901
DS03,mc.lm_SMOTEB,lm,SMOTEB,22,0.09920989202757882
DS03,mc.lm_SMOTEB,lm,SMOTEB,23,0.09679844335279077
DS03,mc.lm_SMOTEB,lm,SMOTEB,24,0.09575323595243485
DS03,mc.lm_SMOTEB,lm,SMOTEB,25,0.09094954005288354
DS03,mc.lm_SMOTEB,lm,SMOTEB,26,0.09573287588912706
DS03,mc.lm_SMOTEB,lm,SMOTEB,27,0.09500546001270888
DS03,mc.lm_SMOTEB,lm,SMOTEB,28,0.0955238135503097
DS03,mc.lm_SMOTEB,lm,SMOTEB,29,0.09617570596295903
DS03,mc.lm_SMOTEB,lm,SMOTEB,30,0.10032546844481886
DS03,mc.lm_SMOTEB,lm,SMOTEB,31,0.094237101676701
DS03,mc.lm_SMOTEB,lm,SMOTEB,32,0.09095528668146491
DS03,mc.lm_SMOTEB,lm,SMOTEB,33,0.09353620327300784
DS03,mc.lm_SMOTEB,lm,SMOTEB,34,0.0952411864355563
DS03,mc.lm_SMOTEB,lm,SMOTEB,35,0.09692054913586264
DS03,mc.lm_SMOTEB,lm,SMOTEB,36,0.09180099745580093
DS03,mc.lm_SMOTEB,lm,SMOTEB,37,0.09237169510485997
DS03,mc.lm_SMOTEB,lm,SMOTEB,38,0.09376987552860735
DS03,mc.lm_SMOTEB,lm,SMOTEB,39,0.09282755494216004
DS03,mc.lm_SMOTEB,lm,SMOTEB,40,0.08918461984839016
DS03,mc.lm_SMOTEB,lm,SMOTEB,41,0.09399848135156555
DS03,mc.lm_SMOTEB,lm,SMOTEB,42,0.09686586099037782
DS03,mc.lm_SMOTEB,lm,SMOTEB,43,0.10194838209053834
DS03,mc.lm_SMOTEB,lm,SMOTEB,44,0.10301087810459594
DS03,mc.lm_SMOTEB,lm,SMOTEB,45,0.10045344277347507
DS03,mc.lm_SMOTEB,lm,SMOTEB,46,0.1075204623368381
DS03,mc.lm_SMOTEB,lm,SMOTEB,47,0.10418678885204974
DS03,mc.lm_SMOTEB,lm,SMOTEB,48,0.1016182142817519
DS03,mc.lm_SMOTEB,lm,SMOTEB,49,0.10313275731164692
DS03,mc.lm_SMOTEB,lm,SMOTEB,50,0.10217945052724997
DS03,mc.lm_SMOTETPhi,lm,SMOTETPhi,1,0.12520667339606684
DS03,mc.lm_SMOTETPhi,lm,SMOTETPhi,2,0.1342785606377588
DS03,mc.lm_SMOTETPhi,lm,SMOTETPhi,3,0.1287181403313921
DS03,mc.lm_SMOTETPhi,lm,SMOTETPhi,4,0.12163251248561932
DS03,mc.lm_SMOTETPhi,lm,SMOTETPhi,5,0.11451284847014749
