dataset_id,workflow,model_family,strategy,iteration,rmse
DS10,mc.BDES,BDES,baseline,1,2.1987217623543933
DS10,mc.BDES,BDES,baseline,2,2.1857477150565123
DS10,mc.BDES,BDES,baseline,3,2.1905514863420685
DS10,mc.BDES,BDES,baseline,4,2.2062068880561334
DS10,mc.BDES,BDES,baseline,5,2.2076492072200304
DS10,mc.BDES,BDES,baseline,6,2.2250326902381894
DS10,mc.BDES,BDES,baseline,7,2.232980259589289
DS10,mc.BDES,BDES,baseline,8,2.232928332687369
DS10,mc.BDES,BDES,baseline,9,2.2467866965023395
DS10,mc.BDES,BDES,baseline,10,2.2428070928372588
DS10,mc.BDES,BDES,baseline,11,2.231292043132728
DS10,mc.BDES,BDES,baseline,12,2.251413648902046
DS10,mc.BDES,BDES,baseline,13,2.2488101471232858
DS10,mc.BDES,BDES,baseline,14,2.252481478791104
DS10,mc.BDES,BDES,baseline,15,2.2424514808313885
DS10,mc.BDES,BDES,baseline,16,2.2450990288089034
DS10,mc.BDES,BDES,baseline,17,2.2495470489067992
DS10,mc.BDES,BDES,baseline,18,2.2439579604792965
DS10,mc.BDES,BDES,baseline,19,2.2412726928840754
DS10,mc.BDES,BDES,baseline,20,2.2283471676832813
DS10,mc.BDES,BDES,baseline,21,2.2243933222612227
DS10,mc.BDES,BDES,baseline,22,2.226515504396786
DS10,mc.BDES,BDES,baseline,23,2.232180494180905
DS10,mc.BDES,BDES,baseline,24,2.2304294206031074
DS10,mc.BDES,BDES,baseline,25,2.233447615751198
DS10,mc.BDES,BDES,baseline,26,2.2109808243977493
DS10,mc.BDES,BDES,baseline,27,2.211148146208107
DS10,mc.BDES,BDES,baseline,28,2.2226209831950117
DS10,mc.BDES,BDES,baseline,29,2.2202767168055217
DS10,mc.BDES,BDES,baseline,30,2.2616502844814184
DS10,mc.BDES,BDES,baseline,31,2.2478471820116455
DS10,mc.BDES,BDES,baseline,32,2.2464814604341496
DS10,mc.BDES,BDES,baseline,33,2.255359790067068
DS10,mc.BDES,BDES,baseline,34,2.2542259670401106
DS10,mc.BDES,BDES,baseline,35,2.2560738152850552
DS10,mc.BDES,BDES,baseline,36,2.2523560947987424
DS10,mc.BDES,BDES,baseline,37,2.242917155875162
DS10,mc.BDES,BDES,baseline,38,2.2494519942888047
DS10,mc.BDES,BDES,baseline,39,2.257231288079003
DS10,mc.BDES,BDES,baseline,40,2.2510666049960215
DS10,mc.BDES,BDES,baseline,41,2.2653843260308233
DS10,mc.BDES,BDES,baseline,42,2.2732300691616945
DS10,mc.BDES,BDES,baseline,43,2.2615054905947045
DS10,mc.BDES,BDES,baseline,44,2.2310719870231503
DS10,mc.BDES,BDES,baseline,45,2.210317124346053
DS10,mc.BDES,BDES,baseline,46,2.2053422892275707
DS10,mc.BDES,BDES,baseline,47,2.177917444245218
DS10,mc.BDES,BDES,baseline,48,2.177195831433359
DS10,mc.BDES,BDES,baseline,49,2.197401747097077
DS10,mc.BDES,BDES,baseline,50,2.2160838472019697
DS10,mc.arima,arima,baseline,1,2.1857600070507597
DS10,mc.arima,arima,baseline,2,2.1808561390444496
DS10,mc.arima,arima,baseline,3,2.184242278069129
DS10,mc.arima,arima,baseline,4,2.2102554441849707
DS10,mc.arima,arima,baseline,5,2.226336928083357
