dataset_id,workflow,model_family,strategy,iteration,rmse
DS02,mc.BDES,BDES,baseline,1,0.12066361519676613
DS02,mc.BDES,BDES,baseline,2,0.11944005259477954
DS02,mc.BDES,BDES,baseline,3,0.11954823576145782
DS02,mc.BDES,BDES,baseline,4,0.11524181746250381
DS02,mc.BDES,BDES,baseline,5,0.11540897662286166
DS02,mc.BDES,BDES,baseline,6,0.11496798878134205
DS02,mc.BDES,BDES,baseline,7,0.11430494878525042
DS02,mc.BDES,BDES,baseline,8,0.11315127228499906
DS02,mc.BDES,BDES,baseline,9,0.11195009504965639
DS02,mc.BDES,BDES,baseline,10,0.11147425869856478
DS02,mc.BDES,BDES,baseline,11,0.11074774094214425
DS02,mc.BDES,BDES,baseline,12,0.11074682696721273
DS02,mc.BDES,BDES,baseline,13,0.10901421049262933
DS02,mc.BDES,BDES,baseline,14,0.10836903499248761
DS02,mc.BDES,BDES,baseline,15,0.10884247115326301
DS02,mc.BDES,BDES,baseline,16,0.1092250266102706
DS02,mc.BDES,BDES,baseline,17,0.1089637706547611
DS02,mc.BDES,BDES,baseline,18,0.10903213735503851
DS02,mc.BDES,BDES,baseline,19,0.10774327067331244
DS02,mc.BDES,BDES,baseline,20,0.10483255499476636
DS02,mc.BDES,BDES,baseline,21,0.1062501405888923
DS02,mc.BDES,BDES,baseline,22,0.10575746835352298
DS02,mc.BDES,BDES,baseline,23,0.10508793003515801
DS02,mc.BDES,BDES,baseline,24,0.10848109085345532
DS02,mc.BDES,BDES,baseline,25,0.10451965870024257
DS02,mc.BDES,BDES,baseline,26,0.10220183107438378
DS02,mc.BDES,BDES,baseline,27,0.10230968658681901
DS02,mc.BDES,BDES,baseline,28,0.1025061662217629
DS02,mc.BDES,BDES,baseline,29,0.10208873724347271
DS02,mc.BDES,BDES,baseline,30,0.10230144998965773
DS02,mc.BDES,BDES,baseline,31,0.1029482292331792
DS02,mc.BDES,BDES,baseline,32,0.10361374542576163
DS02,mc.BDES,BDES,baseline,33,0.10133956741309023
DS02,mc.BDES,BDES,baseline,34,0.09854651941384455
DS02,mc.BDES,BDES,baseline,35,0.09634199628161076
DS02,mc.BDES,BDES,baseline,36,0.09592573636550793
DS02,mc.BDES,BDES,baseline,37,0.09599788010481508
DS02,mc.BDES,BDES,baseline,38,0.09534014412632373
DS02,mc.BDES,BDES,baseline,39,0.09619732847916779
DS02,mc.BDES,BDES,baseline,40,0.09519527851536519
DS02,mc.BDES,BDES,baseline,41,0.0956020478657789
DS02,mc.BDES,BDES,baseline,42,0.09538348107673868
DS02,mc.BDES,BDES,baseline,43,0.09705089075309102
DS02,mc.BDES,BDES,baseline,44,0.0979243326633893
DS02,mc.BDES,BDES,baseline,45,0.09905815140580407
DS02,mc.BDES,BDES,baseline,46,0.10150842573526085
DS02,mc.BDES,BDES,baseline,47,0.10195117451240826
