dataset_id,workflow,model_family,strategy,iteration,rmse
DS21,mc.BDES,BDES,baseline,1,307.19483973398604
DS21,mc.BDES,BDES,baseline,2,302.14548456581815
DS21,mc.BDES,BDES,baseline,3,313.017895243251
DS21,mc.BDES,BDES,baseline,4,260.72419155368044
DS21,mc.BDES,BDES,baseline,5,327.5672726879327
DS21,mc.BDES,BDES,baseline,6,326.4889037483222
DS21,mc.BDES,BDES,baseline,7,295.1987989700714
DS21,mc.BDES,BDES,baseline,8,270.2815068143041
DS21,mc.BDES,BDES,baseline,9,309.33333968267715
DS21,mc.BDES,BDES,baseline,10,316.890817701781
DS21,mc.BDES,BDES,baseline,11,316.91891759946657
DS21,mc.BDES,BDES,baseline,12,313.3366018675855
DS21,mc.BDES,BDES,baseline,13,314.7995337153107
DS21,mc.BDES,BDES,baseline,14,319.7648934941433
DS21,mc.BDES,BDES,baseline,15,318.8589528651144
DS21,mc.BDES,BDES,baseline,16,279.91166598555685
DS21,mc.BDES,BDES,baseline,17,279.9932455006821
DS21,mc.BDES,BDES,baseline,18,286.56058629732235
DS21,mc.BDES,BDES,baseline,19,313.82740592461704
DS21,mc.BDES,BDES,baseline,20,321.7075544099783
DS21,mc.BDES,BDES,baseline,21,337.1795659666632
DS21,mc.BDES,BDES,baseline,22,337.3356532644039
DS21,mc.BDES,BDES,baseline,23,316.80234066818866
DS21,mc.BDES,BDES,baseline,24,295.39341843009635
DS21,mc.BDES,BDES,baseline,25,370.14460098852715
DS21,mc.BDES,BDES,baseline,26,342.5362068048155
DS21,mc.BDES,BDES,baseline,27,349.59309913757556
DS21,mc.BDES,BDES,baseline,28,350.06016714292366
DS21,mc.BDES,BDES,baseline,29,322.86266223593697
DS21,mc.BDES,BDES,baseline,30,282.49421050952753
DS21,mc.BDES,BDES,baseline,31,298.4604897342041
DS21,mc.BDES,BDES,baseline,32,329.1343713608066
DS21,mc.BDES,BDES,baseline,33,285.05323333765125
DS21,mc.BDES,BDES,baseline,34,282.8699383973909
DS21,mc.BDES,BDES,baseline,35,281.4482556928149
DS21,mc.BDES,BDES,baseline,36,295.24907925903193
DS21,mc.BDES,BDES,baseline,37,305.6014935084132
DS21,mc.BDES,BDES,baseline,38,330.06040635832505
DS21,mc.BDES,BDES,baseline,39,326.40487855957974
DS21,mc.BDES,BDES,baseline,40,360.46261087997806
DS21,mc.BDES,BDES,baseline,41,318.11727746798175
DS21,mc.BDES,BDES,baseline,42,321.4504254532071
DS21,mc.BDES,BDES,baseline,43,294.15840401805826
DS21,mc.BDES,BDES,baseline,44,301.7829367005755
DS21,mc.BDES,BDES,baseline,45,333.05076173998884
DS21,mc.BDES,BDES,baseline,46,323.8045155713642
DS21,mc.BDES,BDES,baseline,47,327.9915746836054
DS21,mc.BDES,BDES,baseline,48,356.85755749551197
DS21,mc.BDES,BDES,baseline,49,314.9756995957821
DS21,mc.BDES,BDES,baseline,50,293.0190193044401
DS21,mc.arima,arima,baseline,1,147.12564669193972
DS21,mc.arima,arima,baseline,2,149.9392427526533
DS21,mc.arima,arima,baseline,3,153.61305497724817
DS21,mc.arima,arima,baseline,4,131.22427815690673
DS21,mc.arima,arima,baseline,5,156.44473116159145
DS21,mc.arima,arima,baseline,6,151.1706760817583
DS21,mc.arima,arima,baseline,7,144.1153055082858
DS21,mc.arima,arima,baseline,8,132.4121064027611
DS21,mc.arima,arima,baseline,9,140.7704549260374
DS21,mc.arima,arima,baseline,10,151.05264338928103
DS21,mc.arima,arima,baseline,11,150.52797567551505
DS21,mc.arima,arima,baseline,12,152.91225728906008
DS21,mc.arima,arima,baseline,13,147.72570637372957
DS21,mc.arima,arima,baseline,14,143.2458948190467
DS21,mc.arima,arima,baseline,15,142.13654152099025
DS21,mc.arima,arima,baseline,16,131.65261764116025
DS21,mc.arima,arima,baseline,17,134.79808859819707
DS21,mc.arima,arima,baseline,18,132.96461531347197
DS21,mc.arima,arima,baseline,19,138.74531732123435
DS21,mc.arima,arima,baseline,20,144.4919451073627
DS21,mc.arima,arima,baseline,21,147.42091172093666
DS21,mc.arima,arima,baseline,22,149.88780300058997
DS21,mc.arima,arima,baseline,23,151.2189795068582
DS21,mc.arima,arima,baseline,24,132.1932302767631
DS21,mc.arima,arima,baseline,25,148.02723147541766
DS21,mc.arima,arima,baseline,26,151.83148668534167
DS21,mc.arima,arima,baseline,27,156.2262942573175
DS21,mc.arima,arima,baseline,28,147.80641985539364
DS21,mc.arima,arima,baseline,29,141.8391410474741
DS21,mc.arima,arima,baseline,30,127.76187623993226
DS21,mc.arima,arima,baseline,31,128.31928657598016
DS21,mc.arima,arima,baseline,32,140.6985875085145
DS21,mc.arima,arima,baseline,33,130.34775834462533
DS21,mc.arima,arima,baseline,34,129.88048569277746
DS21,mc.arima,arima,baseline,35,129.05448244108862
DS21,mc.arima,arima,baseline,36,130.89827452846308
DS21,mc.arima,arima,baseline,37,135.7067332720791
DS21,mc.arima,arima,baseline,38,147.83720408132984
DS21,mc.arima,arima,baseline,39,147.3074860253913
DS21,mc.arima,arima,baseline,40,138.26288513779986
DS21,mc.arima,arima,baseline,41,144.42050348234307
DS21,mc.arima,arima,baseline,42,140.97522316521815
DS21,mc.arima,arima,baseline,43,118.46895880893464
DS21,mc.arima,arima,baseline,44,121.25349089776533
DS21,mc.arima,arima,baseline,45,137.79658942691606
DS21,mc.arima,arima,baseline,46,138.42762595552435
DS21,mc.arima,arima,baseline,47,135.75865249972819
DS21,mc.arima,arima,baseline,48,131.04568904592722
DS21,mc.arima,arima,baseline,49,133.451174686419
DS21,mc.arima,arima,baseline,50,121.79106497457111
DS21,mc.lm_OVERB,lm,OVERB,1,150.28650095207556
DS21,mc.lm_OVERB,lm,OVERB,2,161.2693199890607
DS21,mc.lm_OVERB,lm,OVERB,3,163.30608580924775
DS21,mc.lm_OVERB,lm,OVERB,4,144.4006457194016
DS21,mc.lm_OVERB,lm,OVERB,5,169.3987984025108
DS21,mc.lm_OVERB,lm,OVERB,6,161.9026936653198
DS21,mc.lm_OVERB,lm,OVERB,7,155.4657638172876
DS21,mc.lm_OVERB,lm,OVERB,8,146.41275047892597
DS21,mc.lm_OVERB,lm,OVERB,9,152.15341765117074
DS21,mc.lm_OVERB,lm,OVERB,10,158.01888974726964
DS21,mc.lm_OVERB,lm,OVERB,11,158.07431542283416
