dataset_id,workflow,model_family,strategy,iteration,rmse
DS16,mc.BDES,BDES,baseline,1,0.012664900189058977
DS16,mc.BDES,BDES,baseline,2,0.012819713121406218
DS16,mc.BDES,BDES,baseline,3,0.01291781688150924
DS16,mc.BDES,BDES,baseline,4,0.013111652165939002
DS16,mc.BDES,BDES,baseline,5,0.013063317892978168
DS16,mc.BDES,BDES,baseline,6,0.013094394035599389
DS16,mc.BDES,BDES,baseline,7,0.013041995353495083
DS16,mc.BDES,BDES,baseline,8,0.013148664622966615
DS16,mc.BDES,BDES,baseline,9,0.013138227561849389
DS16,mc.BDES,BDES,baseline,10,0.01309903208387747
DS16,mc.BDES,BDES,baseline,11,0.013286943391344654
DS16,mc.BDES,BDES,baseline,12,0.01317260949302043
DS16,mc.BDES,BDES,baseline,13,0.013252980569559864
DS16,mc.BDES,BDES,baseline,14,0.013204495724848291
DS16,mc.BDES,BDES,baseline,15,0.013191125972020979
DS16,mc.BDES,BDES,baseline,16,0.013132431921462774
DS16,mc.BDES,BDES,baseline,17,0.013062706973101126
DS16,mc.BDES,BDES,baseline,18,0.013154587348292803
DS16,mc.BDES,BDES,baseline,19,0.013189984367053117
DS16,mc.BDES,BDES,baseline,20,0.013024625355571556
DS16,mc.BDES,BDES,baseline,21,0.012977098105354624
DS16,mc.BDES,BDES,baseline,22,0.013029956412314718
DS16,mc.BDES,BDES,baseline,23,0.013070843310499161
DS16,mc.BDES,BDES,baseline,24,0.01312803977326753
DS16,mc.BDES,BDES,baseline,25,0.012972122318386509
DS16,mc.BDES,BDES,baseline,26,0.012681556899765
DS16,mc.BDES,BDES,baseline,27,0.012720066017820435
DS16,mc.BDES,BDES,baseline,28,0.012539764932613615
DS16,mc.BDES,BDES,baseline,29,0.01245111742078112
DS16,mc.BDES,BDES,baseline,30,0.01247590262097734
DS16,mc.BDES,BDES,baseline,31,0.011082681495847062
DS16,mc.BDES,BDES,baseline,32,0.011095283186579475
DS16,mc.BDES,BDES,baseline,33,0.01039462032517937
DS16,mc.BDES,BDES,baseline,34,0.010325570596972792
DS16,mc.BDES,BDES,baseline,35,0.010332461370775016
DS16,mc.BDES,BDES,baseline,36,0.010309756654232782
DS16,mc.BDES,BDES,baseline,37,0.010186316905684046
DS16,mc.BDES,BDES,baseline,38,0.010143600695136125
DS16,mc.BDES,BDES,baseline,39,0.010075340565655146
DS16,mc.BDES,BDES,baseline,40,0.010288972404117818
DS16,mc.BDES,BDES,baseline,41,0.01013640434702518
DS16,mc.BDES,BDES,baseline,42,0.009595987584805276
DS16,mc.BDES,BDES,baseline,43,0.00916872868567671
DS16,mc.BDES,BDES,baseline,44,0.009270372054914192
DS16,mc.BDES,BDES,baseline,45,0.009298442858307679
DS16,mc.BDES,BDES,baseline,46,0.009163068849783827
DS16,mc.BDES,BDES,baseline,47,0.009039047063556651
DS16,mc.BDES,BDES,baseline,48,0.009039643210221866
DS16,mc.BDES,BDES,baseline,49,0.008808265783801695
DS16,mc.BDES,BDES,baseline,50,0.008697068513965206
DS16,mc.arima,arima,baseline,1,0.012725610429419925
DS16,mc.arima,arima,baseline,2,0.012699161528357275
DS16,mc.arima,arima,baseline,3,0.012876919070171071
DS16,mc.arima,arima,baseline,4,0.01304062720940253
DS16,mc.arima,arima,baseline,5,0.013221928086887715
DS16,mc.arima,arima,baseline,6,0.01338459953396763
DS16,mc.arima,arima,baseline,7,0.01322835611035401
DS16,mc.arima,arima,baseline,8,0.013228115431698046
DS16,mc.arima,arima,baseline,9,0.013768689194412837
DS16,mc.arima,arima,baseline,10,0.01329070069449601
DS16,mc.arima,arima,baseline,11,0.013294147988881531
DS16,mc.arima,arima,baseline,12,0.01313628873311642
DS16,mc.arima,arima,baseline,13,0.01321023555640374
DS16,mc.arima,arima,baseline,14,0.013540487448246374
DS16,mc.arima,arima,baseline,15,0.013885671522738292
DS16,mc.arima,arima,baseline,16,0.013550679478489178
DS16,mc.arima,arima,baseline,17,0.013727885437964696
DS16,mc.arima,arima,baseline,18,0.013280786228277294
DS16,mc.arima,arima,baseline,19,0.01371612949843732
DS16,mc.arima,arima,baseline,20,0.013298680993346784
DS16,mc.arima,arima,baseline,21,0.013281630971789136
DS16,mc.arima,arima,baseline,22,0.013291972841840935
DS16,mc.arima,arima,baseline,23,0.013316680763495067
DS16,mc.arima,arima,baseline,24,0.013786631907409853
DS16,mc.arima,arima,baseline,25,0.01324384433715931
DS16,mc.arima,arima,baseline,26,0.01304138666364035
DS16,mc.arima,arima,baseline,27,0.013031134239204595
DS16,mc.arima,arima,baseline,28,0.01300851637435651
DS16,mc.arima,arima,baseline,29,0.01271838586756516
DS16,mc.arima,arima,baseline,30,0.01262802382349156
DS16,mc.arima,arima,baseline,31,0.011381844543673232
DS16,mc.arima,arima,baseline,32,0.011385518136508418
DS16,mc.arima,arima,baseline,33,0.010901676550653636
DS16,mc.arima,arima,baseline,34,0.010812614861703183
DS16,mc.arima,arima,baseline,35,0.010739346887377555
DS16,mc.arima,arima,baseline,36,0.012521037596346743
DS16,mc.arima,arima,baseline,37,0.010705101144622389
DS16,mc.arima,arima,baseline,38,0.01057638920492518
DS16,mc.arima,arima,baseline,39,0.010672662568592992
DS16,mc.arima,arima,baseline,40,0.010788892531041093
DS16,mc.arima,arima,baseline,41,0.010540581860065531
DS16,mc.arima,arima,baseline,42,0.010320783857690946
DS16,mc.arima,arima,baseline,43,0.010078083611131296
DS16,mc.arima,arima,baseline,44,0.009670448399178222
DS16,mc.arima,arima,baseline,45,0.009668341872875474
DS16,mc.arima,arima,baseline,46,0.009564196199795373
DS16,mc.arima,arima,baseline,47,0.010941740617700185
