dataset_id,workflow,model_family,strategy,iteration,rmse
DS01,mc.BDES,BDES,baseline,1,0.06403776380444984
DS01,mc.BDES,BDES,baseline,2,0.06213067574513258
DS01,mc.BDES,BDES,baseline,3,0.06020580657488975
DS01,mc.BDES,BDES,baseline,4,0.05822582803285098
DS01,mc.BDES,BDES,baseline,5,0.057406995147876484
DS01,mc.BDES,BDES,baseline,6,0.057162464244171825
DS01,mc.BDES,BDES,baseline,7,0.05695953504860561
DS01,mc.BDES,BDES,baseline,8,0.05711455042574102
DS01,mc.BDES,BDES,baseline,9,0.05723353533688842
DS01,mc.BDES,BDES,baseline,10,0.056505486909550054
DS01,mc.BDES,BDES,baseline,11,0.05663253231844562
DS01,mc.BDES,BDES,baseline,12,0.05541587916512687
DS01,mc.BDES,BDES,baseline,13,0.05475996875494668
DS01,mc.BDES,BDES,baseline,14,0.05468894822029354
DS01,mc.BDES,BDES,baseline,15,0.054375129579370254
DS01,mc.BDES,BDES,baseline,16,0.054585419434149456
DS01,mc.BDES,BDES,baseline,17,0.054090532874369206
DS01,mc.BDES,BDES,baseline,18,0.054119374058827996
DS01,mc.BDES,BDES,baseline,19,0.05341614988513391
DS01,mc.BDES,BDES,baseline,20,0.04963647212139084
DS01,mc.BDES,BDES,baseline,21,0.04879864903049538
DS01,mc.BDES,BDES,baseline,22,0.048666496254209726
DS01,mc.BDES,BDES,baseline,23,0.047181776535320845
DS01,mc.BDES,BDES,baseline,24,0.04701435780769557
DS01,mc.BDES,BDES,baseline,25,0.04605625120370073
DS01,mc.BDES,BDES,baseline,26,0.04411459790362768
DS01,mc.BDES,BDES,baseline,27,0.044722535190368326
DS01,mc.BDES,BDES,baseline,28,0.04415879406268539
DS01,mc.BDES,BDES,baseline,29,0.04454638988199645
DS01,mc.BDES,BDES,baseline,30,0.044125526674593615
DS01,mc.BDES,BDES,baseline,31,0.04320084184997889
DS01,mc.BDES,BDES,baseline,32,0.042631514052114926
DS01,mc.BDES,BDES,baseline,33,0.041511766698560486
DS01,mc.BDES,BDES,baseline,34,0.04162076757886439
DS01,mc.BDES,BDES,baseline,35,0.04156831723729289
DS01,mc.BDES,BDES,baseline,36,0.04124377574846497
DS01,mc.BDES,BDES,baseline,37,0.04104137951964996
DS01,mc.BDES,BDES,baseline,38,0.040437484978213804
DS01,mc.BDES,BDES,baseline,39,0.040518227526229966
DS01,mc.BDES,BDES,baseline,40,0.04175339765965
DS01,mc.BDES,BDES,baseline,41,0.041996203763604564
DS01,mc.BDES,BDES,baseline,42,0.041848016813425114
DS01,mc.BDES,BDES,baseline,43,0.04197368490745743
DS01,mc.BDES,BDES,baseline,44,0.04251483927535409
DS01,mc.BDES,BDES,baseline,45,0.04358821664890867
DS01,mc.BDES,BDES,baseline,46,0.044726553553920495
DS01,mc.BDES,BDES,baseline,47,0.0436959810566509
DS01,mc.BDES,BDES,baseline,48,0.04307812680601028
DS01,mc.BDES,BDES,baseline,49,0.04301763148644093
DS01,mc.BDES,BDES,baseline,50,0.04248291062476386
DS01,mc.arima,arima,baseline,1,0.06252023185450063
DS01,mc.arima,arima,baseline,2,0.06141206968054865
DS01,mc.arima,arima,baseline,3,0.061135604287482714
DS01,mc.arima,arima,baseline,4,0.060005255950390496
DS01,mc.arima,arima,baseline,5,0.05857390455357659
DS01,mc.arima,arima,baseline,6,0.057160922305759455
DS01,mc.arima,arima,baseline,7,0.059205567435663284
DS01,mc.arima,arima,baseline,8,0.05904090033636848
DS01,mc.arima,arima,baseline,9,0.05760670867658828
DS01,mc.arima,arima,baseline,10,0.05787996492134143
DS01,mc.arima,arima,baseline,11,0.058457989686067094
DS01,mc.arima,arima,baseline,12,0.05647633190182559
DS01,mc.arima,arima,baseline,13,0.05503771747064329
DS01,mc.arima,arima,baseline,14,0.055040873587092407
DS01,mc.arima,arima,baseline,15,0.05583891781335699
DS01,mc.arima,arima,baseline,16,0.055700495515540294
DS01,mc.arima,arima,baseline,17,0.05702192973008974
DS01,mc.arima,arima,baseline,18,0.05712674431583057
DS01,mc.arima,arima,baseline,19,0.05451498763648596
DS01,mc.arima,arima,baseline,20,0.05107220270205557
DS01,mc.arima,arima,baseline,21,0.050200304111724464
DS01,mc.arima,arima,baseline,22,0.05068951543593452
DS01,mc.arima,arima,baseline,23,0.04847812789184076
DS01,mc.arima,arima,baseline,24,0.048576737256871706
DS01,mc.arima,arima,baseline,25,0.047536229388760336
DS01,mc.arima,arima,baseline,26,0.04587003124499879
DS01,mc.arima,arima,baseline,27,0.04468277372500959
DS01,mc.arima,arima,baseline,28,0.04462273687763988
DS01,mc.arima,arima,baseline,29,0.045573169310634216
DS01,mc.arima,arima,baseline,30,0.04406680513486775
DS01,mc.arima,arima,baseline,31,0.04455027302077529
DS01,mc.arima,arima,baseline,32,0.04315970520782859
DS01,mc.arima,arima,baseline,33,0.04391264034095405
DS01,mc.arima,arima,baseline,34,0.04341902962953743
DS01,mc.arima,arima,baseline,35,0.043464186880486685
DS01,mc.arima,arima,baseline,36,0.042702173414747975
DS01,mc.arima,arima,baseline,37,0.042356288011922524
DS01,mc.arima,arima,baseline,38,0.04265415190127974
DS01,mc.arima,arima,baseline,39,0.04265724159238406
DS01,mc.arima,arima,baseline,40,0.04346830540465864
DS01,mc.arima,arima,baseline,41,0.04327238030162019
DS01,mc.arima,arima,baseline,42,0.043333244340063096
DS01,mc.arima,arima,baseline,43,0.04329286708674144
DS01,mc.arima,arima,baseline,44,0.043653816067389446
DS01,mc.arima,arima,baseline,45,0.044583516060140216
DS01,mc.arima,arima,baseline,46,0.04535241543692049
DS01,mc.arima,arima,baseline,47,0.044441778299025535
DS01,mc.arima,arima,baseline,48,0.04440055347312164
DS01,mc.arima,arima,baseline,49,0.04429666438141614
DS01,mc.arima,arima,baseline,50,0.043492523615557326
DS01,mc.lm_OVERB,lm,OVERB,1,0.07370916133910024
DS01,mc.lm_OVERB,lm,OVERB,2,0.07207788052007276
DS01,mc.lm_OVERB,lm,OVERB,3,0.07078030484167826
DS01,mc.lm_OVERB,lm,OVERB,4,0.07072780817968857
DS01,mc.lm_OVERB,lm,OVERB,5,0.07044833235004834
DS01,mc.lm_OVERB,lm,OVERB,6,0.06988159386297975
DS01,mc.lm_OVERB,lm,OVERB,7,0.07157176375191981
DS01,mc.lm_OVERB,lm,OVERB,8,0.07108399903509477
DS01,mc.lm_OVERB,lm,OVERB,9,0.07009701121254773
DS01,mc.lm_OVERB,lm,OVERB,10,0.06919200301796195
DS01,mc.lm_OVERB,lm,OVERB,11,0.07197804602581465
DS01,mc.lm_OVERB,lm,OVERB,12,0.06803922270613347
DS01,mc.lm_OVERB,lm,OVERB,13,0.06817012452140546
DS01,mc.lm_OVERB,lm,OVERB,14,0.06772081448708563
DS01,mc.lm_OVERB,lm,OVERB,15,0.06796116802350044
DS01,mc.lm_OVERB,lm,OVERB,16,0.06736368607215353
DS01,mc.lm_OVERB,lm,OVERB,17,0.06911453816704172
DS01,mc.lm_OVERB,lm,OVERB,18,0.07008292429011943
DS01,mc.lm_OVERB,lm,OVERB,19,0.06718971275488567
DS01,mc.lm_OVERB,lm,OVERB,20,0.06406606254510132
DS01,mc.lm_OVERB,lm,OVERB,21,0.06298845006737536
DS01,mc.lm_OVERB,lm,OVERB,22,0.06290133330971018
DS01,mc.lm_OVERB,lm,OVERB,23,0.05970925571350552
DS01,mc.lm_OVERB,lm,OVERB,24,0.061027612467786936
DS01,mc.lm_OVERB,lm,OVERB,25,0.0583357566684838
DS01,mc.lm_OVERB,lm,OVERB,26,0.05707910201631266
DS01,mc.lm_OVERB,lm,OVERB,27,0.05764009516200984
